"#tblds_07_HydrCond.csv: Hydraulic conductivities of geologic materials at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA in July and August of 1996. These tests were performed on wells using the pneumatic slug-test method or the packer/vacuum slug-test method (as described in Strobel et al., 1998). If the water level in the test well was below the screened interval, had an absence of floating crude oil, and did not have a leaky casing then they were analyzed using the pneumatic method. If the wells did not meet one or more of the pneumatic method requirements, then the packer/vacuum method was used.",,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,rep_no,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_07,x533B,533B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,9.38E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x533C,533C,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,0.000228,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x607,607,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,7.97E-06,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x702B,702B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,0.000298,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x954A,954A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,3,xLS020,HydrCond_ms,,1.44E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x704,704,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,1.76E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x705,705,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,2.90E-06,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x707B,707B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,0.000317,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x707C,707C,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,0.000271,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x707D,707D,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,0.000358,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x806,806,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,0.00022,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x813,813,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,4.42E-06,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x910,910,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,2.87E-06,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x912,912,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,1.82E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x916,916,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,8.09E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x954A,954A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,1.76E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x954A,954A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,9.76,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x955A,955A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,xLS020,HydrCond_ms,,9.32E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x957A,957A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,0.00035,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9016,9016V,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,4.59E-06,xLSBW2,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9017,9017,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,4.16E-06,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9021,9021,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,0.000501,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9025,9025,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,4.48E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9026,9026,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,7.70E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9027,9027,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,2.50E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x302,302,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,6.48,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x310B,310B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.78,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x310C,310C,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.79,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x310E,310E,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.68,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x405B,405B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,5.13,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x405C,405C,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,5.19,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x405D,405D,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,5.15,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x417A,417A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.08,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x417B,417B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.07,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x417D,417D,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.02,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x417F,417F,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.1,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x418A,418A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.6,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x418B,418B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.59,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x418C,418C,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.61,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x418E,418E,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.52,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x420B,420B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.54,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x420C,420C,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.58,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x503,503,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,5.48,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x504,504,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,5.45,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x505,505,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,9.11,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x515B,515B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,9.49,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x524,524,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,10.7,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x525,525,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,3.22,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x526,526,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,2.26,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x529,529V,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,9.97,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x530A,530AV,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,9.31,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x530B,530B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,9.32,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x530C,530C,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,9.36,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x530D,530D,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,9.26,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x532B,532B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.71,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x532C,532C,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.67,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x532D,532D,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.79,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x532E,532E,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.74,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x533B,533B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.78,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x533C,533C,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.75,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x607,607,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.34,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x702B,702B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,3.43,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x955A,955A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,2,xLS020,HydrCond_ms,,8.97E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x704,704,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,10.2,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x705,705,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,9.16,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x707B,707B,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,6.26,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x707C,707C,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,6.33,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x707D,707D,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,6.37,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x806,806,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,9.88,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x813,813,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,4.44,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
