"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Modeling biodegradation of organic contaminants under multiphase conditions with TMVOCBio","https://scispace.com/paper/modeling-biodegradation-of-organic-contaminants-under-2kkg3hcqhm","2004","Journal Article","Vadose Zone Journal","Alfredo Battistelli","10.2136/VZJ2004.0875","","The existing TMVOC numerical reservoir simulator, developed to model the migration of organic mixtures in the subsurface under multiphase conditions, was improved by adding capabilities for the modeling of aerobic and anaerobic biodegradation reactions of hydrocarbons and chlorinated solvents. Reactive transport is coupled with the multiphase nonisothermal flow of multicomponent fluid mixtures containing water and sets of user-defined noncondensible gases (NCG), volatile organic compounds (VOCs), and dissolved solids. The mathematical formulation of biodegradation reactions, a modified version of that developed for the BIOMOC computer code, is presented together with underlying assumptions. TMVOCBio allows the modeling of simultaneously occurring aerobic and anaerobic degradation processes involving multiple organic substrates, electron acceptors (EA), and nutrients, accounting for the inhibition phenomena conventionally considered by other analytical and numerical codes. Code verification against accurate numerical solutions and code validation against published laboratory and field experimental results relevant to saturated subsurface systems showed good agreement.","The existing TMVOC numerical reservoir simulator, developed to model the migration of organic mixtures in the subsurface under multiphase conditions, was improved by adding capabilities for the modeling of aerobic and anaerobic biodegradation reactions of hydrocarbons and chlorinated solvents."
"Processos naturais de biodegradação do petróleo em reservatórios","https://scispace.com/paper/processos-naturais-de-biodegradacao-do-petroleo-em-3nwu9jb0z6","2012","Journal Article","Química Nova","Georgiana Feitosa da Cruz
Anita J. Marsaioli","10.1590/S0100-40422012000800024","https://scispace.com/pdf/processos-naturais-de-biodegradacao-do-petroleo-em-3nwu9jb0z6.pdf","Petroleum biodegradation in reservoirs is a process caused by different microorganisms affecting many oil deposits which modifies the oil composition in a quasi-stepwise process starting from n-alkanes and isoprenoids through to diasteranes. This causes oil souring and increased viscosity, sulfur and metal content, having a direct impact on oil production and refining costs.","Petroleum biodegradation in reservoirs is a process caused by different microorganisms affecting many oil deposits which modifies the oil composition in a quasi-stepwise process starting from n-alkanes and isoprenoids through to diasteranes as discussed by the authors."
"Natural Processes Of Petroleum Biodegradation In Reservoirs [processos Naturais De Biodegradação Do Petróleo Em Reservatórios]","https://scispace.com/paper/natural-processes-of-petroleum-biodegradation-in-reservoirs-14sg4tgqyp","2012","Journal Article","Scopus","G F Da Cruz
Anita J. Marsaioli","","","Petroleum biodegradation in reservoirs is a process caused by different microorganisms affecting many oil deposits which modifies the oil composition in a quasi-stepwise process starting from n-alkanes and isoprenoids through to diasteranes. This causes oil souring and increased viscosity, sulfur and metal content, having a direct impact on oil production and refining costs.","Petroleum biodegradation in reservoirs is a process caused by different microorganisms affecting many oil deposits which modifies the oil composition in a quasi-stepwise process starting from n-alkanes and isoprenoids through to diasteranes."
"Entropy Generation Minimization of Two-Phase Flow Irreversibilities in Hydrocarbon Reservoirs","https://scispace.com/paper/entropy-generation-minimization-of-two-phase-flow-31fx1bkv","2023","Journal Article","Energies","Murtada A. Elhaj
Syed Ahmed Imtiaz
Greg F. Naterer
Sohrab Zendehboudi","10.3390/en16104096","https://scispace.com/pdf/entropy-generation-minimization-of-two-phase-flow-31fx1bkv.pdf","The efficient use of available energy in hydrocarbon extraction processes is essential to reducing overall emissions in the petroleum industry. The inefficient design of an extraction process leads to higher emissions per unit mass of hydrocarbon recovery. Fluid friction and heat transfer are irreversible processes that are vital in decreasing the overall system’s operational efficiency. To reduce these irreversible energy losses in the petroleum reservoir production’s life, contributing factors such as the characteristic features of a reservoir formation, reservoir fluids, and production rate are investigated in this paper. This study examines irreversible energy loss in porous media and wellbore formations using entropy generation minimization at various stages of production and thermodynamic conditions, eventually achieving higher hydrocarbon recovery factors. Entropy production is used to develop predictive models that calculate reservoir and wellbore energy losses for multiphase flow. The proposed models consider oil and water as the working fluids in a porous medium and a wellbore. This paper also investigates the thermophysical effects around the wellbore by incorporating Hawkin’s model. A sensitivity analysis assessed the impact of rock and fluid properties and thermodynamic conditions such as temperature, wettability, and capillary pressure on the total entropy generation. The findings reveal that the capillary pressure significantly impacts the oil and water recovery factor and total entropy production. Additionally, the capillary pressure strongly influences the reservoir production life. The two-phase models show that as the recovery factor increases, the total entropy production decreases at lower production rates. This article helps to address the impact of irreversible processes on multiphase hydrocarbon reservoir operational efficiency. Furthermore, the results obtained from the numerical-simulation model open up a new research area for scholars to maximize the recovery factor using entropy generation minimization in heterogeneous reservoirs.","In this paper , the authors examined irreversible energy loss in porous media and wellbore formations using entropy generation minimization at various stages of production and thermodynamic conditions, eventually achieving higher hydrocarbon recovery factors."
"Biodegradation of Petroleum in Subsurface Geological Reservoirs","https://scispace.com/paper/biodegradation-of-petroleum-in-subsurface-geological-1bpozzh6p6","2014","Book Chapter","","Haiping Huang
Haiping Huang
Steve Larter","10.1128/9781555817589.CH6","","Petroleum biodegradation in reservoirs can be demonstrated by bulk compositional alteration, isotopic fractionation of petroleum components, and identification of specific metabolic products in petroleum. The effects of biodegradation on the physical properties and bulk composition of petroleum have been summarized by numerous studies. Different classes of compounds in petroleum have different susceptibilities to biodegradation. This chapter presents the biodegradation behavior of multiply methylated naphthalenes, i.e., trimethylnaphthalenes (TMNs), tetramethylnaphthalenes (TeMNs), and pentamethylnaphthalenes (PMNs). The relative biodegradability of fluoranthene, pyrene, and chrysene was compared in a study using the Liaohe basin suite, indicating that fluoranthene is more vulnerable to biodegradation than pyrene and chrysene. The chapter compares the susceptibility during biodegradation of short side chain to long side chain steranes, monoaromatic steroid hydrocarbons (MAS) and triaromatic steroid hydrocarbons (TAS). Knowledge of biodegradation processes is especially critical to the accurate prediction of biodegradation risk in petroleum exploration. Methanogenesis through carbon dioxide reduction may be the dominant terminal process in petroleum biodegradation in the subsurface, since biodegraded petroleum reservoirs are sometimes associated with abundant methane. A biodegradation model based on geochemical analysis and geological observation has been established. Analyzed data suggest that biodegradation occurs within a narrow region near the oil-water contacts (OWCs) and that reservoirs often show a late charge of oil to the top of the oil column.","In this article, the biodegradability of multiply methylated naphthalenes (TMNs), tetramethylnaphthallenes (TeMNs), and pentamethyl naphthalenes (PMNs) was compared in a study using the Liaohe basin suite, indicating that fluoranthene is more vulnerable to biodegradation than pyrene and chrysene."
"Modelling of in-reservoir petroleum biodegradation : principles and application","https://scispace.com/paper/modelling-of-in-reservoir-petroleum-biodegradation-2167cw9wlz","2011","","","Irene Ortrun Blumenstein-Weingartz
Ralf Littke","","","The correct prediction of petroleum quality constitutes a major challenge for risk assessment in petroleum exploration. While oil and gas compositions and PVT properties are routinely forecast as part of petroleum systems analysis, the in-reservoir processes that may lead to petroleum deterioration cannot yet be adequately quantified. The economically most important in-reservoir process is the microbial degradation of hydrocarbon fluids, commonly referred to as biodegradation. This process results in an increase of viscosity of the crude oil, enrichment in polar and high molecular compounds and a decrease in its economic value. The occurrence and extent of biodegradation strongly depend on the temperature and charge history as well as on reservoir geometry. All of these influences can be quantified by means of petroleum systems modelling which is therefore a suitable tool for the assessment and prediction of biodegradation. Based on theoretical considerations and analysis of widely accepted concepts of biodegradation, a Microsoft Excel-based calculation scheme named Biodexx has been designed in the frame of this study to predict the extent of in-reservoir petroleum biodegradation. The mass balance concept is based on a compositional description of the petroleum in terms of 14 individual compounds and compound groups. Each is attributed a specific ""biodegradability"" and biodegradation rate to account for observed differences in their susceptibility to biodegradation. The necessary information on original petroleum composition, temperature histories, reservoir filling rates and volumetrics for individual drainage areas is extracted from the petroleum systems models. Dynamic 3D petroleum systems modelling was performed for two study areas with different geological regimes – one onshore and one offshore sedimentary basin. This provided detailed information on the timing of petroleum generation and reservoir filling. The temperature and charge histories of individual petroleum reservoir traps as well as the respective petroleum composition were then used as input to the Biodexx routine. The first case study was conducted for the Gifhorn Trough area in the Lower Saxony Basin, Northern Germany. This study provided a first set of important calibration parameters for the prediction of biodegradation processes in petroleum reservoirs. It could be shown that reservoir temperature histories were not critical for explaining the present differences in oil quality of two reservoirs in the study region. The present day oil qualities are rather controlled by the filling histories. For biodegradation prediction this implies that the reconstruction of filling histories of reservoirs should be given highest priority. The second case study from offshore UK aimed to reproduce and explain subtle biodegradation-induced differences in oil composition within a single oil/gas field. A new flexible workflow for biodegradation prediction in a more complex biodegradation scenario was designed and applied in this case study. Here, too, temperature was found to be of minor influence on the extent of biodegradation. Instead, biodegradation variations can be attributed to different ratios of oil volume vs. oil-water contact area, whereas charge history was found to be of lesser importance. The part of the reservoir with the larger oil-water contact area in comparison with the oil volume was more biodegraded despite having received a later charge. In another section of the field, a larger early charge was almost protected from biodegradation due to a small oil-water contact area despite a long residence time. The results of this work indicate that petroleum systems modelling in combination with a simple spreadsheet-based calculation scheme may allow a good qualitative assessment of biodegradation risk ahead of drilling.","In this article, a Microsoft Excel-based calculation scheme named Biodexx was designed to predict the extent of in-reservoir petroleum biodegradation, based on theoretical considerations and analysis of widely accepted concepts of biodegradability."
"Biodegradation, gas destruction and methane generation in deep subsurface petroleum reservoirs: an overview","https://scispace.com/paper/biodegradation-gas-destruction-and-methane-generation-in-3fvhyqdkrn","2005","Journal Article","","Steve Larter
Steve Larter
Ian M. Head
Haiping Huang
Haiping Huang
Barry Bennett
Barry Bennett
Martin Jones
Andrew C. Aplin
A. Murray
Michael Erdmann
A. Wilhelms
R. Di Primio","10.1144/0060633","","Plate tectonics forms and destroys sedimentary basins, accumulating organic carbon and converting it into mobile petroleum which may be concentrated in reservoir traps in which, if temperatures are below 80°C, it may become biologically degraded (biodegraded). The biodegradation process produces altered, denser, heavy oils and methane as a primary product. Much of the world’s oil is biodegraded under anaerobic conditions, with methane being a major by-product of the action of the deep biosphere on petroleum when sulphate is not present as an oxidant. A review of the literature relating to destruction of wet gas and the systematics of methane generation during subsurface oil biodegradation concludes that large biodegrading oil fields may be major source systems of dry gas.","A review of the literature relating to destruction of wet gas and the systematics of methane generation during subsurface oil biodegradation concludes that large biodegrading oil fields may be major source systems of dry gas as mentioned in this paper."
"Anaerobic Biodegradation of Petroleum Hydrocarbons and Enlightenment of the Prospects for Gasification of Residual Oil","https://scispace.com/paper/anaerobic-biodegradation-of-petroleum-hydrocarbons-and-2yqxtux9vy","2010","Journal Article","Microbiology, China","Wang Li","","","The conversion of residual oil to natural gas by anaerobic microorganisms could substantially improve the exploitation and utilization of oil resources.The recovery of methane gas as an alternate form of energy from unrecoverable crude oil may offer a route to economic production of energy from petroleum reservoirs.This review summarizes recent progress about microbial communities,reactions thermodynamics and kinetics involved in the anaerobic biodegradation of petroleum hydrocarbons and the subsequent conversion to methane gas.The feasibility and potential for energy recovery via methanogenesis of residual oil is also discussed.Furthermore,we provide new insights for further studies about this forefront technology.","In this paper, a review summarizes recent progress about microbial communities, reactions thermodynamics and kinetics involved in the anaerobic biodegradation of petroleum hydrocarbons and the subsequent conversion to methane gas."
"Biodegradation of oil in uplifted basins prevented by deep-burial sterilization","https://scispace.com/paper/biodegradation-of-oil-in-uplifted-basins-prevented-by-deep-1s6ogr7rrp","2001","Journal Article","Nature","A. Wilhelms
Steve Larter
Ian M. Head
Paul Farrimond
R. di-Primio
C. Zwach","10.1038/35082535","","Biodegradation of crude oil by bacterial activity--which has occurred in the majority of the Earth's oil reserves--is known to reduce greatly the quality of petroleum in reservoirs. For economically successful prospecting for oil, it is therefore important to understand the processes and conditions in geological formations that lead to oil biodegradation. Although recent studies speculate that bacterial activity can potentially occur up to temperatures as high as 150 degrees C (refs 3, 4), it is generally accepted that effective petroleum biodegradation over geological timescales generally occurs in reservoirs with temperatures below 80 degrees C (ref. 2). This appears, however, to be at odds with the observation that non-degraded oils can still be found in reservoirs below this temperature. Here we compile data regarding the extent of oil biodegradation in several oil reservoirs, and find that the extensive occurrence of non-biodegraded oil in shallow, cool basins is restricted to those that have been uplifted from deeper, hotter regions of the Earth. We suggest that these petroleum reservoirs were sterilized by heating to a temperature around 80-90 degrees C during deep burial, inactivating hydrocarbon-degrading organisms that occur in the deep biosphere. Even when such reservoirs are subsequently uplifted to much cooler regions and filled with oil, degradation does not occur, implying that the sterilized sediments are not recolonized by hydrocarbon-degrading bacteria.","The extent of oil biodegradation in several oil reservoirs is compiled, and it is found that the extensive occurrence of non-biodegraded oil in shallow, cool basins is restricted to those that have been uplifted from deeper, hotter regions of the Earth."
"Microbial Hydrocarbon Degradation: Efforts to Understand Biodegradation in Petroleum Reservoirs","https://scispace.com/paper/microbial-hydrocarbon-degradation-efforts-to-understand-qjvj4taqha","2013","Book Chapter","","Isabel N. Sierra-Garcia
Valéria Maia de Oliveira","10.5772/55920","https://scispace.com/pdf/microbial-hydrocarbon-degradation-efforts-to-understand-qjvj4taqha.pdf","The understanding of the phylogenetic diversity, metabolic capabilities, ecological roles, and community dynamics taking place in oil reservoir microbial communities is far from complete. The interest in studying microbial diversity and metabolism in petroleum reservoirs lies mainly but not only on providing a better comprehension of biodegradation of crude oils, since it represents a worldwide problem for petroleum industry. Generally, biodegradation of oil affects physical and chemical properties of the petroleum, resulting in a decrease of its hydrocarbon content and an increase in oil density, sulphur content, acidity and viscosity, leading to a negative economic consequence for oil production and refining operations [1,2]. Another important point for studying biodegradation lies on its important role in the global carbon cycle and the direct impact on bioremediation of polluted ecosystems. Furthermore, many of the enzymes involved in the degradation pathways are considered key catalysts in industrial biotechnology [3].","The interest in studying microbial diversity and metabolism in petroleum reservoirs lies mainly but not only on providing a better comprehension of biodegradation of crude oils, since it represents a worldwide problem for petroleum industry."
"The controls on the composition of biodegraded oils in the deep subsurface: Part II—Geological controls on subsurface biodegradation fluxes and constraints on reservoir-fluid property prediction","https://scispace.com/paper/the-controls-on-the-composition-of-biodegraded-oils-in-the-26oposx9v1","2006","Journal Article","AAPG Bulletin","Steve Larter
Haiping Huang
Jennifer D. Adams
Barry Bennett
Olufemi Jokanola
Thomas B. P. Oldenburg
Martin Jones
Ian M. Head
Cindy Riediger
Martin G. Fowler","10.1306/01270605130","","The principal controls on the fluid properties of biodegraded oil systems have been determined by a combination of petroleum geochemistry, numerical modeling of oil biodegradation in reservoirs, and analysis of oil property data sets from a variety of geological settings. Petroleum biodegradation proceeds under anaerobic conditions in any reservoir that has a water leg and has not been heated to temperatures more than 80C. In most reservoirs with low concentrations of aqueous sulfate, methanogenic degradation is a primary mechanism of petroleum degradation, whereas in waters containing abundant sulfate, sulfate reduction and sulfide production may dominate. Net degradation of petroleum fractions in reservoirs is primarily controlled by the reservoir temperature, the chemical compounds being degraded, and relationships between the oil-water contact (OWC) area and oil volume. The relative volumes of water leg to oil leg, prior level of oil biodegradation, and reservoir water salinity act as second-order controls on the process. Typically, degradation fluxes (kilograms of petroleum destroyed per square meter of oil-water contact area per year or kg petroleum m2 OWC yr1) for fresh petroleum in clastic reservoirs are in the range of 103–104 kg petroleum m2 OWC yr1 and increase with decreasing reservoir temperature, from zero near 80C, to a maximum flux at the OWC of less than 103 kg petroleum m2 OWC yr1 at a temperature less than 40C. At very low reservoir temperatures and with severely degraded oils, such as are seen in the near-surface Canadian tar sands at the present day, the net degradation fluxes are much less than maximum values. Nutrient supply from the aquifer and adjacent shales, mostly buffered by mineral dissolution, probably provides the ultimate control on the range of degradation flux values. Oil compositional gradients and resulting oil viscosity variations are common on both reservoir thickness and field scales in biodegraded oil reservoirs and are a defining characteristic of heavy oil fields produced by crude-oil biodegradation. Continuous vertical gradients in the oil columns document episodic degradation for many millions of years, suggesting that the time scales of oil-field degradation and petroleum charging are similar. The flux-temperature relationship we have derived, coupled with typical reservoir charge histories, defines the range of variation of fluid properties seen in many biodegraded oil provinces and identifies oil charge, mixing of biodegraded and fresh oils, and reservoir-temperature history as the primary controls on fluid properties. These flux-temperature relationships are easily integrated into prospect charge modeling procedures; sensitivity analyses show that the limiting factor in fluid property predictions, using even this first-level approach, are ultimately constrained by the accuracy of current oil-charge modeling estimates. The absence today of any functional geochemical proxies for assessing oil-residence time in oil fields and the substantial uncertainty in petroleum-charging times estimated by forward basin modeling is a major obstacle to more accurate fluid-property predictions that needs to be addressed.","The principal controls on the fluid properties of biodegraded oil systems have been determined by a combination of petroleum geochemistry, numerical modeling of oil biodegradation in reservoirs, and analysis of oil property data sets from a variety of geological settings."
