"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Seismic data integration and multi-objective optimization for 3D reservoir characterization and model building","https://scispace.com/paper/seismic-data-integration-and-multi-objective-optimization-1o1d1wxtn0","2015","","","Mohammad Emami Niri","","https://scispace.com/pdf/seismic-data-integration-and-multi-objective-optimization-1o1d1wxtn0.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses seismic integration for 3D reservoir characterization; no mention of viscosity prediction, linear mixed-effects models, or related diagnostics.",".................................................................................................................. iii Acknowledgments .................................................................................................. vii Publications and statement of candidate contribution ............................................. ix"
"Ensemble-Based History Matching for Channelized Petroleum Reservoirs","https://scispace.com/paper/ensemble-based-history-matching-for-channelized-petroleum-31mi1klqw5","2013","","","M. Tene","","https://scispace.com/pdf/ensemble-based-history-matching-for-channelized-petroleum-31mi1klqw5.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** No content related to linear mixed-effects models, viscosity prediction, heavy oil, or statistical diagnostics is present in the paper.","The oil industry is at the backbone of global economy and, as natural resources are becoming scarce, there is a pressing need for efficient extraction strategies. This has led to the development of reservoir models and simulators, able to predict future field behaviour, when paired with accurate geological information. However, the data obtained through in-situ measurements, such as seismic surveys, is insufficient to represent the large number of unknowns (porosity, permeability, pressure and fluid saturation in each grid cell). In response to this issue, the scientific community designed computer-assisted history matching algorithms, which are able to provide estimates for model parameters by conditioning on the log of observed production data. The Ensemble Kalman Filter, in particular, is becoming the industry standard, because of its ease of implementation and natural ability to handle uncertainty. However, as past studies have pointed out, reservoirs with complex structural features, such as curved or branching channels, raise difficulties because of the higher-order dependencies induced between the state variables. Another important drawback is the appearance of ensemble collapse, which leads to poor estimates and causes the filter to diverge. The Subspace EnKF is a recently developed history matching framework, able to address both of these issues, by using parameterizations to constrain the ensemble members to different subregions of the parameter space. The main goal of the Master's project was to adapt this framework to 2D channelized petroleum reservoirs, composed of two types of rocks (permeable sand and background shale). For this purpose, we studied polynomial kernel Principal Components Analysis and proposed a novel analytical solution to the preimage problem. The experiments showed that our method surpasses the fixed-point iterative scheme, suggested in the literature, especially in terms of scalability and computational expense. Next, we paired the resulting KPCA parameterization with the Iterative Ensemble Smoother and the Subspace EnKF. Our comparative history matching experiment revealed that the latter is able to successfully avoid ensemble collapse. Finally, we suggested training set clustering as a means to accommodate the subspace parameterizations to the prior information and conducted a sensitivity study on the Subspace EnKF, which yielded encouraging results."
"Viscosity and other rheological properties of bitumen from the Upper Devonian Grosmont reservoir, Alberta, Canada","https://scispace.com/paper/viscosity-and-other-rheological-properties-of-bitumen-from-1qpz4uudbg","2012","Journal Article","AAPG Bulletin","Yi Zhao
Hans G. Machel","10.1306/04261110180","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Viscosity is directly related to the mobility and quality of hydrocarbons in reservoirs, and its distribution is commonly heterogeneous. Therefore, viscosity has a great impact on the exploitation of heavy oil and bitumen reservoirs. Previous studies showed that viscosity measurements are problematic and are often inconsistent mainly because of the challenges of sample preparation and lack of a standard procedure for measuring viscosity in the oil and gas industry. This study aims to improve the characterization of reservoir viscosity by understanding the rheological properties of bitumen using bitumen samples from the Upper Devonian Grosmont reservoir, Alberta, Canada. This study shows that Grosmont bitumen is essentially a non-Newtonian fluid, exhibiting a distinctive shear-thinning behavior at low temperatures of less than 40C. With increasing temperature, however, the bitumen changes from a non-Newtonian fluid to a Newtonian fluid. At low temperatures, the viscosity variations can be divided into four stages. A standard viscosity called zero-shear viscosity is obtained from the viscosity variations and can be used throughout the reservoir as characteristic viscosity for Grosmont bitumen. The viscosity distribution in the Grosmont reservoir is complex and appears to be stratigraphically related. Bitumen samples from formation boundaries tend to have higher viscosities, suggesting more severe biodegradation at these locations. Possible causes for the observed patterns in the Grosmont include (1) oil-water contacts migrating up and down over time; (2) oil migration and/or biodegradation controlled by aquitards that divide the reservoir into hydrostratigraphically separated units; and (3) differences in microbial activity, that is, aerobic versus anaerobic, possibly controlled by the level of oxygenation over time."
"A Stochastic Approach in Reserve Estimation","https://scispace.com/paper/a-stochastic-approach-in-reserve-estimation-13r9a65beb","2006","Journal Article","Energy Sources Part B-economics Planning and Policy","Mustafa Versan Kok
Buket Ulker","10.1080/15567240500400812","https://scispace.com/pdf/a-stochastic-approach-in-reserve-estimation-13r9a65beb.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Applies stochastic geostatistical methods to reservoir reserve estimation; does not discuss linear mixed-effects models, viscosity prediction, or related diagnostics.","Geostatistics and more especially stochastic modeling of reservoir heterogeneities are being increasingly considered by reservoir analysts and engineers for their potential in generating more accurate reservoir models together with usable measures of spatial uncertainty. Geostatistics provides a probabilistic framework and a toolbox for data analysis with an early integration of information. The uncertainty about the spatial distribution of critical reservoir parameters is modeled and transferred all the way to a risk-conscious reservoir management. The stochastic imaging (modeling) algorithms allow the generation of multiple, equiprobable, unsmoothed reservoir models, yet they all honor the data available. This research presents stochastic reserve estimation methods related to various stages of the development of an oil field. Advances in technology are leading to better deterministic estimates as well as stochastic estimates with narrower ranges. Practices in the industry vary from a complete dedication..."
"Bitumen and Heavy Oil Rheological Properties: Reconciliation with Viscosity Measurements","https://scispace.com/paper/bitumen-and-heavy-oil-rheological-properties-reconciliation-e08wuzfcyj87","2016","Repository","","","10.1021/je900562u.s001","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Measures complex viscosity and phase‑angle of Athabasca bitumen and Maya crude using rheometry; does not discuss linear mixed‑effects models, reservoir viscosity prediction, or statistical diagnostics.","Complex viscosity and phase-angle measurements for Athabasca bitumen and Maya crude oil were performed with a rotational rheometer using parallel plates and a double gap cylinder in the oscillatory mode over the temperature range of (200 to 410) K. A large range of shearing conditions were applied (frequency of oscillations, shear strain, or stress), and up to three orders of magnitude of variations in measured viscosity values for individual samples at a fixed temperature were obtained. Athabasca bitumen and Maya crude oil were found to be solid-like materials up to (260 to 280) K and (230 to 240) K, respectively. Athabasca bitumen is a non-Newtonian shear-thinning fluid up to (310 to 315) K, whereas Maya crude is a shear-thinning fluid up to (280 to 285) K. Both are Newtonian at higher temperatures. Maya crude oil was also found to possess thixotropic behavior. Athabasca bitumen reveals the thermal irreversibility of complex viscosity, if it is heated above 360 K. These rheological behaviors are attributed to the multiphase behavior of these materials over the temperature range of interest, and these results can be used to reconcile the large differences in reported viscosity values for bitumen and heavy oil obtained with diverse viscometers where shear rate and other variables are not controlled. Additional artifacts introduced during measurements are also addressed. Sample variation due to geographical location, depth of formation, and production and postproduction processing can also result in up to three orders of magnitude of differences between the measured “viscosity” of bitumen when the measurement method and temperature are fixed. The flow properties of bitumen and heavy oil are expected to be strong functions of sample source and the hydrodynamics prevailing in situ or in processes at temperatures where non-Newtonian behaviors prevail. "
"A Comparison between Statistical Analysis and Grey Model Analysis on Assessed Parameters of Petroleum Potential from Organic Materials","https://scispace.com/paper/a-comparison-between-statistical-analysis-and-grey-model-1vstrgj5hr","2015","Journal Article","","Hsien-Tsung Lee","10.11648/J.JENR.20150401.12","https://scispace.com/pdf/a-comparison-between-statistical-analysis-and-grey-model-1vstrgj5hr.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses regression and grey relational analysis to assess petroleum potential parameters, but provides no linear mixed-effects models, viscosity prediction, or specified model diagnostics.","This study aims to investigate the impact of changes in the Tmax and Ro% on the assessed parameters (S1, S2, S1+S2, HI, QI, BI, PI, TOC) of petroleum potential of organic materials. The samples studied include coals and coaly shales of Mushan Formation, Shihti Formation and Nanchuang Formation in NW Taiwan, coals and an oil shale from Mainland China, the well-drilled chip samples from NW Australia, in addition to the data of samples were included from literatures. This work will get on the detecting data of 10 parameters (S1, S2, S1+S2, TOC, HI, QI, BI, PI, Ro%, Tmax) and progressing statistical analysis, and focus the study on comparison between grey forecast of grey relational grade and regression model forecast. The results from statistical analysis (include temperature-treated samples were individually subjected to Rock-Eval analysis) of the all parameters data for all samples in this research project, not only be executed a linear regression, curve regression between any two parameters, and multivariate regression, but also be carried on the forecast of grey correlation grade of grey theory (include grey relational generating (Nominal-the-better-:Ro%; Larger-the-better-: Tmax, HI, QI, BI, S2, S1+ S2, S1; smaller-the-better-: TOC, PI) and globalization grey relational grade). So far, obtain roughly the consistency of results from two type predictive analysis. The constructed HI, QI and BI bands were broad at low maturities and gradually narrowed with increasing thermal maturity. The petroleum generation potential is completely exhausted at a vitrinite reflectance of 2.0-2.2% or a Tmax of 510-520°C. An increase in HI and QI suggests extra petroleum potential related to changes in the structure of the organic material. A decline in BI signifies the start of the oil expulsion window and occurs within the vitrinite reflectance range 0.75-1.05 % or a Tmax of 440-455 oC. Furthermore, petroleum potential can be divided into four different parts based on the cross-plot of HI vs. %Ro. The area with the highest petroleum potential is located in sectionⅡ with %Ro=0.6-1.0%, and HI>100. Oil generation potential is rapidly exhausted at section Ⅲ with %Ro >1.0%. This result is in accordance with the regression curve of HI and QI with %Ro based on 97 samples with %Ro=1.0~5.6%."
"A correlation approach for prediction of crude oil viscosities","https://scispace.com/paper/a-correlation-approach-for-prediction-of-crude-oil-2m9z733c8l","2005","Journal Article","Journal of Petroleum Science and Engineering","Ali Naseri
Manouchehr Nikazar
S.A. Mousavi Dehghani","10.1016/J.PETROL.2005.03.008","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses classical regression correlations to estimate crude oil viscosity; does not employ linear mixed-effects models, heavy‑oil reservoir context, or advanced diagnostics.",""
"… of number of clusters and cluster size on statistical power and Type I error rates when testing random effects variance components in multilevel linear and logistic …","https://scispace.com/paper/X-s7xWQn1rIJ","","","","PC Austin
G Leckie","","https://www.tandfonline.com/doi/pdf/10.1080/00949655.2018.1504945","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes power and Type I error for variance component tests in multilevel linear/logistic models; lacks viscosity prediction, heavy‑oil context, and specified diagnostics.",""
"The accuracy of significance tests for slope variance components in multilevel random coefficient models","https://scispace.com/paper/the-accuracy-of-significance-tests-for-slope-variance-1yrtc4d9wt","2009","Journal Article","Organizational Research Methods","David M. LaHuis
Matthew W. Ferguson","10.1177/1094428107308984","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","This study examines the behavior of three tests for significant slope variance in multilevel random coefficient (MRC) models: the Hierarchical Linear Modeling chi-square test, the likelihood ratio test (LRT), and the corrected LRT. Monte Carlo simulations are conducted varying the numbers of groups, group size, and effect size. Results suggest that neither the number of groups nor group size influenced Type I errors. Group size has a stronger effect on power compared with the number of groups. The one-tailed LRT demonstrates the best balance between power and Type I errors. Recommendations for conducting MRC analyses are presented."
"AOSTRA : technical handbook on oil sands, bitumens and heavy oils","https://scispace.com/paper/aostra-technical-handbook-on-oil-sands-bitumens-and-heavy-2vsl9ki81q","1989","Book","","Loren G. Hepler
Hsi Chu","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides extensive data on oil sands viscosity and properties but lacks linear mixed-effects modeling, predictive focus, or diagnostic analysis.","This handbook is designed to make available research results, analytical procedures, and engineering data on properties and behaviour of Alberta oil sands deposits. Topics covered include the geology and geochemistry of the oil sands, analytical methods used on oil sands; bitumens, and associated waters; thermodynamical and interfacial properties; phase equilibria; viscosity; fluid flow; heat transfer; mass transfer by diffusion and the use of electricity to heat reservoirs. Each chapter usually includes a theoretical discussion, discussion of relevant techniques and equipment, a presentation and discussion of pertinent data and a discussion of modelling. Each presentation is accompanied by an extensive bibliography. Separate abstracts have been prepared for 13 chapters."
"A Viscosity Correlation for Mixtures of Heavy Oil, Bitumen, and Petroleum Fractions","https://scispace.com/paper/a-viscosity-correlation-for-mixtures-of-heavy-oil-bitumen-4f6go1iri2","1984","Journal Article","Society of Petroleum Engineers Journal","W.R. Shu","10.2118/11280-PA","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a power‑law/Einstein‑type correlation for blending viscosities of heavy oil, bitumen, and solvents; does not use linear mixed‑effects models, reservoir context, or statistical diagnostics.","High viscosity is a major constraint in the recovery and transportation of heavy crudes and tar sand bitumens. Viscosity reduction may be achieved by mixing the crude with a light petroleum solvent. This paper presents a generalized correlation for calculating viscosities of such mixtures. A power-law mixing rule was generalized by use of the Einstein-type relationship for the viscosities of infinitely dilute solutions. Literature and in-house data were compiled to establish the correlation. The final correlation requires only density and viscosity of the two fluids to predict blending viscosity at any mixture composition. The correlation is tested with heavy-oil/solvent blending data and gives an excellent prediction of the blending viscosities."
"Prediction of Reservoir Properties from Seismic Data by Multivariate Geostatistics Analysis","https://scispace.com/paper/vl9gnpH4Ca0J","","","","VV Bezkhodarnov
TI Chichinina
MO Korovin","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ",""
"Microstructure of Heavy Oil Components and Mechanism of Influence on Viscosity of Heavy Oil","https://scispace.com/paper/microstructure-of-heavy-oil-components-and-mechanism-of-2tgnvnqf","2023","Journal Article","ACS omega","Qiuxia Wang
Wei Zhang
Cheng Wang
Xiaodong Han
Hongyu Wang
Hua Zhang","10.1021/acsomega.2c07713","https://doi.org/10.1021/acsomega.2c07713","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes heavy oil component microstructure and viscosity mechanisms but lacks any linear mixed-effects modeling, reservoir-scale viscosity prediction, or model diagnostics.","The composition of heavy oil is complex, and it is difficult to develop the heavy oil due to its high viscosity and poor fluidity. Therefore, it is very important to clarify the viscous mechanism of heavy oil. In this paper, typical ordinary heavy oil, extra heavy oil, and super heavy oil samples were selected to study the microstructure of heavy oil components and the mechanism of influence on viscosity of heavy oil. The molecular weight, element composition, and polarity of each SARA (short for Saturates, Aromatics, Resins and Asphaltene) component of heavy oil samples were measured and analyzed. The viscosity of heavy oil increases with the increase of the aggregate contents of resins and asphaltene. Resins and asphaltene in heavy oil have a high polarity, high heteroatomic content, and complex molecular structure, which are the key factors affecting the viscosity of heavy oil. On the basis of the experimental results, through simulation calculation and modeling, the microstructure and molecular formula of each component of different heavy oils are obtained, which provides a quantitative reference for revealing the viscosity mechanism of heavy oil. There is little difference in the elemental composition of resins and asphaltene, but the structure is very different and the difference in structure is the key factor leading to the difference in the properties of resins and asphaltene. The content and structure of resins and asphaltene in heavy oil are the key factors leading to the big difference in viscosity of heavy oils."
"A solution to dependency: using multilevel analysis to accommodate nested data","https://scispace.com/paper/a-solution-to-dependency-using-multilevel-analysis-to-4pujc4mmal","2014","Journal Article","Nature Neuroscience","Emmeke Aarts
Matthijs Verhage
Jesse V. Veenvliet
Conor V. Dolan
Sophie van der Sluis","10.1038/NN.3648","https://web.math.princeton.edu/~sswang/literature_general_unsorted/aarts_effective_sample_size_NN.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","In neuroscience, experimental designs in which multiple observations are collected from a single research object (for example, multiple neurons from one animal) are common: 53% of 314 reviewed papers from five renowned journals included this type of data These so-called 'nested designs' yield data that cannot be considered to be independent, and so violate the independency assumption of conventional statistical methods such as the t test Ignoring this dependency results in a probability of incorrectly concluding that an effect is statistically significant that is far higher (up to 80%) than the nominal α level (usually set at 5%) We discuss the factors affecting the type I error rate and the statistical power in nested data, methods that accommodate dependency between observations and ways to determine the optimal study design when data are nested Notably, optimization of experimental designs nearly always concerns collection of more truly independent observations, rather than more observations from one research object"
"Petrophysical analysis of “explorer” wells using well log and core data(a case study of “explorer” field, offshore Niger Delta, Nigeria)","https://scispace.com/paper/petrophysical-analysis-of-explorer-wells-using-well-log-and-3tl4yn67u6","2020","Journal Article","","Abe J. Sunday
Lurogho S. Ayoleyi","10.14419/IJAG.V8I2.31114","https://scispace.com/pdf/petrophysical-analysis-of-explorer-wells-using-well-log-and-3tl4yn67u6.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Reservoir characterization involves computing various petrophysical parameters and defining them in terms of their quantity and quality so as to ascertain the yield of the reservoir. Petrophysical well log and core data were integrated to analyze the reservoir characteristics of Explorer field, Offshore, Niger Delta using three wells. The study entails determination of the lithology, shale volume (Vsh), porosity (Φ), permeability (K), fluid saturation and cross plotting of petrophysical and core values at specific intervals to know their level of correlation. The analysis identified twelve hydrocarbon-bearing reservoir from three different wells. Average permeability value of the reservoir is 20, 0140md while porosity value range between 18% to 39%. Fluid type defined in the reservoirs on the basis of neutron/density log signature were basically water, oil and gas, low water saturation values ranging from 2.9% to 46% in Explorer wells indicate high hydrocarbon saturation. The Pearson Correlation Coefficient and Regression Equation gave a significant relationship between petrophysical derived data and core data. Scatter plot of petrophysical gamma ray values versus core gamma ray values gave an approximate linear relationship with correlation coefficient values of 0.6642, 0.9831 and 0.3261. Crossplot of petrophysical density values and core density values revealed that there is a strong linear relationship between the two data set with correlation coefficient values of 0.7581, 0.9872 and 0.3557, and the regression equation confirmed the relationship between the two data set. Also the scatter plot of petrophysical porosity density values versus core porosity density values revealed a strong linear relationship between the two data set with correlation coefficient values of 0.7608 and 0.9849, the regression equation confirmed this also. Crossplot of petrophysical porosity density values versus core porosity density values in Well 3 gave a very weak correlation coefficient values of 0.3261 and 0.3557 with a negative slope. The petrophysical properties of the reservoirs in Explorer Well showed that they contain hydrocarbon in commercial quantity and the cross plot of the petrophysical and core values showed direct relationship in most of the wells."
"The Chemistry of Alberta Oil Sands Bitumens and Heavy Oils Written by O. P. Strausz and Elizabeth M. Lown. Published by Alberta Energy Research Institute (www. aeri.ab.ca.), Calgary T2P 3W2, Alberta, Canada, 2003, 695 pp. ISBN 0778530965. Price: 200.00 Cdn$. Shipping and Handling: Local, $3.00; Elsewhere in Canada, $15.00; United States, $20.00; International, $25.00.","https://scispace.com/paper/the-chemistry-of-alberta-oil-sands-bitumens-and-heavy-oils-3z20xlfysk","2004","Journal Article","Energy & Fuels","Douglas S. Montgomery","10.1021/EF040010B","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","The main focus of this major textbook is on the chemistry of the Alberta oil sands and heavy oils. The special issues related to oil sands processing arising from the combined trace minerals, dissolved gases, connate water, and unrelated organic matter attached to the mineral mater are thoroughly treated. The work described on the determination of the biomarkers, their concentrations, and ratios illustrates the power of this information to rank the oils in order of the degree of biodegradation and to indicate the thermal maturity of the oil. This information also suggests a hypersaline marine environment and carbonate source rock for the original oil. The complexity of the inorganic and organic matter requires the application of many different separation techniques and, in some cases, degradation methods supported by modern instrumental analytical equipment to gain the chemical structural information necessary to understand the source of process difficulties and to provide geological insights. The authors have gone to considerable lengths to describe the chemical methods used by the instruments, and to supply the appropriate chemical background to interpret the results. Copious references are supplied with numerous appendices, summaries, and an index to aid the student. This book will be of interest to the organic geochemist supporting exploration programs and the authors are to be commended for their efforts."
"Calculating power for multilevel implementation trials in mental health: Meaningful effect sizes, intraclass correlation coefficients, and proportions of variance …","https://scispace.com/paper/bpH7YNg6zMQJ","","","","NJ Williams
NC Cardamone","","https://journals.sagepub.com/doi/pdf/10.1177/26334895241279153","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The paper analyzes mental‑health implementation trials, extracting effect sizes and ICCs, with no mention of viscosity, heavy‑oil reservoirs, or related model diagnostics.",""
"New correlations for prediction of viscosity and density of Egyptian oil reservoirs","https://scispace.com/paper/new-correlations-for-prediction-of-viscosity-and-density-of-53juc3kau3","2013","Journal Article","Fuel","A.N. El-hoshoudy
A.B. Farag
O.I.M. Ali
M.H. EL-Batanoney
S.E.M. Desouky
M. Ramzi","10.1016/J.FUEL.2013.05.045","https://www.academia.edu/download/87934648/j.fuel.2013.05.04520220623-1-4djz7u.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses least‑square regression to develop empirical viscosity correlations for Egyptian reservoirs; does not employ LMMs, focus on heavy oil/geochemistry, or discuss specified diagnostics.",""
"Comprehensive Two-Dimensional Gas Chromatography–Mass Spectrometry/Selected Ion Monitoring (GC×GC–MS/SIM) and Chemometrics to Enhance Inter-Reservoir Geochemical Features of Crude Oils","https://scispace.com/paper/comprehensive-two-dimensional-gas-chromatography-mass-1a7jrbh32z","2018","Journal Article","Energy & Fuels","Guilherme L. Alexandrino
Fabio Augusto","10.1021/ACS.ENERGYFUELS.8B00230","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Applies GC×GC‑MS/SIM and PCA chemometrics to differentiate crude‑oil geochemical features, but does not use linear mixed‑effects models, predict viscosity, or discuss model diagnostics.","The enhanced analytical performance of comprehensive two-dimensional gas chromatography–mass spectrometry (GC×GC–MS) has demonstrated significant advantages for geochemical investigations of crude oils. However, the conventional geochemical analysis of crude oils based on diagnostic ratios from specific petroleum biomarkers can be more laborious and time-consuming for GC×GC. Additionally, the extraction of biomarker patterns from the crude oils is more analyst-dependent; therefore, the discovery of less evident and/or new patterns can be more challenging. This work introduces the use of GC×GC–MS/SIM and chemometrics for selected monitoring of the petroleum biomarkers and efficient discovery of the most relevant geochemical features that differentiate inter-reservoir crude oils. Pixels-based analysis using principal component analysis (PCA) extracted the multivariate patterns in the biomarkers fingerprints that successfully distinguished inter-reservoir geochemical properties that could also be obtained by..."
"Enhanced intelligent approach for determination of crude oil viscosity at reservoir conditions","https://scispace.com/paper/enhanced-intelligent-approach-for-determination-of-crude-oil-mqhkjszu","2023","Journal Article","Dental science reports","Kiana Peiro Ahmady Langeroudy
Parsa Kharazi Esfahani
Mohammad Reza Khorsand Movaghar","10.1038/s41598-023-28770-2","https://pmc.ncbi.nlm.nih.gov/articles/PMC9887002/pdf/41598_2023_Article_28770.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses gradient boosting machine learning to predict oil viscosity; does not employ linear mixed-effects models, focus on heavy oil geochemistry, or provide model diagnostics.","Abstract Oil viscosity plays a prominent role in all areas of petroleum engineering, such as simulating reservoirs, predicting production rate, evaluating oil well performance, and even planning for thermal enhanced oil recovery (EOR) that involves fluid flow calculations. Experimental methods of determining oil viscosity, such as the rotational viscometer, are more accurate than other methods. The compositional method can also properly estimate oil viscosity. However, the composition of oil should be determined experimentally, which is costly and time-consuming. Therefore, the occasional inaccessibility of experimental data may make it inevitable to look for convenient methods for fast and accurate prediction of oil viscosity. Hence, in this study, the error in viscosity prediction has been minimized by taking into account the amount of dissolved gas in oil (solution gas–oil ratio: R s ) as a representative of oil composition along with other conventional black oil features including temperature, pressure, and API gravity by employing recently developed machine learning methods based on the gradient boosting decision tree (GBDT): extreme gradient boosting (XGBoost), CatBoost, and GradientBoosting. Moreover, the advantage of the proposed method lies in its independence to input viscosity data in each pressure region/stage. The results were then compared with well-known correlations and machine-learning methods employing the black oil approach applying least square support vector machine (LSSVM) and compositional approach implementing decision trees (DTs). XGBoost is offered as the best method with its greater precision and lower error. It provides an overall average absolute relative deviation (AARD) of 1.968% which has reduced the error of the compositional method by half and the black oil method (saturated region) by five times. This shows the proper viscosity prediction and corroborates the applied method's performance. "
"Play resource evaluation and geological risk assessment using model-based stochastic simulation as applied to unconventional oil plays i n WCSB","https://scispace.com/paper/play-resource-evaluation-and-geological-risk-assessment-d7ub0z1xla","2012","","","Zhuoheng Chen
Kirk G. Osadetz","","https://scispace.com/pdf/play-resource-evaluation-and-geological-risk-assessment-d7ub0z1xla.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** No content related to linear mixed-effects models, viscosity prediction, or the specified model diagnostics.","Unconventional petroleum resources have changed the structure and nature of global petroleum supply dynamics in the o il and gas markets. Unconventional resource plays represent significant augmentation of the existing opportunities to expand petroleum productions acros s the North America. The newly recognized unconventional resources opportunities in Canada have attracted international investors. Finding petroleum resource opportunities and identifying economically viable ""prospects"" within the resource plays present new challenges and requires innovative technologies and concepts t o maximize their production potential. A model-based resource assessment simulation and risk evaluation has been developed by the Geological Survey of Canada (GSC). This method includes a geological model representing essential petroleum system elements for petroleum accumulations, a resource model describin g distribution characteristics of petroleum accumulations, and a simulation procedure integrating available data, relevant information and geoscience constraints to generate scenarios of petroleum resource maps in a play. This approach has been app lied to evaluating conventional petroleum potential and assessing geol ogical risk in conventional plays, where subsequent exploration drillings are u sed to validate the model predictions. In this paper, examples from shale and tight sand light oil plays in the Western Canada Sedimentary Basin (WCSB) are used to illustrate the application of the GSC model-based simulation to unconventional play resource evaluation and risk assessment."
"Reservoir Modelling Under Uncertainty - A Kernel Learning Approach","https://scispace.com/paper/reservoir-modelling-under-uncertainty-a-kernel-learning-3z538mcg6z","2012","","","Vasily Demyanov
Michael Andrew Christie
Mikhail Kanevski
Alexey Pozdnoukhov","","https://scispace.com/pdf/reservoir-modelling-under-uncertainty-a-kernel-learning-3z538mcg6z.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper presents kernel learning for reservoir modeling under uncertainty; does not discuss linear mixed-effects models, viscosity prediction, or model diagnostics.","We propose a novel approach to tackle the problem of matching the data from different sources and keeping the model realism to produce reliable reservoir prediction. This high level overview presents a way to bring together prior geological knowledge and relevant data under uncertainty by means of intelligent data fusion through kernel learning. The kernel learning approach balances model complexity with goodness of fit by selecting and reproducing relevant model features. Impact from data at different sources is combined by means of kernels functions, which represent spatial correlation. Kernel regression in the hyper space of features ensures representation of non-linearity and overcomes heavy stationarity assumption. Use of the kernel transformation allows us to reproduce continuity along data manifolds and represent correlation at multiple scales. Support vector formalism ensures the data influence the pattern according to their relevance to the modelled phenomenon (spatial dependency) and the target problem (matching the data). Furthermore, the impact of noisy and atypical data is handled in a rigorous way to prevent loss of predictive capability of the model."
"Petroleum viscosity modeling using least squares and ANN methods","https://scispace.com/paper/petroleum-viscosity-modeling-using-least-squares-and-ann-1dpcsq0p","2022","Journal Article","Journal of Petroleum Science and Engineering","Dicho Stratiev
Svetoslav Nenov
Sotir Sotirov
Ivelina Shishkova
G. Palichev
Evdokia Sotirova
Vitaly Ivanov
Krassimir T. Atanassov
Simeon Ribagin
Nora Angelova","10.1016/j.petrol.2022.110306","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ",""
"Quantitative structure–property relationship model for hydrocarbon liquid viscosity prediction","https://scispace.com/paper/quantitative-structure-property-relationship-model-for-1iwq7b0q8h","2018","Journal Article","Energy & Fuels","Guangqing Cai
Zhefu Liu
Zhefu Liu
Linzhou Zhang
Suoqi Zhao
Chunming Xu","10.1021/ACS.ENERGYFUELS.7B04075","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses QSPR and ANN to predict hydrocarbon liquid viscosity, but lacks linear mixed-effects models, heavy‑oil reservoir focus, and diagnostic analyses.","The liquid viscosity of hydrocarbon compounds is essential in the chemical engineering process design and optimization In this paper, we developed a quantitative structure–property relationship (QSPR) model to predict the hydrocarbon viscosity at different temperatures from the chemical structure We collected viscosity data at different temperatures of 261 hydrocarbon compounds (C3–C64), covering n-paraffins, isoparaffins, olefins, alkynes, monocyclic and polycyclic cycloalkanes, and aromatics We regressed the experimental data using an improved Andrade equation at first Hydrocarbon viscosity versus temperature curves were characterized by only two parameters (named B and T0) The QSPR model was then built to capture the complex dependence of the Andrade equation parameters upon the chemical structures A total of 36 key chemical features (including 15 basic groups, 20 united groups, and molecular weights) were manually selected through the trial-and-error process An artificial neural network was tra"
