"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"The Impact of Oil Viscosity Heterogeneity on the Production Characteristics of Tar Sand and Heavy Oil Reservoirs. Part II: Intelligent, Geotailored Recovery Processes in Compositionally Graded Reservoirs","https://scispace.com/paper/the-impact-of-oil-viscosity-heterogeneity-on-the-production-1p37bfmxfs","2007","Journal Article","Journal of Canadian Petroleum Technology","Ian D. Gates
Jennifer D. Adams
Steve Larter","10.2118/08-09-40","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Compositional and fluid property gradients are common and documented in conventional heavy oilfields and in super heavy oil occurrences such as oil sand reservoirs. In the severely biodegraded oils of both Athabasca and Peace River oil sand reservoirs, highly non-linear vertical and lateral chemical compositional and fluid viscosity gradients are common and have been shown to dramatically impact existing generation recovery processes such as SAGD and CSS. The fluid and geological heterogeneities at a variety of spatial scales in heavy oil and bitumen reservoirs, combined with the dynamic evolution of produced fluids during solvent or thermal recovery, should be integrated into recovery methods tailored to each reservoir which are operated using time-variant production strategies informed by produced fluid composition, flow rates and detailed history matching. We describe here, two new approaches of a new generation of transitional and initial thermal recovery processes that take advantage of mobility gradients: JAGD (J-well and Gravity Drainage) and gSAGD (mobility ratio optimized SAGD), which demonstrate significant improvements in recovery, economics and, thus, carbon dioxide emissions over existing thermal methods. Well configurations tailored to specific reservoir geometries and properties as well as fluid property distributions for primary thermal recovery increase initial production by 50 to 100%. Substantial cost savings are achieved in transitional cold primary to thermal secondary recovery methods (JAGD) by using a production J-well placed below what is initially a CHOPS production well, which is then later used to inject steam, as in SAGD. Three-dimensional reservoir simulations predict 25% more oil recovery with up to a 50% decrease in cumulative steam-oil ratio compared to standard SAGD in an identical reservoir. The JAGD process has many similarities to SAGD, such as steam trap control and potential for low pressure and solvent-assisted operation. Such geotailored processes (processes tailored, operated and optimized to reservoir fluid and geological heterogeneities) are expected to out-perform conventional 'off the shelf' well placement designs and operating strategies."
"Crude-oil biodegradation via methanogenesis in subsurface petroleum reservoirs","https://scispace.com/paper/crude-oil-biodegradation-via-methanogenesis-in-subsurface-32b1j487j0","2008","Journal Article","Nature","David Jones
Ian M. Head
Neil D. Gray
J. J. Adams
Arlene K. Rowan
Carolyn M. Aitken
Barry Bennett
Haiping Huang
A. Brown
Bernard F.J. Bowler
Thomas B. P. Oldenburg
Michael Erdmann
Stephen R. Larter
Stephen R. Larter","10.1038/NATURE06484","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Studies methanogenic crude‑oil biodegradation in reservoirs, but lacks heavy‑oil focus, exergy/thermodynamic analysis, biomarkers, entropy‑viscosity discussion, or Gouy‑Stodola application.","Biodegradation of crude oil in subsurface petroleum reservoirs has adversely affected the majority of the world's oil, making recovery and refining of that oil more costly. The prevalent occurrence of biodegradation in shallow subsurface petroleum reservoirs has been attributed to aerobic bacterial hydrocarbon degradation stimulated by surface recharge of oxygen-bearing meteoric waters. This hypothesis is empirically supported by the likelihood of encountering biodegraded oils at higher levels of degradation in reservoirs near the surface. More recent findings, however, suggest that anaerobic degradation processes dominate subsurface sedimentary environments, despite slow reaction kinetics and uncertainty as to the actual degradation pathways occurring in oil reservoirs. Here we use laboratory experiments in microcosms monitoring the hydrocarbon composition of degraded oils and generated gases, together with the carbon isotopic compositions of gas and oil samples taken at wellheads and a Rayleigh isotope fractionation box model, to elucidate the probable mechanisms of hydrocarbon degradation in reservoirs. We find that crude-oil hydrocarbon degradation under methanogenic conditions in the laboratory mimics the characteristic sequential removal of compound classes seen in reservoir-degraded petroleum. The initial preferential removal of n-alkanes generates close to stoichiometric amounts of methane, principally by hydrogenotrophic methanogenesis. Our data imply a common methanogenic biodegradation mechanism in subsurface degraded oil reservoirs, resulting in consistent patterns of hydrocarbon alteration, and the common association of dry gas with severely degraded oils observed worldwide. Energy recovery from oilfields in the form of methane, based on accelerating natural methanogenic biodegradation, may offer a route to economic production of difficult-to-recover energy from oilfields."
"Long-Term Dynamics of Microbial Communities in a High-Permeable Petroleum Reservoir Reveals the Spatiotemporal Relationship between Community and Oil Recovery","https://scispace.com/paper/long-term-dynamics-of-microbial-communities-in-a-high-35zunmktx0","2017","Journal Article","Energy & Fuels","Zhiyong Song
Fengmin Zhao
Gangzheng Sun
Weiyao Zhu","10.1021/ACS.ENERGYFUELS.7B01713","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","To assess the dynamics of microbial communities in a petroleum reservoir during microbial enhanced oil recovery (MEOR), injected and produced fluids from multiple wells were monitored using molecular microbial methods over 20 months. In this highly permeable (1.5–2.5 μm2) and high-temperature (65 °C) reservoir, communities contain phyla Euryarchaeota, Proteobacteria, Deferribacteres, and Firmicutes, which may be collected by flooding fluids from different habitats through strata. Since the oil-rich areas in the flooded reservoir generally gather around oil wells with high temperatures and strictly anaerobic conditions, the dominance of thermophilic and anaerobic microorganisms, which are capable of inhabiting oil-rich areas, is consistent with positive oil-output responses (temporarily enhanced by 5 × 103 kg per day). During later periods, the communities were dominated by Enterobacter without high-temperature adaptability, which corresponds to a considerable decline in oil-output. Meanwhile, an abnormal ..."
"Monitoring viscosity changes from time‐lapse seismic attenuation: case study from a heavy oil reservoir","https://scispace.com/paper/monitoring-viscosity-changes-from-time-lapse-seismic-1nhcyu3j40","2015","Journal Article","Geophysical Prospecting","Andrey Hanan Shabelansky
Alison Malcolm
Michael Fehler","10.1111/1365-2478.12229","https://scispace.com/pdf/monitoring-viscosity-changes-from-time-lapse-seismic-1nhcyu3j40.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses time‑lapse seismic attenuation to monitor temperature‑induced viscosity changes; does not address biodegradation, thermodynamic/exergy analysis, reservoir abandonment, biomarkers, or entropy generation.","Heating heavy oil reservoirs is a common method for reducing the high viscosity of heavy oil and thus increasing the recovery factor. Monitoring of these viscosity changes in the reservoir is essential for delineating the heated region and controlling production. In this study, we present an approach for estimating viscosity changes in a heavy oil reservoir. The approach consists of three steps: measuring seismic wave attenuation between reflections from above and below the reservoir, constructing time-lapse Q and Q−1 factor maps, and interpreting these maps using Kelvin–Voigt and Maxwell viscoelastic models. We use a 4D relative spectrum method to measure changes in attenuation. The method is tested with synthetic seismic data that are noise free and data with additive Gaussian noise to show the robustness and the accuracy
of the estimates of the Q-factor. The results of the application of the method to a field data set exhibit alignment of high attenuation zones along the steam-injection wells, and indicate that temperature dependent viscosity changes in the heavy oil reservoir can be explained by the Kelvin–Voigt model."
"Biodegradation of Petroleum in Subsurface Geological Reservoirs","https://scispace.com/paper/biodegradation-of-petroleum-in-subsurface-geological-1bpozzh6p6","2014","Book Chapter","","Haiping Huang
Haiping Huang
Steve Larter","10.1128/9781555817589.CH6","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Does not discuss heavy oil, thermodynamic/exergy analysis, reservoir abandonment, biomarkers, entropy generation, viscosity changes, or Gouy-Stodola theorem.","Petroleum biodegradation in reservoirs can be demonstrated by bulk compositional alteration, isotopic fractionation of petroleum components, and identification of specific metabolic products in petroleum. The effects of biodegradation on the physical properties and bulk composition of petroleum have been summarized by numerous studies. Different classes of compounds in petroleum have different susceptibilities to biodegradation. This chapter presents the biodegradation behavior of multiply methylated naphthalenes, i.e., trimethylnaphthalenes (TMNs), tetramethylnaphthalenes (TeMNs), and pentamethylnaphthalenes (PMNs). The relative biodegradability of fluoranthene, pyrene, and chrysene was compared in a study using the Liaohe basin suite, indicating that fluoranthene is more vulnerable to biodegradation than pyrene and chrysene. The chapter compares the susceptibility during biodegradation of short side chain to long side chain steranes, monoaromatic steroid hydrocarbons (MAS) and triaromatic steroid hydrocarbons (TAS). Knowledge of biodegradation processes is especially critical to the accurate prediction of biodegradation risk in petroleum exploration. Methanogenesis through carbon dioxide reduction may be the dominant terminal process in petroleum biodegradation in the subsurface, since biodegraded petroleum reservoirs are sometimes associated with abundant methane. A biodegradation model based on geochemical analysis and geological observation has been established. Analyzed data suggest that biodegradation occurs within a narrow region near the oil-water contacts (OWCs) and that reservoirs often show a late charge of oil to the top of the oil column."
"Exergy and economic analyses of advanced IGCC–CCS and IGFC–CCS power plants","https://scispace.com/paper/exergy-and-economic-analyses-of-advanced-igcc-ccs-and-igfc-1f4hazz64w","2013","Journal Article","Applied Energy","Nicholas S. Siefert
Shawn Litster","10.1016/J.APENERGY.2013.02.006","https://www.cmu.edu/me/tpes/publications/siefert2013_apen.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ",""
"Procede pour predire les changements de composition chimique d'huile d'un reservoir suite a une biodegradation","https://scispace.com/paper/procede-pour-predire-les-changements-de-composition-chimique-268x9cymv8","2010","Patent","","Haeseler Franck
Behar Francoise","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Predicts fluid composition changes from biodegradation using a reaction scheme, but does not address heavy oil, thermodynamics, exergy, reservoir abandonment, biomarkers, entropy, viscosity, or Gouy‑Stodola.","Methode pour determiner l'evolution compositionnelle de fluides presents dans un milieu poreux suite a une biodegradation. On definit un schema compositionnel de biodegradation a partir de douze classes chimiques permettant de decrire les hydrocarbures et les gaz issus de la biodegradation. On determine la quantite initiale de chacune de ces classes chimiques contenues dans les fluides avant biodegradation. Puis, on definit un schema reactionnel de la biodegradation, dans lequel les classes chimiques reagissent avec des accepteurs d'electrons selon des reactions paralleles ayant des vitesses differentes, et chaque classe reagit avec ces accepteurs selon des reactions sequentielles. On determine les vitesses de reaction de biodegradation pour chacune des classes. On deduit alors la composition des fluides en estimant la quantite de chaque classe chimique en appliquant le schema reactionnel. On deduit notamment la composition des hydrocarbures biodegrades, et la quantite de gaz acides et de methane produits. Application notamment a l'exploitation de gisements petroliers."
"Biodegradation of oil in uplifted basins prevented by deep-burial sterilization","https://scispace.com/paper/biodegradation-of-oil-in-uplifted-basins-prevented-by-deep-1s6ogr7rrp","2001","Journal Article","Nature","A. Wilhelms
Steve Larter
Ian M. Head
Paul Farrimond
R. di-Primio
C. Zwach","10.1038/35082535","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Biodegradation of crude oil by bacterial activity--which has occurred in the majority of the Earth's oil reserves--is known to reduce greatly the quality of petroleum in reservoirs. For economically successful prospecting for oil, it is therefore important to understand the processes and conditions in geological formations that lead to oil biodegradation. Although recent studies speculate that bacterial activity can potentially occur up to temperatures as high as 150 degrees C (refs 3, 4), it is generally accepted that effective petroleum biodegradation over geological timescales generally occurs in reservoirs with temperatures below 80 degrees C (ref. 2). This appears, however, to be at odds with the observation that non-degraded oils can still be found in reservoirs below this temperature. Here we compile data regarding the extent of oil biodegradation in several oil reservoirs, and find that the extensive occurrence of non-biodegraded oil in shallow, cool basins is restricted to those that have been uplifted from deeper, hotter regions of the Earth. We suggest that these petroleum reservoirs were sterilized by heating to a temperature around 80-90 degrees C during deep burial, inactivating hydrocarbon-degrading organisms that occur in the deep biosphere. Even when such reservoirs are subsequently uplifted to much cooler regions and filled with oil, degradation does not occur, implying that the sterilized sediments are not recolonized by hydrocarbon-degrading bacteria."
"Investigating the biodegradation of hydrocarbons considering the principle and mechanisms of Microbial Enhanced Oil Recovery; its processes, its successes and current limitations","https://scispace.com/paper/investigating-the-biodegradation-of-hydrocarbons-considering-uc9pjswd","2022","Proceedings Article","","F C Okoro
Ambrose Okpu
Mary Frank-Okoro","10.2118/211938-ms","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes hydrocarbon biodegradation for MEOR and economic viability, but provides no discussion of heavy oil, thermodynamic/exergy analysis, reservoir abandonment, biomarkers, entropy generation, viscosity, or Gouy-Stodola theorem.","
 The importance of biodegradation of hydrocarbon is numerous, including: waste water treatment contaminated by crude oil, and for microbial enhanced oil recovery (MEOR). Despite the latter (MEOR) being in use over a century now, it is yet to be widely accepted as an optimum large scale enhanced oil recovery technique in the oil and gas industry. An examination of literature reveals a large number of successful MEOR laboratory trials but with very few field applications. This is as a result of a lack of understanding of the mechanisms involved in MEOR. In this paper, an economic analysis of the various types of microbes was carried out in order to ascertain the type of microbes under the prevalent reservoir conditions that would yield an optimum oil recovery in terms of cost and time. The economic analysis conducted suggests that for short term projects, MEOR treatment may not be competitive economically compared with conventional EOR methods. However, for long term projects, MEOR is the most cost effective of all tertiary EOR methods and this is because, overtime, the effect of microbial activities within the formation increases due to the exponential growth of microbes, whereas in conventional EOR methods, the effect of the additives diminishes with time."
"Multiple Controls on Petroleum Biodegradation and Impact on Oil Quality","https://scispace.com/paper/multiple-controls-on-petroleum-biodegradation-and-impact-on-5c4hhmvlxb","2002","Journal Article","Spe Reservoir Evaluation & Engineering","Lloyd M. Wenger
Cara L. Davis
Gary H. Isaksen","10.2118/80168-PA","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses biodegradation effects on oil quality and viscosity in cooler reservoirs, but provides no heavy‑oil focus, thermodynamic/exergy analysis, entropy or Gouy‑Stodola discussion, nor abandonment or biomarker context.","Biodegradation of oils in nature is important in reservoirs cooler than approximately 80°C. Oils from shallower, cooler reservoirs tend to be progressively more biodegraded than those in deeper, hotter reservoirs. Increasing levels of biodegradation generally cause a decline in oil quality, diminishing the producibility and value of the oil as API gravity and distillate yields decrease; in addition, viscosity, sulfur, asphaltene, metals, vacuum residua, and total acid numbers increase. For a specific hydrocarbon system (similar source type and level of maturity), general trends exist for oil-quality parameters vs. present-day reservoir temperatures of <80°C. However, other controls on biodegradation may also have significant effects, making predrill prediction of oil quality difficult in some areas. It has long been observed that fresh, oxygenated waters in contact with reservoir oil can cause extensive aerobic biodegradation. More recently, it has been recognized that anaerobic sulfatereducing and fermenting bacteria also can degrade petroleum. Highly saline formation waters may inhibit bacterial degradation and effectively shield oils from oil-quality deterioration. The timing of hydrocarbon charge(s) and the post-charge temperature history of the reservoir can have major effects on oil quality. Reservoirs undergoing current charging with hydrocarbons may overwhelm the ability of bacteria to degrade the oil, resulting in better-than-anticipated oil quality. Fresh charge to reservoirs containing previously degraded oil will upgrade oil quality. Calibrated methods of oil-quality risking, based on a detailed evaluation of reservoir charge and temperature history and local controls on biodegradation, need to be developed on a play and prospect basis."
"Unavailability percentage as energy planning and economic choice parameter","https://scispace.com/paper/unavailability-percentage-as-energy-planning-and-economic-110eexduhb","2017","Journal Article","Renewable & Sustainable Energy Reviews","Umberto Lucia
Giulia Grisolia","10.1016/J.RSER.2016.10.064","https://scispace.com/pdf/unavailability-percentage-as-energy-planning-and-economic-110eexduhb.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","The unavailability percentage is suggested as an indicator of the level of the technological development in relation to the optimized use of energy. This quantity can be used in economic, and socio-political evaluations because it is related to the exergy lost during a process, and therefore it can provide information on the optimization level obtained through a technology or it can be useful to compare different technologies."
"Exergy Analysis of Solar Cooling Systems","https://scispace.com/paper/exergy-analysis-of-solar-cooling-systems-1jut4pweri","2010","","","Luigi Marletta","","https://scispace.com/pdf/exergy-analysis-of-solar-cooling-systems-1jut4pweri.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy of solar cooling systems; does not discuss heavy oil, biodegradation, reservoirs, biomarkers, viscosity, or Gouy‑Stodola.",""
"Pristine Biomarker Compositions Recovered from Biodegraded Oil Samples Using Mssv-Hy","https://scispace.com/paper/pristine-biomarker-compositions-recovered-from-biodegraded-3up0za8zyz","2023","Preprint","","Shengyu Yang
Brian Horsfield
Kai Mangelsdorf
Rolando di Primio
Joachim Rinna
Alexander Hartwig
Antonio Martín-Monge
R. Tocco
Rouven Elias","10.2139/ssrn.4675881","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses MSSV-Hy to release asphaltene-bound biomarkers from biodegraded oil, revealing pristine ratios despite degradation.","Oil-source and oil-oil correlations are challenging when the primary chemical composition of petroleum was altered or destroyed by biodegradation. Biomarkers that are bound to macromolecular matrices rather than being in a free form are largely protected from alteration and may therefore offer a solution to the challenges. Using Microscale Sealed Vessel Catalytic Hydrogenation (MSSV-Hy), the bound biomarkers of two North Sea and two Barents Sea oil samples, with varying levels of biodegradation, were released from their respective asphaltenes. Despite biodegradation having changed the relative concentrations of steranes (C27-C30 steranes) and hopanes (C29-C30 hopanes) in the free biomarker fraction to varying degrees, the asphaltene-bound biomarkers were protected and show pristine ratios unaffected by biodegradation, e.g., the relative content of C27-C29 steranes, the C30/C29 sterane ratio, and the C29/C30 hopane ratio. Empirical calibration then allows these bound biomarkers to be converted into regular biomarker ratios. The MSSV-Hy technique has been shown to be an efficient and effective tool for releasing asphaltene-bound biomarkers from biodegraded oil and revealing genetic information when free biomarkers are altered by biodegradation. "
"Reactive Transport of Petroleum Hydrocarbon Constituents in a Shallow Aquifer: Modeling Geochemical Interactions Between Organic and Inorganic Species","https://scispace.com/paper/reactive-transport-of-petroleum-hydrocarbon-constituents-in-1zq9e82cm9","1995","Journal Article","Water Resources Research","W. W. McNab
T. N. Narasimhan","10.1029/95WR01254","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Models groundwater biodegradation of petroleum hydrocarbons, but does not address heavy oil, exergy, reservoir abandonment, biomarkers, entropy, viscosity, or Gouy‑Stodola.","Dissolved organic contaminants such as petroleum hydrocarbon constituents are often observed to degrade in groundwater environments through biologically mediated transformation reactions into carbon dioxide, methane, or intermediate organic compounds. Such transformations are closely tied to local geochemical conditions. Favorable degradation pathways depend upon local redox conditions through thermodynamic constraints and the availability of appropriate mediating microbial populations. Conversely, the progress of the degradation reactions may affect the chemical composition of groundwater through changes in electron donor/acceptor speciation and pH, possibly inducing mineral precipitation/dissolution reactions. Transport of reactive organic and inorganic aqueous species through open systems may enhance the reaction process by mixing unlike waters and producing a state of general thermodynamic disequilibrium. In this study, field data from an aquifer contaminated by petroleum hydrocarbons have been analyzed using a mathematical model which dynamically couples equilibrium geochemistry of inorganic constituents, kinetically dominated sequential degradation of organic compounds, and advective-dispersive chemical transport. Simulation results indicate that coupled geochemical processes inferred from field data, such as organic biodegradation, iron reduction and dissolution, and methanogenesis, can be successfully modeled using a partial-redox-disequilibrium approach. The results of this study also suggest how the modeling approach can be used to study system sensitivity to various physical and chemical parameters, such as the effect of dispersion on the position of chemical fronts and the impact of alternative buffering mineral phases (e.g., goethite versus amorphous Fe(OH)3) on water chemistry."
"Identifying Lower Viscosity Intervals within Heavy Oil Accumulations","https://scispace.com/paper/identifying-lower-viscosity-intervals-within-heavy-oil-3fj9gsbujx","2010","Proceedings Article","","Mark McCaffery
Kate S. Weissenburger","10.3997/2214-4609.20144625","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Identifies lower viscosity zones in heavy oil using side‑wall core geochemical analysis; does not address biodegradation, thermodynamics, biomarkers, or entropy concepts.","In heavy oil accumulations, vertical variations in oil producibility are controlled by (1) vertical variations in reservoir porosity/permeability, and (2) vertical variations in oil viscosity. Unfortunately, due to perceived difficulties in quantifying oil viscosity, development strategies often focus solely on the reservoir rock properties. Such development strategies are not acceptable. Identifying zones of lower viscosity oil is critical to efficient field development, and geochemical analysis of Side Wall Cores (SWC) can yield the needed viscosity information."
"The effect of biodegradation on steranes and terpanes in crude oils","https://scispace.com/paper/the-effect-of-biodegradation-on-steranes-and-terpanes-in-4jztbb58ix","1979","Journal Article","Geochimica et Cosmochimica Acta","Wolfgang K. Seifert
J. Michael Moldowan","10.1016/0016-7037(79)90051-6","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes how biodegradation alters steranes and terpanes in crude oils, without addressing heavy oil specifics, thermodynamic/exergy methods, reservoir abandonment, entropy, or Gouy‑Stodola.",""
"Organic deposition from reservoir fluids: a thermodynamic predictive technique","https://scispace.com/paper/organic-deposition-from-reservoir-fluids-a-thermodynamic-1ligyov591","1991","","","S. Kawanaka
S. J. Park
G. A. Mansoori","","https://www.researchgate.net/profile/G_Ali_Mansoori/publication/245547140_Organic_Deposition_From_Reservoir_Fluids_A_Thermodynamic_Predictive_Technique/links/6580d1d03c472d2e8e6b2c46/Organic-Deposition-From-Reservoir-Fluids-A-Thermodynamic-Predictive-Technique.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Develops a thermodynamic model to predict asphaltene deposition in reservoir fluids, but does not address biodegradation, exergy, biomarkers, entropy generation, or Gouy‑Stodola.","Development of a molecular model to predict onset and amount of organic deposition from reservoir fluids caused by variations in temperature and pressure and introduction of miscible solvents. The model is used successfully to predict the phase behavior and deposition regions of asphaltene in CO 2 /oil mixtures."
"Energy and exergy analysis of an ethanol fueled solid oxide fuel cell power plant","https://scispace.com/paper/energy-and-exergy-analysis-of-an-ethanol-fueled-solid-oxide-31fy8ytcw2","2010","Journal Article","Chemical Engineering Journal","Yannay Casas
Luis E. Arteaga
Mayra Morales
Elena Rosa
Luis M. Peralta
Jo Dewulf","10.1016/J.CEJ.2010.06.021","https://biblio.ugent.be/publication/985811/file/985812.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy of an ethanol-fueled solid oxide fuel cell; does not address heavy oil, biodegradation, reservoirs, biomarkers, viscosity, or Gouy‑Stodola.",""
"Thermodynamic Irreversibility Analysis of Dual-Skin Chest-Freezer","https://scispace.com/paper/thermodynamic-irreversibility-analysis-of-dual-skin-chest-uqxqf74m","2022","Journal Article","Entropy","Vinicius Akyo Matsuda
Álvaro Gardenghi
Cristiano Bigonha Tibiriçá
Luben Cabezas-Gómez","10.3390/e24040453","https://scispace.com/pdf/thermodynamic-irreversibility-analysis-of-dual-skin-chest-uqxqf74m.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes entropy generation and exergy destruction in a dual‑skin chest freezer, but contains no content on heavy oil, biodegradation, reservoirs, biomarkers, or viscosity relationships.","In this work, a transient analysis of a dual-skin chest-freezer refrigeration system, operating with R290, is studied numerically with the purpose of performing the characterization of the system through the second law of thermodynamics. A mathematical model which accounts for refrigerant mass distribution inside the system is used. In addition, this work addresses the calculation of entropy generation and exergy destruction for characterizing the system performance during its operations. In order to validate the model, a comparison with measured experimental data is performed for both pull-down and on-off operations. The characterization of the system through the second law of thermodynamics is conducted using two different methods. One consists of a direct calculation of the entropy generation rate and the second one in the calculation of exergy destruction rate. The equivalence of these two methods is used as an indicative of the “correctness” of the performed calculations. The model results agree near 97% with the experimental data used in the comparisons. Entropy generation and exergy destruction results along time for the whole system and in its individual components are characterized with the second law. These results are very useful for improving refrigeration system design."
"Analysis of Entropy Generation Minimization in Circular Porous Fins","https://scispace.com/paper/analysis-of-entropy-generation-minimization-in-circular-2a9nxmer0c","2012","Journal Article","International Scholarly Research Notices","Seyfolah Saedodin
Siamak Sadeghi
Majid Shahbabaei","10.5402/2012/240297","https://scispace.com/pdf/analysis-of-entropy-generation-minimization-in-circular-2a9nxmer0c.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","This work introduces a simple method of exergy analysis in a typical circular porous fin. The entropy generation of any thermodynamic system provides a useful measure of the extent of irreversibility. The irreversibility causes the loss of useful work (exergy) in the system and hence the loss of exergy has to be minimized. Entropy generation is a parameter that quantifies the loss of exergy. Circular fins are relatively good heat transfer augmentation features with superior aerodynamic performance and as a result find application in some solar air heaters. In this paper, the entropy generation in a circular porous fin is calculated and its performance is compared with respect to entropy generation. Also shown in porous fins, with increase of porosity. The entropy generation number will increase; also states with porosity have higher entropy generation number than states with nonporosity (). Also at higher Reynolds number the effect of the on is negligible, but at lower Reynolds number the variation of the is negligible. Also we can see that with increased porosity (), the entropy generation () will decrease. The entropy generation is calculated for circular porous fins with mass constraint."
"Thermodynamics and sustainable development","https://scispace.com/paper/thermodynamics-and-sustainable-development-42ojcrx6jc","1997","","","Rene Cornelissen","","https://scispace.com/pdf/thermodynamics-and-sustainable-development-42ojcrx6jc.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses exergy analysis for sustainable production processes, but provides no discussion of heavy oil, biodegradation, reservoir abandonment, biomarkers, viscosity, or Gouy‑Stodola theorem.","It is the objective of this thesis to demonstrate exergy analysis as a powerful instrument to obtain sustainable development. An important aspect of sustainable development is the minimisation of irreversibilities caused by the use of non-renewables. In order to limit the scope of this thesis sustainable development associated with production is considered only. The demonstration cases from practice are selected on four levels: components from process units, process units, complete production processes and, finally, products from production processes. This approach requires life cycle analysis aspects to be included in the exergy analysis."
"Detailed Analysis of Exergy Destruction of All Basic Types of Heat Exchangers","https://scispace.com/paper/detailed-analysis-of-exergy-destruction-of-all-basic-types-351q2g6z","2022","Journal Article","Processes","Martin Rauch
Saša Mudrinić
Antun Galović","10.3390/pr10020249","https://scispace.com/pdf/detailed-analysis-of-exergy-destruction-of-all-basic-types-351q2g6z.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Dimensionless expressions of exergy destruction, normalized to ambient temperature and heat capacity of the weaker stream, for all basic types of recuperators are derived. The analytical expressions for maximum exergy destruction were calculated using the GNU Octave software for all recuperators, namely parallel-flow and counter-flow recuperators, and all forms of cross-flow heat exchangers, namely without mixing of streams, only mixing the streamlines of the weaker stream, only mixing the streamlines of the stronger stream and mixing the weaker and stronger streams. For parallel-flow and counter-flow recuperators, as well as for their special cases, expressions for local and total exergy destruction are given. It is shown that the maximum exergy destruction, as a local extreme, is the same for all recuperators for mutually equal values of the quantities π3 (ratio of the heat capacity of the weaker stream to the heat capacity of the stronger stream) and πT (ratio of the inlet temperature of the stronger stream to the inlet temperature of the weaker stream). The ratio of exergy destruction to effectiveness of each basic type of recuperator is further analyzed. The obtained results are presented and interpreted in appropriate dimensionless diagrams."
"Sustainable Energy Systems: Efficiency and Optimization","https://scispace.com/paper/sustainable-energy-systems-efficiency-and-optimization-18cer37a","2022","Book","","","10.3390/books978-3-0365-1585-4","https://scispace.com/pdf/sustainable-energy-systems-efficiency-and-optimization-18cer37a.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses exergy analysis for sustainable energy systems, but provides no content on heavy oil biodegradation, reservoirs, biomarkers, viscosity, or Gouy‑Stodola applications.","This book explores how the concepts, methods and tools of systemic analyses have been utilised in various contexts, and at different levels, to improve the efficiency and optimisation of sustainable energy systems. "
