"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"An Extension of the Mixed Effects Model that Includes Correlation within Group Errors","https://scispace.com/paper/an-extension-of-the-mixed-effects-model-that-includes-2w7wimnx","2022","Journal Article","Asian Journal of Agricultural Extension, Economics and Sociology","Nageena Nazir
S. A. Mir
Zahoor Ahmed Rather
Masroor Ahmad Dar","10.9734/ajaees/2022/v40i1031035","","Mixed effect models allow for a great deal of flexibility in defining random outcomes, but they limit within-group errors to independent disbursed random variables with a zero mean and constant variance. In addition to its random outcomes for the implied structure, this model is expanded in this paper by including within-group correlated errors. We demonstrate how to accurately predict the model's parameters using a marginal maximum probability (ML) method. The model's accuracy is demonstrated by a real-world example. Additionally, we provide several instructions for correlation systems to represent serial and spatial correlation. Finally, we define how to combine variance features and correlation systems to flexibly model the within-group variance-covariance shape. We also discuss how the lme function can be used to maintain the prolonged linear mixed effects model. And, when compared to other models, the exponential spatial correlation version has the smallest AIC and BIC, making it appear to be the best within-group correlation model.","In this paper, within-group correlated errors are modeled using a marginal maximum probability (ML) method and the model's accuracy is demonstrated by a real-world example, and the authors provide several instructions for correlation systems to represent serial and spatial correlation."
"Insights into the Prediction of Condensate Viscosity Near the Wellbore by ELM and ANFIS-PSO Strategies","https://scispace.com/paper/insights-into-the-prediction-of-condensate-viscosity-near-4o1wqw6gph","2020","Posted Content","","Maryam Naseri","10.21203/RS.3.RS-115782/V1","https://scispace.com/pdf/insights-into-the-prediction-of-condensate-viscosity-near-4o1wqw6gph.pdf","
 By lowering the pressure beneath the dew point as the result of production in gas condensate (GC) reservoirs, liquid droplets are formed in the borehole zone. Accurate prediction of production and optimization in these reservoirs requires specific properties such as liquid viscosity. Empirical models have already developed to predict this parameter. Due to the peculiar behavior of fluids beneath the dew point pressure (DPP), the prediction of liquid viscosity associates with an error. With the development of machine learning (ML) approaches, studies on fluid properties like other sciences have entered in a new phase. In this study, extreme learning machine (ELM) and adaptive neuro-fuzzy inference system with particle swarm optimization (ANFIS-PSO) methods applied to this end. Therefore, a big data bank including reservoir and fluid properties including reservoir temperature and pressure, specific gravity (SG) of gas, API gravity, and gas to oil ratio (Rs) were used. The results showed that R-squared and RMSE for ANFIS-PSO are 0.755 and 0.15, respectively, while these values are 0.889 and 0.06 for ELM which shows that the last model has a better performance in estimating output values. Also, the range of reliable data is determined, and further, a sensitivity analysis was done, which showed that the greatest impact on the viscosity was from SG and API gravity has the least effect on it. This model can be used as a reference for calculating condensate viscosity and also by expanding the range of datasets, it can be applied in the commercial software.","A sensitivity analysis was done, which showed that the greatest impact on the viscosity was from SG and API gravity has the least effect on it, and this model can be used as a reference for calculating condensate viscosities and also by expanding the range of datasets, it can be applied in the commercial software."
"An enhanced data-driven framework for subsurface fluids compositional equilibrium distribution modeling","https://scispace.com/paper/an-enhanced-data-driven-framework-for-subsurface-fluids-s81fzmawkpvp","2025","Journal Article","","WU Haoqiang
Gong Bin
Pan Huanquan
Peng Xiaolong
Zhu Su-yang
Deng Peng
Wang Chao-wen","10.6084/m9.figshare.28294838","","In this study, we introduce an advanced data-driven model aimed at accurately characterizing the three-dimensional distribution of subsurface fluid’s compositions, crucial for ultra-deep, high-temperature, and high-pressure volatile oil reservoirs. Existing models often overlook thermal diffusion and convection, leading to inaccurate simulations. We propose a combined algorithm integrating three-dimensional modeling, reservoir simulation, and history matching inversion to improve accuracy. The process begins with individual well profiles, establishing temperature and pressure fields across the reservoir, followed by calculating the molar fractions of oil compositions in each grid. Acknowledging uncertainties in interpolation modeling and thermal diffusion, we generated 200 prior models and performed additional calibration for another well. The models were optimized using the Particle Swarm Optimization algorithm, generating 20 posterior models that significantly reduced uncertainties. This framework can be applied to other reservoirs with compositional gradients, offering a new approach to initializing compositional models. Our research presents a data-driven framework that enhances reservoir simulation accuracy and provides insights into fluid distribution complexities in volatile oil reservoirs, holding potential for improving oil recovery strategies and optimizing reservoir management. ",""
"An enhanced data-driven framework for subsurface fluids compositional equilibrium distribution modeling","https://scispace.com/paper/an-enhanced-data-driven-framework-for-subsurface-fluids-t8ryg4zv2pms","2025","Repository","","WU Haoqiang
Gong Bin
Pan Huanquan
Peng Xiaolong
Zhu Su-yang
Deng Peng
Wang Chao-wen","10.6084/m9.figshare.28294838.v1","","In this study, we introduce an advanced data-driven model aimed at accurately characterizing the three-dimensional distribution of subsurface fluid’s compositions, crucial for ultra-deep, high-temperature, and high-pressure volatile oil reservoirs. Existing models often overlook thermal diffusion and convection, leading to inaccurate simulations. We propose a combined algorithm integrating three-dimensional modeling, reservoir simulation, and history matching inversion to improve accuracy. The process begins with individual well profiles, establishing temperature and pressure fields across the reservoir, followed by calculating the molar fractions of oil compositions in each grid. Acknowledging uncertainties in interpolation modeling and thermal diffusion, we generated 200 prior models and performed additional calibration for another well. The models were optimized using the Particle Swarm Optimization algorithm, generating 20 posterior models that significantly reduced uncertainties. This framework can be applied to other reservoirs with compositional gradients, offering a new approach to initializing compositional models. Our research presents a data-driven framework that enhances reservoir simulation accuracy and provides insights into fluid distribution complexities in volatile oil reservoirs, holding potential for improving oil recovery strategies and optimizing reservoir management. ",""
"Estimation Viscosity and Its Heterogeneity by NMR Logging Tool in Reservoir Conditions in Oilfield with Heavy Oil: Practical Results","https://scispace.com/paper/estimation-viscosity-and-its-heterogeneity-by-nmr-logging-85dqbmqy61xh","","","","K.. Musin
T.. Abdullin
T.. Shipunov
R.. Khisamov","10.2118/182066-ms","","Abstract Heavy oil reservoirs are expected to have viscous anisotropy, both vertical and lateral, with viscosity value varying in the range of several orders of magnitude. Today, there is no any reliable technique to define viscosity anisotropy and to estimate oil viscosity in-situ. The existing methods cannot evaluate the viscosity of crude oil without its lifting to the surface. The solution is the Nuclear Magnetic Resonance (NMR) process which is capable of both reservoir characterization and formation fluid properties analysis. Oil samples in such a case should be collected from reservoir zones that have not been exposed to heat or chemicals. Such samples can be derived, particularly, from oil-saturated core material recovered while drilling wells in newly discovered fields or in untreated reservoir areas. Centrifuge method (HSC) turned out to be the most successful and less laborious. The obtained by HSC samples most accurately reflect the intrinsic properties of potentially recoverable fluid. Methods whisch can determine mobile oil viscosity from relaxation time is existing. However, all the earlier empirical equations fail to determine oil viscosity higher than 1000 MPa•s. It has been shown that the logarithmic mean spin-spin relaxation time demonstrates the best correlation with oil viscosity, which in combination with a calculated time cutoff, yields over 80% accuracy in viscosity estimation. The developed technique determines oil viscosity distribution from high-field NMR-logging data after calibrating correlation factors. Considering oil viscosity anisotropy yields a significant economic benefit including the reduced costs of steam injection and increased cumulative oil production.","Researchers developed an NMR logging tool to estimate viscosity and heterogeneity in heavy oil reservoirs, achieving over 80% accuracy in viscosity estimation using a logarithmic mean spin-spin relaxation time correlation, with significant economic benefits for oil production."
"Assessment of the degree of interaction of wells of Tournaisian high-viscosity oil deposits of Bashkiria using geological and statistical models","https://scispace.com/paper/assessment-of-the-degree-of-interaction-of-wells-of-4vurwsh1j1","2021","Journal Article","Journal of physics","L S Kuleshova
В В Мухаметшин","10.1088/1742-6596/2032/1/012044","","The influence of more than 30 geological and technological parameters on the degree of hydrodynamic interaction of production and injection wells reflected by mutual correlation functions on high-viscosity oil deposits of the Tournaisian stage of Bashkiria was studied. Geological and statistical models were obtained that make it possible to reasonably solve the problems of control and regulation of the development process at the analyzed facilities and similar objects in terms of the geological-field description. A physical interpretation of the results is given. ","High-viscosity oil deposits of Tournaisian stage in Bashkiria exhibit a high degree of interaction between production and injection wells. Geological and statistical models are developed to quantify this interaction."
"Forecasting the characteristics of crude oil from the Druzhelyubivske oil and gas condensate field","https://scispace.com/paper/forecasting-the-characteristics-of-crude-oil-from-the-lyum0ydtvy88","2025","Journal Article","Mining of Mineral Deposits","D. Miroshnichenko
M. S. Chemerinskiy
Halyna Bilushchak
Serhiy Pyshyev
Yurii Rohovyi
O. Bogoyavlenska","10.33271/mining19.04.081","","Purpose. The study aims to determine the technological properties and fractional composition of oil from various wells in the Druzhelyubivske oil and gas condensate field (Ukraine). Special attention is paid to predicting the structural and group composition to justify the choice of the most appropriate processing technologies.

 Methods. Standard analytical methods were employed to evaluate the physicochemical properties of the crude oil samples, including density, viscosity, water content, mechanical impurities, asphaltenes, resins, paraffins, and sulfur. Fractional distillation enabled the separation of oil into its light and heavy components. Experimental and statistical modeling were used to predict the structural composition based on key technical parameters. The average approximation errors, the coefficient of determination, and the Fisher criterion were used to assess the accuracy of the models.

 Findings. It was found that the crude oil samples possess the properties of light oil, including low viscosity, low water and impurity content, and a favorable fractionation profile for further processing. The developed statistical models demonstrated high accuracy in predicting the content of the main chemical components. The results obtained indicate the potential for utilizing combined technologies, specifically catalytic cracking and hydrotreating, to enhance the yield of valuable petroleum products.

 Originality. The work presents a comprehensive assessment of oil from the Druzhelyubivske field, which allows filling the gap in modern data on its composition and processing capabilities. For the first time, an approach to determining structural-group indicators (the content of paraffins, resins, and asphaltenes) based on physicochemical characteristics is pro-posed. The use of experimental and statistical modeling to predict these parameters is a new direction in optimizing technological solutions in oil refining.

 Practical implications. The results obtained enable us to develop an effective refining strategy tailored to the characteristics of the Druzhelyubivske oil field. The correct choice of refining technologies will contribute to increasing product yield, reducing costs, and increasing economic efficiency. The proposed approach also simplifies the methodology for assessing oil composition and accelerates decision-making on the further development of individual wells.","This study forecasts the characteristics of crude oil from the Druzhelyubivske oil and gas condensate field in Ukraine, predicting favorable processing technologies and structural composition, with implications for refining strategy, product yield, and economic efficiency."
"A Coupled Viscosity Estimation and Reservoir Simulation for Ensemble Based Production Optimisation","https://scispace.com/paper/a-coupled-viscosity-estimation-and-reservoir-simulation-for-1g99y8glk5","2019","Proceedings Article","","Bashayer Almaraghi
Clement Etienam
Rossmary Villegas","10.2118/194751-MS","","
 In this paper we carry out a full field Reservoir calibration and optimisation scenario, coupling molecular interactions and ensemble based optimisation techniques. We use the friction theory model to estimate the viscosity, taking into account the molecular interactions and integrating the results in Reservoir simulation using the equation of state. Model calibration is achieved with the Ensemble Smoother with Multiple Data Assimilation (ES-MDA).
 Further, we then optimise the calibrated model, focusing on Enhanced Oil recovery technique, with steam injection, utilising the Ensemble based Production Optimisation method (EnOPT). The Hydrocarbons viscosity was estimated using the friction theory, which utilises the attraction and repulsion parameters in a Van Der Waals type equation of state and the concept behind Amontons Coulomb friction laws. The molecular interactions are taken into account in understanding the fluid viscosity behaviour. The link is signified between the molecular interactions and their effect on the velocity between the hydrocarbon fluid layers that are responsible for the resistance to flow. The uncertainty in the estimated viscosity could be narrowed by using Bayesian statistic techniques to match the chosen reservoir parameters with the mean historical data using the Ensemble Smoother with Multiple Data Assimilation (ES-MDA).
 The Enhanced Oil Recovery technique was chosen to be steam injection in order to reduce the oil viscosity by raising the reservoir temperature without maximising the overall cost. The Net Present Value (NPV) was maximised by using an ensemble based optimisation technique (EnOPT), where the controls of steam injection temperature and two producers bottom hole pressure were the adjusted parameters.
 The viscosity of a heavy oil required additional recovery techniques to increase the driving force for the production. The heavy oil viscosity decreases with increasing temperature due to the increase in kinetic energy of the molecules that weakens the attraction force and the increases in repulsion between them. The initial mean NPV of the generated 100 realisations of the chosen adjusted parameters was found to be approximately $1,500,000.
 The mean NPV of the realisations after optimisation was found to be $3,440,056. This increase in NPV was due to the increase in oil production rate, the main parameter influencing the increase in NPV was the cost and amount of oil produced, bearing in mind the water treatment and steam cost. The novelty in this study is a coupling of molecular scale simulation (friction theory) with Reservoir Simulation (by means of the Peng-Robinson Equation of state), which estimates the main physical parameters of reservoir systems and also adequately accounts for the intermolecular forces. We also calibrate the synthetic reservoir model with the ES-MDA infused with EnOPT for realistic model production optimisation.","In this paper, the authors carried out a full field reservoir calibration and optimisation scenario, coupling molecular interactions and ensemble based optimisation techniques, where they used the friction theory model to estimate the viscosity, taking into account the molecular interaction and integrating the results in reservoir simulation using the equation of state."
"An Inferable Machine Learning Approach to Predicting PVT Properties of Niger Delta Crude Oil using Compositional Data","https://scispace.com/paper/an-inferable-machine-learning-approach-to-predicting-pvt-2o6znzcrgz","2019","Proceedings Article","","Oluwapelumi Sola-Aremu","10.2118/199783-STU","","
 Reservoir fluid characterization is critical to understanding the nature and phase behavior of reservoir fluids. This process has typically been undertaken using laboratory analyses, a time-intensive and costly process which also provides compositional data. Over time, correlations have been developed to predict the PVT properties of crude oil based on parameters such as solution gas-oil ratio, saturation pressure, viscosity, and density. These correlations have had shortcomings such as utilizing a leave-one-out approach, or recently, focused on non-inferable methods such as Neural Networks. This work utilizes compositional data, hitherto neglected in PVT correlations, as input into an inferable machine learning algorithm which can be used to predict PVT properties of crude oil from the Niger Delta basin.
 Data containing bubble point pressure, solution gas-oil ratio, and oil formation volume factor alongside composition were obtained and used to develop models. Machine learning model training techniques such as data preprocessing, transformation and hyper-parameter tuning were undertaken. The elastic net regression algorithm utilizing a cross-validation approach was used to develop the models. This ensured an adequate bias-variance tradeoff.
 The resulting models were compared with established correlations such as Standing & Katz. Upon statistical analyses performed comparably. The bubble point pressure model, solution gas-oil ratio, oil formation volume factor achieved R-squared value of 0.87, 0.95 and 0.84 respectively on the validation dataset. The models are expressed in the form of equations which can be used in petroleum engineering calculations or implemented in reservoir simulation software. By implementing this approach, a framework for utilizing machine learning for Petroleum Engineering problems which produces inferable results is established. Given potential discoveries in the Niger Delta, upon obtaining compositional data, these set of equations can be used to predict the reservoir crude oil PVT properties, leading to savings in time, cost, and effort, while obtaining actionable and accurate results.","A framework for utilizing machine learning for Petroleum Engineering problems which produces inferable results is established, and a set of equations can be used to predict the reservoir crude oil PVT properties, leading to savings in time, cost, and effort, while obtaining actionable and accurate results."
"Application of Multivariate Statistical Methods to Reservoir Fluid Characterization in Unconventional Liquid-Rich Basins","https://scispace.com/paper/application-of-multivariate-statistical-methods-to-reservoir-73i9b6p222","2019","Proceedings Article","","Dayo Afekare","10.2118/197098-MS","","
 The objective of this work is to demonstrate the application of multivariate statistical tools in unconventional reservoir fluid characterization using publicly available PVT data and design a fluid characterization workflow. Several oil and gas properties were predicted for fluids in Eagle Ford groups, namely Eagle ford 1 (ef1), Eagle Ford 2 (ef2), Eagle Ford Shale (efs) and Eagle Ford (ef).
 Principal component analyses (PCA) was first used for dimensionality reduction and selection of components that account for large variation of the dataset. Next, multivariate regression analyses were used to predict PVT properties as a function of reservoir fluid composition using gathered reports. Major steps in regression are trends observation, correlation of trend parameters with composition, model reconstruction and calibration.
 PCA results show that virtually all original variables are required to account for substantial variation within the PVT datasets. It is also noticed that the first 3 principal components account for 84% of dataset variability. Regression models of different fluid properties including gas-oil ratio (GOR), oil formation volume factor, gas density, gas viscosity, API, saturation pressure developed for Eagle Ford Shale formation fluids demonstrate a superior level of accuracy on average (R sq. = 0.8-0.94) and it was revealed that most properties can be determined directly from mole percentage of hydrocarbon fractions. A strong correlation between initial reservoir pressure and formation true vertical depth (TVD) was identified from the PVT data. Consequently, oil formation volume factor and GOR maps covering areas where analysed data were collected from with R sq. above 0.8 were designed. A user-friendly reservoir fluid characterization workflow was proposed and can be applied to any type of reservoir fluid window- black oil, dry gas or condensate - in a liquid-rich basin. Exceptions were identified and discussed.
 Reliable estimation of reservoir fluid properties has a tremendous impact on different facets of unconventional reservoir field development: drilling, completion, reservoir management, and economic analyses. Current understanding of shale PVT is inadequate due to difficulty in obtaining representative fluid samples before (low permeability) and after (large produced water volumes) hydraulic fracturing. Thus, this study builds on recent efforts in understanding shale PVT behavior and potentially eliminating need for rigorous fluid sampling using multivariate statistical methods.","In this article, the application of multivariate statistical tools in unconventional reservoir fluid characterization using publicly available PVT data and design a fluid characterization workflow was demonstrated. But, the work in this paper is limited to the Eagle Ford Shale."
"Factors that affect crude oil viscosity and techniques to reduce it: a review","https://scispace.com/paper/factors-that-affect-crude-oil-viscosity-and-techniques-to-2ul7jusum2","2017","Journal Article","Brazilian Journal of Petroleum and Gas","Izabel C.V.M. Santos
Priscila F. Oliveira
Claudia R. E. Mansur","10.5419/BJPG2017-0010","http://www.portalabpg.org.br/bjpg/index.php/bjpg/article/download/575/289","During oil extraction, the high viscosity of crude oil cause major problems, affecting negatively the oil production rate. Many studies have focused on evaluating the properties of different crude oil grades and their production techniques. The main causes of high viscosity are the presence of solids and high concentrations of heavy fractions and the formation of water-in-oil (W/O) emulsions. This paper discusses the mechanisms that seek to reduce the viscosity of oil containing high concentrations of heavy fractions, the mechanisms of formation and destabilization of emulsions, and the use of polymers in technologies to reduce viscosity, mainly by applying emulsion viscosity reducers (EVRs).","In this paper, the authors discuss the mechanisms that seek to reduce the viscosity of oil containing high concentrations of heavy fractions, the mechanisms of formation and destabilization of emulsions, and the use of polymers in technologies to reduce visco-ity, mainly by applying emulsion viscoity reducers (EVRs)."
"New Tools Target Oil Quality Sweetspots in Viscous Oil Accumulations","https://scispace.com/paper/new-tools-target-oil-quality-sweetspots-in-viscous-oil-bzusc7n3md","1997","Journal Article","Spe Reservoir Engineering","P.C. Smalley
N.S. Goodwin
J.F. Dillon
C.R. Bidinger
R.J. Drozd","10.2118/36652-PA","","Shallow oilfields frequently contain oils that not only have low API gravity and high viscosities, but are also highly variable in terms of these properties. It is thus crucial to gather sufficient oil quality data to sample a statistical cross section of the oil population. This paper describes how API gravity and dead oil viscosity can be predicted from geochemical parameters that can be measured on core or sidewall core samples, thus allowing oil samples to be accessed with greater spatial coverage than could reasonably be achieved with conventional fluid sampling. This technique is demonstrated on cored wells from the large Schrader Bluff viscous oil accumulation in Milne Point, Alaska. An oil can inherit a particular API gravity or viscosity from a variety of causes. Consequently, spatial variations in such bulk oil properties can be difficult to map empirically simply by contouring data, because more than one controlling factor may be operative. A major step forward in fluid mapping is to identify and quantify these controls, and map them. In Schrader Bluff the controls were discovered to be degree of biodegradation, and the presence of an in-mixed second charge of (light) oil. Variations in these processes can be mapped withmore » a much greater degree of certainty than the bulk oil properties, and the individual maps combined to predict gravity and viscosity. Further, conceptual models exist for these processes, opening the possibility of model-driven prediction of oil properties and sweetspots in areas away from well control.« less","In this article, the authors describe how API gravity and dead oil viscosity can be predicted from geochemical parameters that can be measured on core or sidewall core samples, thus allowing oil samples to be accessed with greater spatial coverage than could reasonably be achieved with conventional fluid sampling."
"Kriging Modeling to Predict Viscosity Index of Base Oils","https://scispace.com/paper/kriging-modeling-to-predict-viscosity-index-of-base-oils-39a0o243qd","2018","Journal Article","Energy & Fuels","J. J. Da Costa
Fabien Chainet
Benoit Celse
Marion Lacoue-Nègre
Cyril Ruckebusch
Noémie Caillol
Didier Espinat","10.1021/ACS.ENERGYFUELS.7B03266","https://scispace.com/pdf/kriging-modeling-to-predict-viscosity-index-of-base-oils-39a0o243qd.pdf","Predicting petroleum products’ properties, such as the viscosity index (VI) of base oils, is an important challenge for refiners because the production always requires more time-consuming and costly experiments. Base oils can have very different characteristics depending on which production process they have undergone. In this work, kriging is proposed to predict the VI of base oils obtained from hydrotreatment or/and hydrocracking processes using global properties (density, refractive index, distillation curve, etc.) of feedstock and/or total liquid effluent, with conversion rate of the 370+ cut. Kriging is an interpolation method that predicts the value at a given point by computing a weighted average of the observations in the neighborhood of this point. As kriging is closely related to regression analysis, the results obtained were compared with multilinear regression (MLR). Results show that kriging and MLR have very close performances for hydrotreatment data (base oil with viscosity indices ranging ...","In this paper, a kriging method was proposed to predict the viscosity index (VI) of base oils obtained from hydrotreatment or/and hydrocracking processes using global properties (density, refractive index, distillation curve, etc.) of feedstock and/or total liquid effluent, with conversion rate of the 370+ cut."
"Sensitivity Analysis, Calibration and Uncertainty Quantification for Heavy Oil Viscosity Estimates with a Corresponding States Model","https://scispace.com/paper/sensitivity-analysis-calibration-and-uncertainty-x3efq25bm2ua","","","","Diego Volpatto
Lucas V. A. Oliveira
Sofia P. Bittencourt
Danilo Silva
Edson T. M. Manoel","10.26434/chemrxiv.12853874","","The main goal of this work is to assess heavy oil viscosity estimates by a Corresponding States Principle (CSP) model using a Bayesian approach in an efficient way. To determine and select relevant parameters for model calibration, an enhanced Elementary Effects method is used to evaluate sensitivity measures of CSP tuning parameters. With the combination of sensitivity analysis and Bayesian calibration, a unified procedure to automatically tune CSP viscosity model while reducing the number of tuning parameters is devised. Moreover, the Bayesian approach provides additional information on CSP model uncertainties and credible regions inherited from experimental data. To evaluate such uncertainties in CSP viscosity model, it was used five heavy oil samples available in the literature. The viscosity curves constructed by 50th-percentile from Monte Carlo realizations for the CSP calibration show good agreement when compared with classical Least-Squares regression (deterministic), demonstrating the potential of the sensitivity assessment for both Bayesian and deterministic approaches. However, when Bayesian calibration is used, limitations of CSP viscosity estimates are detected through violation of credible regions, suggesting that heavy oil viscosity estimates for relatively low pressure conditions can be insufficiently accurate for the CSP model considered in this study.","This study employs a Bayesian approach and sensitivity analysis to calibrate a Corresponding States Principle model for heavy oil viscosity estimates, reducing tuning parameters and quantifying uncertainties, but detects limitations in low-pressure conditions."
"Estimation and Inference for Very Large Linear Mixed Effects Models","https://scispace.com/paper/estimation-and-inference-for-very-large-linear-mixed-effects-1bbgpvguox","2016","Posted Content","arXiv: Methodology","Katelyn Gao
Art B. Owen","","https://arxiv.org/pdf/1610.08088.pdf","Linear mixed models with large imbalanced crossed random effects structures pose severe computational problems for maximum likelihood estimation and for Bayesian analysis The costs can grow as fast as $N^{3/2}$ when there are N observations Such problems arise in any setting where the underlying factors satisfy a many to many relationship (instead of a nested one) and in electronic commerce applications, the N can be quite large Methods that do not account for the correlation structure can greatly underestimate uncertainty We propose a method of moments approach that takes account of the correlation structure and that can be computed at O(N) cost The method of moments is very amenable to parallel computation and it does not require parametric distributional assumptions, tuning parameters or convergence diagnostics For the regression coefficients, we give conditions for consistency and asymptotic normality as well as a consistent variance estimate For the variance components, we give conditions for consistency and we use consistent estimates of a mildly conservative variance estimate All of these computations can be done in O(N) work We illustrate the algorithm with some data from Stitch Fix where the crossed random effects correspond to clients and items","In this article, the authors propose a method of moments approach that takes account of the correlation structure and that can be computed at O(N) cost, which is very amenable to parallel computation and does not require parametric distributional assumptions."
"Direct forecasting of reservoir performance using production data without history matching","https://scispace.com/paper/direct-forecasting-of-reservoir-performance-using-production-1n9cq4g5q4","2017","Journal Article","Computational Geosciences","Addy Satija
Céline Scheidt
Lewis Li
Jef Caers","10.1007/S10596-017-9614-7","","The conventional paradigm for predicting future reservoir performance from existing production data involves the construction of reservoir models that match the historical data through iterative history matching. This is generally an expensive and difficult task and often results in models that do not accurately assess the uncertainty of the forecast. We propose an alternative re-formulation of the problem, in which the role of the reservoir model is reconsidered. Instead of using the model to match the historical production, and then forecasting, the model is used in combination with Monte Carlo sampling to establish a statistical relationship between the historical and forecast variables. The estimated relationship is then used in conjunction with the actual production data to produce a statistical forecast. This allows quantifying posterior uncertainty on the forecast variable without explicit inversion or history matching. The main rationale behind this is that the reservoir model is highly complex and even so, still remains a simplified representation of the actual subsurface. As statistical relationships can generally only be constructed in low dimensions, compression and dimension reduction of the reservoir models themselves would result in further oversimplification. Conversely, production data and forecast variables are time series data, which are simpler and much more applicable for dimension reduction techniques. We present a dimension reduction approach based on functional data analysis (FDA), and mixed principal component analysis (mixed PCA), followed by canonical correlation analysis (CCA) to maximize the linear correlation between the forecast and production variables. Using these transformed variables, it is then possible to apply linear Gaussian regression and estimate the statistical relationship between the forecast and historical variables. This relationship is used in combination with the actual observed historical data to estimate the posterior distribution of the forecast variable. Sampling from this posterior and reconstructing the corresponding forecast time series, allows assessing uncertainty on the forecast. This workflow will be demonstrated on a case based on a Libyan reservoir and compared with traditional history matching.","A dimension reduction approach based on functional data analysis (FDA), and mixed principal component analysis (mixed PCA), followed by canonical correlation analysis (CCA) to maximize the linear correlation between the forecast and production variables."
"Application of Statistical Analysis to Optimize Reservoir Performance","https://scispace.com/paper/application-of-statistical-analysis-to-optimize-reservoir-3i2w1ra3db","1996","Journal Article","Journal of Canadian Petroleum Technology","R. Forth
B. Slevinsky
D. Lee
L. Fedenczuk","10.2118/96-08-03","","In order to properly manage the depletion of a petroleum reservoir one must understand its physical characteristics and their relationship to production performance. Often the challenge is to interpret an extensive amount of available information. This paper presents an approach to this common petroleum engineering problem using statistical analysis. . Statistical analysis can provide an improved understandIng of any reservoir. Beginning with the compilation of a comprehensive database, intrinsic relationships among physical parameters and production are characterized. Mapping of statistically processed data allows field-wide interpretation and visual comparison with the geological model. Probabilities of production success can be mathematically determined and used to focus optimization efforts on areas of the reservoir with favourable characteristics. The techniques provide an unbiased appraisal of the available data that can lead to re-examination of assumptions about the underlying mechanisms governing production behaviour. Technical hypotheses can be tested for consistency by determining if expected correlations are present in the data. A recent evaluation of the performance of a heavy oil waterflood at Golden Lake, Saskatchewan, is discussed to illustrate the application of the method. Modification of well completion practices and the reservoir depletion strategy have resulted from the study, and favourable areas for infill drilling have been identified.","Statistical analysis techniques provide an unbiased appraisal of the available data that can lead to re-examination of assumptions about the underlying mechanisms governing production behaviour and provide an improved understandIng of any reservoir."
"Quantitative methods for reservoir characterization and improved recovery: application to heavy oil sands semi-annual technical report","https://scispace.com/paper/quantitative-methods-for-reservoir-characterization-and-3cwxgcxabu","2002","","","J. W. Castle
F. J. Molz
S. E. Brame
R. W. Falta","","","Improved prediction of interwell reservoir heterogeneity was needed to increase productivity and to reduce recovery cost for California's heavy oil sands, which contain approximately 2.3 billion barrels of remaining reserves in the Temblor Formation and in other formations of the San Joaquin Valley. This investigation involved application of advanced analytical property-distribution methods conditioned to continuous outcrop control for improved reservoir characterization and simulation.",""
"Mathematical Simulation of the Effect of the Change in Oil Viscosity on Water Drive Performance","https://scispace.com/paper/mathematical-simulation-of-the-effect-of-the-change-in-oil-5a6onc8cwr7f","","","","JU Bin-shan
FAN Tai-liang
WANG Xiao-dong
ZHANG Jin-chuan","10.3321/j.issn:1000-2383.2006.03.015","","The increase of crude oil viscosity can affect the production performance of oil fields when they are flooded by injection water. To study this effect, oil viscosity was analyzed statistically and its increase model was regressed. Based on the three-dimensional and three-phase black-oil model, a new mathematical model considering the change of oil viscosity caused by other factors besides formation pressure was developed. The model was discretized by the finite-difference method and solved by the LSOR (line successive over relaxation) method. A new numerical simulator written in Fortran 90 codes was developed. An oil field example of changes in oil viscosity is studied using the numerical simulator, and the changes in oil viscosity and their effects on water drive performance were studied and compared with the results given by a normal simulator. The result shows that oil recovery (water-cut arrives to 98%) decreases from 44.80% to 34.29% when the viscosity factor increases from 0 to 0.02 if the initial viscosity ratio of water to oil is 1∶10. The recovery predicted by current commercial oil reservoir simulators that neglect the increase in oil viscosity with water-cut rising is higher than true recovery.","A mathematical model simulating the effect of increasing oil viscosity on water drive performance was developed, showing that neglecting viscosity increase can lead to overestimated oil recovery, with a 10% decrease in recovery when viscosity factor increases from 0 to 0.02."
