"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Using the biomarker bonded on the asphaltenes for biodegraded oil-source correlation","https://scispace.com/paper/using-the-biomarker-bonded-on-the-asphaltenes-for-30oez9q90b","2003","","","XUGuanjun
ZHANGDajiang","","","Ruthenium-ion-catalyzed oxidation (RICO) has been used to investigate asphaltenes from three oils with the same origin in the Juquan Basin and three oils with the same origin but with different degree of biodegradation in the Turpan Basin, Northwest China. The preliminary results showed that the biomarkers bonded on the asphaltenes with the same origin is similar and is correlated with the free biomarker in saturates. The bonded biomarkers have no relationship with the biodegradation. An application on the severely biodegraded oils is reported here. The biomarker and benzenecarboxylic methyl esters reflecting the structure of the asphaltenes after RICO should provide a new way for oil-source correlation and it should be specially useful for severely biodegraded oil-source correlation.","In this article, the authors used RICO to investigate asphaltenes from three oils with the same origin but with different degree of biodegradation in the Turpan Basin, Northwest China."
"Application of sterane and triterpane biomarkers in petroleum exploration","https://scispace.com/paper/application-of-sterane-and-triterpane-biomarkers-in-1x8bgs00fv","1990","Journal Article","Bulletin of Canadian Petroleum Geology","Douglas W. Waples
Tsutomu Machihara","10.35767/GSCPGBULL.38.3.357","","Sterane and triterpane biomarkers are becoming increasingly important in the application of geochemistry in exploration programs. These compounds are often used to help describe organic facies, determine maturity of oils and extracts, and correlate oils with each other or with rock extracts. Steranes are derived from precursor steroid molecules present in both higher plants and algae. Regular steranes can be useful in evaluating the types of photosynthetic material in the sediments. Diasterane concentrations are governed mainly by maturity and lithology, and thus provide additional facies information. Unusual compounds such as 4-methylsteranes may occasionally be useful as facies indicators. Triterpanes, derived primarily from bacteria, can indicate diagenetic conditions, and thus complement the information derived from sterane distribution. Hopanes are the dominant triterpanes. The presence of unusual compounds like 28,30-bisnorhopane, or unusual concentrations of common compounds such as the homohopanes, gammacerane, and oleanane can indicate certain depositional environments. Changes in certain sterane and triterpane ratios have been used as maturity indicators for extracts and crude oils. However, many biomarker ratios depend on facies as well as on maturity. Modern correlations, which rely heavily on biomarkers, are usually highly reliable. Failures in correlations are usually due to low biomarker concentrations, lack of distinguishing characteristics in the biomarker distributions, or extreme biodegradation. The relative stability of steranes and triterpanes during biodegradation makes them useful in correlating somewhat biodegraded samples, but where biodegradation is extreme even these biomarkers will experience some transformation. Geologists who understand the fundamentals of biomarker interpretation can greatly increase their understanding of a basin: its geological history, migration patterns, and future potential. This increased knowledge will translate into greater exploration efficiency. However, biomarker data should always be fully integrated with all other available geochemical and geological information to make the most reasonable interpretation possible. RESUME Les biomarqueurs de sterane et de triterpane deviennent de plus en plus importants dans l'application de la geochimie dans les programmes d'exploration. Ces composes sont souvent utilises pour decrire les facies organiques, determiner le niveau de maturite des huiles et des extraits, et correler les huiles entre elles ou avec les extraits de la roche. Les steranes sont derivees de molecules de steroides precursives presentes tant dans les especes vegetales plus avancees que dans les algues. Les steranes ordinaires peuvent etre utiles pour determiner les types de materiaux photosynthetiques dans les sediments. Les teneurs en diasteranes sont gouvernees surtout par le niveau de maturite et la lithologie, et donc fournissent des informations supplementaires sur les facies. Des composes inhabituels tels que les 4-methylsteranes peuvent a l'occasion etre utilises comme indicateurs de facies. Les triterpanes, derivees surtout a partir de bacteries, peuvent indiquer les conditions diagenetiques, et donc ajouter a l'information obtenue de la distribution des steranes. Les hopanes sont les triterpanes dominantes. La presence de composes inhabituels tels que 28,30-bisnorhopane, ou des concentrations inhabituelles de composes communs tels que les homohopanes, les gammaceranes, et les oleananes peuvent indiquer certains milieux sedimentaires. Des changements dans certains rapport de steranes et de triterpanes ont ete utilises comme indicateurs de niveau de maturite des extraits et des petroles bruts. Par contres, plusieurs rapports de biomarqueurs dependent du facies ainsi que du niveau de maturite. End_Page 357------------------------ Les correlations modernes, qui dependent grandement des biomarqueurs, sont d'habitude tres sures. L'echec des correlations est d'habitude du a de trop faibles concentrations des biomarqueurs, au manque de caracteristiques distinctives des repartitions des marqueurs, ou a un degre extreme de biodegradation. La stabilite relative des steranes et des triterpanes durant la biodegradation les rendent utiles dans la correlation des echantillons quelque peu biodegrades, mais par contre lorsque la biodegradation est extreme meme ces biomarqueurs subiront des transformations. Les geologues qui comprennent les principes fondamentaux de l'interpretation des biomarqueurs peuvent elargir grandement leur niveau de comprehension d'un bassin: son histoire geologique, ses reseaux de migration, et son potentiel futur. Ce niveau de connaissances plus eleve se traduira par une plus grande efficacite des efforts d'exploration. Par contre, les donnees de biomarqueurs doivent toujours etre pleinement integrees avec toutes les autres donnees geochimiques et geologiques disponibles, afin d'obtenir une interpretation qui soit la plus raisonnable possible. Traduit par Marc Charest.","Sterane and triterpane biomarkers are becoming increasingly important in the application of geochemistry in exploration programs as mentioned in this paper and are often used to help describe organic facies, determine maturity of oils and extracts, and correlate oils with each other or with rock extracts."
"The effect of biodegradation on gammacerane in crude oils.","https://scispace.com/paper/the-effect-of-biodegradation-on-gammacerane-in-crude-oils-14iqyd8myk","2017","Journal Article","Biodegradation","Haiping Huang
Haiping Huang","10.1007/S10532-017-9798-5","","Gammacerane is one of the major biomarkers widely used in depositional environment diagnosis, oil family classification, and oil-source correlation. It is generally accepted that gammacerane is more resistant to biodegradation than regular hopanes. However, whether it is biodegradable as well has not been reported in literatures. In order to investigate the effect of biodegradation on gammacerane in crude oils, 69 core samples from two biodegraded petroleum accumulations were geochemically characterized by quantitative GC-MS analysis. All samples are originated from lacustrine source rocks in China and have experienced at least level 8 degree of biodegradation on the scale of Peters and Moldowan (The biomarker guide: interpreting molecular fossils in petroleum and ancient sediments, Prentice Hall, Englewood Cliffs, 1993). Both case histories showed the concentration of gammacerane decrease with increasing severity of biodegradation, indicating the destruction of gammacerane by biodegradation. A whole series of 25-norhopanes paralleling the 17α,21β-hopanes (up to C34), together with C28 18-α-25,30-bisnorneohopane, C29 25-nordiahopane and C29 25-norgammacerane, is found in the Liaohe sample suite but C33, C34 25-norhopane and 25-norgammacerane are almost undetectable in the Junggar case. The gammacerane in the Liaohe case study appear to be altered simultaneously with hopanes, although the rate of gammacerane alteration is slower. Its susceptibility to biodegradation is similar to 18α(H)-22,29,30-trisnorneohopane (Ts) and 17α(H)-22,29,30-trisnorhopane (Tm) but more vulnerable than 18α-30-norneohopane (C29 Ts), 15α-methyl-17α(H)-27-norhopane (C30 diahopane) and pregnanes. The gammacerane in the Junggar oils appear to be less biodegradable than the Liaohe case history. It was altered simultaneously with pregnanes and C29 Ts but faster than C30 diahopane. The present data suggest that biodegradation sequence is not universal since the relative rates of biodegradation of different compound classes depend upon specific environmental conditions. Like the case of hopane demethylation, the mechanism of gammacerane biodegradation is not straightforward. While the conversion of gammacerane to 25-norgammacerane is not quantitatively balanced in the Liaohe case history, no 25-norgammacerane has been formed from the degradation of gammacerane in the Junggar case history. The ratio of gammacerane to regular hopanes increases with biodegradation degree especially at extreme levels of degradation, gammacerane index is no longer valid for depositional environment assessment or oil-source correlation.","The present data suggest that biodegradation sequence is not universal since the relative rates of biodegrades of different compound classes depend upon specific environmental conditions."
"La biodégradation des hydrocarbures pétroliers : Dossier : géochimie organique","https://scispace.com/paper/la-biodegradation-des-hydrocarbures-petroliers-dossier-39h674l9ot","1995","Journal Article","Analusis","L. Rivet","","","La biodegradation est un des processus qui peut affecter les produits fossiles tel le petrole, soit au sein des roches reservoirs, soit lors du stockage ou du transport dans les oleoducs. Ce phenomene n'affecte pas les differentes classes d'hydrocarbures de la meme maniere et a la meme vitesse. La structure des molecules est le facteur principal controlant ces transformations bacteriennes. L'analyse des hydrocarbures residuels et les eventuelles transformations des composes hydrocarbones permettent d'evaluer le degre de biodegradation. Le principal outil analytique utilise dans ces etudes est le couplage chromatographie gazeuse/spectrometrie de masse (CG/SM).","In this paper, an outil analytique utilise dans ces etudes is le couplage chromatographie gazeuse/spectrometrie de masse (CG/SM)."
"Oxydation abiotique de bitumes petroliers en milieu naturel. Aspects moleculaires et macromoleculaires","https://scispace.com/paper/oxydation-abiotique-de-bitumes-petroliers-en-milieu-naturel-4zubtdde8o","1996","Dissertation","","Sylvie Lemoine","","","Exposes en surface, les bitumes petroliers subissent l'influence conjointe de plusieurs phenomenes responsables de l'alteration de la matiere organique. Grace a l'analyse des biomarqueurs, l'etude de trois series d'echantillons presentant des degres d'alteration variables a montre que les composes libres ainsi que les constituants macromoleculaires subissent des modifications structurales. Le lessivage-evaporation conduit a la disparition des hydrocarbures satures et aromatiques de bas poids moleculaire. A un stade pousse, la biodegradation affecte tous les alcanes lineaires et ramifies ainsi que les hydrocarbures polycycliques et aromatiques. L'oxydation abiotique de bitumes, peu etudiee en geochimie organique, se manifeste par la quasi-disparition des hydrocarbures aromatiques ; au fur et a mesure de l'oxydation, les steroides mono-, di-, triaromatiques et les 8,14-secohopanes monoaromatiques sont partiellement convertis en cetones benzyliques correspondantes. Chaque famille presente une reactivite particuliere en fonction de son squelette hydrocarbone. Cependant au sein d'une meme famille, l'oxydation benzylique se fait sans discrimination par rapport a la taille des squelettes et a leur configuration. Les sulfures sont partiellement oxydes en sulfones. Par ailleurs, une nouvelle famille de 14-methylsteroides diaromatiques a ete identifiee par synthese d'un compose de reference en c#2#1. L'alteration conduit de plus a une augmentation considerable de la teneur des fractions macromoleculaires. Nous avons montre que de nouvelles fonctions oxygenees (hydroxyles, carbonyles, carboxyles, sulfones) sont incorporees dans les fractions macromoleculaires par oxydation, ce qui resulte en une solubilite partielle de celles-ci en milieu basique (humidification). Ces observations ont ete confirmees par des simulations d'oxydation abiotique de composes de reference en presence de lumiere. Ainsi, comme en milieu naturel, une fonctionnalisation en position benzylique s'opere pour tous les substrats etudies. Nous avons egalement montre que les carbones tertiaires et les cycles aromatiques des composes polyaromatiques peuvent etre degrades","In this article, a trois series d'echantillons presentant des degres d'alteration variables a montre que les composes libres ainsi que les constituants macromoleculaires subissent des modifications structurales."
"The use of biological markers in organic geochemical investigations of the origin and geological history of crude oils (I) and in the assessment of oil pollution of rivers and river sediments of Serbia (II)","https://scispace.com/paper/the-use-of-biological-markers-in-organic-geochemical-3h3pp1qc","2022","Journal Article","Journal of The Serbian Chemical Society","","10.2298/jsc210701072j","https://scispace.com/pdf/the-use-of-biological-markers-in-organic-geochemical-3h3pp1qc.pdf","Biological markers (BMs) are organic compounds in oils in which a precursor is known, and during the transformation of organic matter these compounds undergo certain structural and stereochemical changes. Based on the established precursors of BMs, the origin of the examined oils can be estimated, and based on the intensity and the type of changes and also geological history. It includes defining the deposition medium, the degree of maturation, the length of the oil migration path, the degree of biodegradation. The most studied and applied BMs are normal alkanes, isoprenoid aliphatic alkanes pristane and phytane, and polycyclic alkanes of the sterane and terapane type. On the other hand, in the environmental chemistry, these compounds can significantly contribute to the identification of petroleum pollutants, as well as to the assessment of the migration mechanism and the intensity of biodegradation. This review paper first presents the results related to the application of BMs in the organic geochemical correlations of oil in the south-eastern part of the Pannonian Basin (I). The second part provides an overview of those researches in which the same BMs were used in the identification of oil pollutants and in monitoring their changes during the migration and the biodegradation in rivers and river sediments of Serbia (II). ","The most studied and applied biological markers are normal alkanes, isoprenoid aliphatic alkanes pristane and phytane, and polycyclic alkanes of the sterane and terapane type as discussed by the authors ."
"Etude de pétroles biodégradés : L'isotopie du soufre comme outil de corrélation et marqueur de processus d'altération","https://scispace.com/paper/etude-de-petroles-biodegrades-l-isotopie-du-soufre-comme-4hnbe0spzb","2006","Dissertation","","Sabine Méhay","","","Dans le cadre de cette these, nous nous sommes interesses a la biodegradation dans les reservoirs petroliers par l’etude moleculaire et isotopique du soufre de trois series naturelles de petrole et de carottes, provenant de l’Alberta (Canada), du bassin de Potiguar (Bresil) et de la vallee de San Joaquin (Californie, USA). L’etude moleculaire des echantillons a permis de leur attribuer un niveau de biodegradation sur l’echelle de Peters et Moldowan (1993) et a egalement mis en evidence des variations dans les degres de maturite atteints et l’origine de la matiere organique des echantillons, au sein de chaque serie. Les correlations entre les echantillons ainsi que l’identification de leurs roches-meres se sont revelees, par contre, complexes, du fait de l’alteration des biomarqueurs. L’etude isotopique du soufre des petroles etudies a montre que le 34S constitue un outil de correlation adapte. En effet, celui-ci ne semble pas affecte par la biodegradation des composes organo-soufres. Cependant, dans les reservoirs susceptibles de contenir de l’H2S, notamment forme par la reduction bacterienne des sulfates, des reactions secondaires de sulfuration et d’echange de soufre pourraient se produire au cours de la biodegradation, et entrainer des variations de 34S du petrole. A cet egard, des experiences de simulation au laboratoire ont mis en evidence que de telles reactions pouvaient effectivement se produire dans les conditions des reservoirs biodegrades. Enfin, des essais de couplage irm-GC/MS ont ete realises pour mesurer la composition isotopique du soufre de composes individuels et ainsi approfondir l’etude des processus de sulfuration et d’echange de soufre.","In this paper, the authors investigate the biodegradation dans les reservoirs petroliers par l’etude moleculaire and isotopique du soufre de trois series naturelles de petrole et de carottes, provenant de l‘Alberta (Canada), du bassin de Potiguar (Bresil) and de la vallee de San Joaquin (Californie, USA)."
"The advances in the geochemistry of the biodegraded oil","https://scispace.com/paper/the-advances-in-the-geochemistry-of-the-biodegraded-oil-29ljy9ur5w","2005","Journal Article","Advance in Earth Sciences","MA An-lai
Zhang Shuichang
Jin Zhijun
Zhang Dajiang","10.11867/J.ISSN.1001-8166.2005.04.0449","","The biodegradation of crude oil in the reservoir is an important alteration process and has undesirable impact on the oil physical property and economic value. Most of the world oil has been biodegraded. The effects of biodegradation on the ordinary biomarkers have been well known. Some advances in the biodegradation of the uneasily biodegraded biomarkers in recent years, such as high-molecular-weight alkanes, tricyclic terpanes and 25-norhorpane, were reviewed. At present, the details and mechanism taking place during the biodegradation are still obscure. Both aerobic and anaerobic biodegradation mechanisms were discussed. It is proposed anaerobic biodegradation may be dominating and the biodegradation rate is very slow. The temperature was thought to be the main factor controlling the biodegradation. The biodegradation would cease at the reservoir temperature over 80℃. In most case, the biodegraded oils are mixing oils. The methods describing multiple hydrocarbon filling history of the biodegraded oil were introduced. Asphaltene of the biodegraded oil is unsusceptibility to biodegradation and its pyrolysate and Ruthenium-ion-catalyzed-oxidation production has important role in the oil-oil correlation and oil-source correlation for the biodegraded oil. Finally the trend of research on the biodegradation was proposed.","Some advances in the biodegradation of the uneasily biodegraded biomarkers in recent years, such as high-molecular-weight alkanes, tricyclic terpanes and 25-norhorpane, were reviewed."
"ABSTRACT: Alterations of Venezuelan Crudes due to Biodegradation Processes Measurable by Biomarker Parameters","https://scispace.com/paper/abstract-alterations-of-venezuelan-crudes-due-to-2q932qib59","1998","","","Irenio Berrios
Irene Romero","","https://scispace.com/pdf/abstract-alterations-of-venezuelan-crudes-due-to-2q932qib59.pdf","Geochemistry studies done in the Tia Juana Field of Maracaibo Basin (West of Venezuela) to optimize the geological model for better production strategies, have shown in this country one of the most severe cases of aerobic biodegradation and water washing at shallower depths. The biodegradation of a crude in the reservoir reduces its quality due to a sequential removal of n-alkanes, isoprenoids and other branched alkanes and, eventually some cyclic alkanes and aromatics, as conditions for microbial oxidation become increasingly favorable. (Reed, 1977; Alexander et al., 1983; Volkman et al., 1983; Connan, 1984; Peters and Moldowan, 1991).","Geochemistry studies done in the Tia Juana Field of Maracaibo Basin (West of Venezuela) to optimize the geological model for better production strategies, have shown one of the most severe cases of aerobic biodegradation and water washing at shallower depths."
"The advances in the geochemistry of the biodegraded oil","https://scispace.com/paper/the-advances-in-the-geochemistry-of-the-biodegraded-oil-biep8p0mj7hl","","","","MA An-lai
ZHANG Shui-chang
ZHANG Da-jiang
JIN Zhi-jun","10.3321/j.issn:1001-8166.2005.04.010","","The biodegradation of crude oil in the reservoir is an important alteration process and has undesirable impact on the oil physical property and economic value. Most of the world oil has been biodegraded. The effects of biodegradation on the ordinary biomarkers have been well known. Some advances in the biodegradation of the uneasily biodegraded biomarkers in recent years, such as high-molecular-weight alkanes, tricyclic terpanes and 25-norhorpane, were reviewed. At present, the details and mechanism taking place during the biodegradation are still obscure. Both aerobic and anaerobic biodegradation mechanisms were discussed. It is proposed anaerobic biodegradation may be dominating and the biodegradation rate is very slow. The temperature was thought to be the main factor controlling the biodegradation. The biodegradation would cease at the reservoir temperature over 80℃. In most case, the biodegraded oils are mixing oils. The methods describing multiple hydrocarbon filling history of the biodegraded oil were introduced. Asphaltene of the biodegraded oil is unsusceptibility to biodegradation and its pyrolysate and Ruthenium-ion-catalyzed-oxidation production has important role in the oil-oil correlation and oil-source correlation for the biodegraded oil. Finally the trend of research on the biodegradation was proposed.","Recent advances in geochemistry reveal biodegradation's impact on oil properties and value, with anaerobic biodegradation dominating and temperature controlling the process, affecting oil-oil and oil-source correlations in biodegraded oils worldwide."
"Quantification of Biodegradation: Applied Example on Oil Seeps in Armàncies Fm, Southeastern Pyrenees","https://scispace.com/paper/quantification-of-biodegradation-applied-example-on-oil-bdmiwudwpa","2005","","","Albert Permanyer
M.A. Caja","","","La presencia de petroleo expulsado directamente de la roca madre de la Formacion Armancies, constituye un caso unico para el estudio de los procesos de biodegradacion aerobica en petroleo. El estado de degradacion bacteriana es moderado y esta principalmente limitado a la alteracion de n-alcanos, isoprenoides y algunos aromaticos. La cuantificacion ha sido realizada mediante el contenido en sulfuro y con los marcadores moleculares de la fraccion aromatica. Los resultados obtenidos indican que entre un 50 y un 60% del petroleo se ha consumido debido al proceso de biodegradacion.","In this paper, el contenido en sulfuro and con los marcadores moleculares de la fraccion aromatica have been used to estimate that entre 50 and un 60% del petroleo se ha consumido debido al proceso de biodegradacion."
"Molecular Fingerprinting of the Biodegradation of Petroleum Organic Pollutants in Groundwater and under Site-Specific Environmental Impacts","https://scispace.com/paper/molecular-fingerprinting-of-the-biodegradation-of-petroleum-2kj8zk7f0r","2024","Journal Article","Water","Mei Yang
Yuesuo Yang
Xinyao Yang
Xiaoming Song
Xinzhong Du
Ying Lü","10.3390/w16131773","","A quantitative and qualitative assessment using molecular markers derived from compound-specific indices for indicating groundwater impacted by petroleum spills in an oil field was recently undertaken and demonstrated serious contamination, with both high total petroleum hydrocarbons (TPH) (3.68–7.32 mg/L) and hazardous compounds in the groundwater. A petroleum source was identified, and the analysis revealed a decreasing trend of fresh petroleum input, along with groundwater advection and an increasing trend of biodegradation potential at locations farther from the source. This was confirmed via microbial analysis with both biodegrading microorganisms and diversity indices (Shannon, Simpson, and Pielou) and the principal component analysis (PCA) modeling approach, which classified the field samples into three types according to the distribution correlations between different organic compounds. Biodegradation was believed to be the dominant sink of hydrocarbons due to the increasing Pr/C17 and Ph/C18 values with seasonal changes. Raised temperatures activated the microbial degradation process; specifically, low-weight hydrocarbons degraded more rapidly than high-weight hydrocarbons, resulting in the accumulation of an unresolved complex mixture of bioproducts at locations that were farther away. Spatially, the Pr/C17 and Ph/C18 values increased from the upstream to the downstream areas, showing substantial biodegradation. The relationships between the molecular markers and chemical indices were quantified via canonical correlation analysis (CCA) to visually explain the interactive reaction processes. It was also demonstrated that the biodegradation of petroleum organics can be characterized by the consumption of dissolved oxygen and a decreasing Pr/Ph ratio, due to system reduction. These results demonstrate that compound-specific molecular markers, coupled with biochemical parameters, can effectively support a better understanding and effective fingerprinting of the fate and transport of petroleum organic contaminants, thus offering valuable technical support for a cost-effective remediation strategy. ","The molecular fingerprinting of petroleum organic pollutants in groundwater reveals significant contamination and decreasing trend of fresh petroleum input, increasing trend of biodegradation potential, and accumulation of unresolved complex mixture of bioproducts at locations farther from the source."
"Geochemical characterization of a biodegraded crude oil,assranfield, central gulf of suez","https://scispace.com/paper/geochemical-characterization-of-a-biodegraded-crude-oil-2dmjg88o7w","2009","Journal Article","Journal of Petroleum Geology","Abdelrahman H. Hegazi
M. Sh. El-Gayar","10.1111/J.1747-5457.2009.00454.X","","A crude oil sample from the Assran field in the Central Gulf of Suez (Egypt) was analysed geochemically and characterized in terms of a variety of source and maturity dependent biomarkers. Biodegradation was indicated by increasing concentration ratios of Pr/n-C17 and Ph/n-C18. However, biodegradation was only slight as GC-MS analyses of the saturate and aromatic fractions showed that hopanes, steranes, aromatic steroids and polycyclic aromatic compounds including sulphur heterocycles remained intact. The sterane and hopane distributions showed a predominance of C27 steranes, a low diasterane index, an abundance of gammacerane, a high homohopane index and an oleanane index < 0.2. The results indicate that the Assran-10 crude oil was derived from a marine carbonate source deposited in a highly reducing saline environment with a high bacterial contribution, consistent with the Upper Cretaceous Brown Limestone or Lower Eocene Thebes Formation containing Type IIS kerogen. Maturity parameters based on changes in the stereochemistry at chirality centres in hopane and sterane nuclei, such as C30βα/(βα+αβ) and C31 22S/(22S+22R) hopanes and C29ββ/(ββ+αα) and C29 20S/(20S+20R) steranes, together with triaromatic sterane cracking ratios, indicate that the oil sample was marginally mature. The results also suggest that biodegradation is probably due to sulphate-reducing anaerobic bacteria.","In this article, a crude oil sample from the Assran field in the Central Gulf of Suez (Egypt) was analyzed geochemically and characterized in terms of a variety of source and maturity dependent biomarkers."
