"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Comparison of entropic and exergetic methods of quantification of loss of power due to irreversibilities in real processes using the Gouy–Stodola theorem:","https://scispace.com/paper/comparison-of-entropic-and-exergetic-methods-of-zhlxyloef4","2019","Journal Article","The International journal of mechanical engineering education","Rajinder Pal","10.1177/0306419017749801","https://journals.sagepub.com/doi/pdf/10.1177/0306419017749801","Thermodynamics offers two methods of quantification of irreversibilities in real processes, namely entropy generation method and exergy destruction method. The engineering students in different dis...","In this paper, two methods of quantification of irreversibilities in real processes, namely entropy generation method and exergy destruction method, were proposed, and the engineering students in different dis..."
"Prediction of difficulty for developing heavy oil reservoir with geochemical parameters","https://scispace.com/paper/prediction-of-difficulty-for-developing-heavy-oil-reservoir-3zx398vrej","2004","Journal Article","Acta Petrologica Sinica","Zhao Hong-jing","","","The viscosity of biodegraded oil is highly correlated to biodegradation degree.The distribution of some biomarkers in oil varies with the different biodegradation degrees.Oil viscosity in negatively correlated to saturated hydrocarbon concentration in oil and w(Pr+ Ph)-to- w(C 30 hopane)ratio,and it is also positively correlated to polar compounds' concentration and w(Pr+Ph)-to-w(nC 17 +nC 18 ) ratio.In addition,oil viscosity has close correlation with w(Pr+Ph)-to-w(carotene) ratio.Those geochemical parameters can be used to predict oil viscosity and thus to preliminarily evaluate oil production difficulty.The predicted resuls from six sand bodies of second member of Sha?3 in Leng-43 block of Liaohe Oilfield show that the viscosity of oil increase with well depth and reaches the highest value near oil-water contact.The distribution of production difficulty in this reservoir is similar to the distribution of oil viscosity.","In this article, the predicted resuls from six sand bodies of second member of Sha?3 in Leng-43 block of Liaohe Oilfield show that the viscosity of oil increase with well depth and reaches the highest value near oil-water contact."
"Exergy Transfer Analysis of Thermal Driving Oil Process","https://scispace.com/paper/exergy-transfer-analysis-of-thermal-driving-oil-process-3cc9q9716g","2009","Proceedings Article","IEEE PES Asia-Pacific Power and Energy Engineering Conference","Yang Liu
Yu-Chun Li
Qing-Lin Cheng
Xin-Yao Xiang
Zhi-Guo Wang","10.1109/APPEEC.2009.4918347","","The signification of the exergy transfer phenomenological equation for multi-potential fields is introduced, and the concept of field influence factor of exergy transfer resistance is defined. Based on the analysis of the field structure for the thermal driving process, the exergy transfer analysis target is advanced, including the driving work(exergy), driving power(exergy flux), driving resistance(exergy resistance) and the field influence factor of exergy transfer resistance. In the end the aforementioned is illustrated with the hot water driving process. The numerical simulation result can reasonably illuminate the mechanism of some technical measures, such as high temperature decreases viscosity, high pressure gradient increases driving force, high pressure and low water rate decreases driving resistance. Keywords-thermal driving; exergy; exergy analysis; exergy transfer analysis; multi-field cooperation Thermal recovery method such as steam driving, hot water flooding, in situ combustion, is the main means of enhancing heavy oil recovery efficiency. From the point of improving oil displacement effect, the essential description of thermal driving process and its mechanism has special value and practical significance. Oil displacement mechanism which has obtained universal identity at present could be named as 'multiple oil displacement mechanism', it is the comprehensive function of multiple mechanisms including the viscosity reduction of heated crude oil, elastic energy caused by thermal expansion, heat medium displacement, soluble gas driving, miscible drive, gravity drive etc. Its characteristic is that each 'unit' mechanism acts respectively and crossly. Cooperation mechanism among 'multiple' mechanisms is very complex, which results in some key problems related to thermal driving effect getting difficult to solve, such as how to determine the structure composition of 'multiple' mechanism, how to discriminate the thermal driving weight of each 'unit' mechanism and so on, thus it is necesary to explore a mechanism description method which is clear, simple and can felicitously reflect the thermal driving essence. Exergy transfer is the subject to study exergy transferring and transforming rule. It is a crossly frontier subject of thermodynamics and transmission science which was born in the middle of 80's and gradually developed in 90's. To the kind of complex material transmission process such as thermal driving effected simultaneously by various energy forms, it is possible for this theory to transform multi-target into single","In this article, the authors introduced the concept of field influence factor of exergy transfer resistance for multi-potential fields, and defined the concept for field influence factors for thermal transfer resistance."
"Prediction of Difficulty for Developing Heavy Oil Reservoir with Geochemical Parameters","https://scispace.com/paper/prediction-of-difficulty-for-developing-heavy-oil-reservoir-0g5ueo4apid4","","","","赵红静
张春明
梅博文
张敏
尹太举","10.3321/j.issn:0253-2697.2004.03.012","","The viscosity of biodegraded oil is highly correlated to biodegradation degree.The distribution of some biomarkers in oil varies with the different biodegradation degrees.Oil viscosity in negatively correlated to saturated hydrocarbon concentration in oil and w(Pr+ Ph)-to- w(C 30 hopane)ratio,and it is also positively correlated to polar compounds' concentration and w(Pr+Ph)-to-w(nC 17 +nC 18 ) ratio.In addition,oil viscosity has close correlation with w(Pr+Ph)-to-w(carotene) ratio.Those geochemical parameters can be used to predict oil viscosity and thus to preliminarily evaluate oil production difficulty.The predicted resuls from six sand bodies of second member of Sha?3 in Leng-43 block of Liaohe Oilfield show that the viscosity of oil increase with well depth and reaches the highest value near oil-water contact.The distribution of production difficulty in this reservoir is similar to the distribution of oil viscosity.","Researchers developed a geochemical parameter-based model to predict oil viscosity and production difficulty in heavy oil reservoirs, demonstrating its applicability in evaluating oil production challenges in the Leng-43 block of Liaohe Oilfield."
"Diagnosis of the state of the reservoir system based on the entropy approach","https://scispace.com/paper/diagnosis-of-the-state-of-the-reservoir-system-based-on-the-3qh04vyg","2022","Journal Article","Elmi əsərlər","Dinara F. Guseynova","10.5510/ogp20220200667","","Investigation of the energy balance of the oil fields development process by thermodynamic methods shows that the production of reservoir fluids leads to irreversible energy losses, and the use of optimal operating conditions minimizes these losses. Studies were conducted to determine the degree of order of the reservoir system, based on an analysis of the positive and negative signs of production values and changes in the entropy increment, an estimation was made of the self-organization of dynamic open systems far from the equilibrium state. Based on the concept of entropy production, an analysis was made of the main technological data of the oilfield development, which allowed us to determine the boundaries of the transient processes of the reservoir system and evaluate the estimated recoverable oil volumes. The proposed approach, taking into account the reservoir system transient processes using dynamic analysis and the concept of entropy production, allows to obtain reliable predicted values of the recoverable volumes of hydrocarbons and make reasoned decisions on choosing a strategy for oil and gas fields development. Keywords: oil field; development; entropy production; echnological development indicators.","In this article , the authors investigated the energy balance of the oil fields development process by thermodynamic methods and showed that the production of reservoir fluids leads to irreversible energy losses, and the use of optimal operating conditions minimizes these losses."
"Exergoeconomic Optimization of Oil and Gas Production Systems","https://scispace.com/paper/exergoeconomic-optimization-of-oil-and-gas-production-20jz2gh6zq","2020","Proceedings Article","","Meziane Akchiche
Jean-Louis Beauquin
Sabine Sochard
Sylvain Serra
Jean-Michel Reneaume
Pascal Stouffs","10.2118/200607-MS","","
 In the present paper, we first developed and implemented the exergy analysis within an Integrated Asset Modeling (IAM) platform to evaluate the overall energy efficiency and Greenhouse Gas (GHG) emissions of a future offshore oil production system. The use of the same state function enables a direct comparison of the different irreversibilities that occur through the entire production system (drawdown losses, lift losses, Artificial lift and boosting systems losses, etc.) and thus, provides the necessary guidance for engineers to select the best solution. Then, we modeled and evaluated the performance of the oil production system with three artificial lift and boosting techniques, including multiphase boosting, gas lift, and ESP. In all the cases, liquid production has been maximized while respecting the same constraints. The exergy analysis enabled us to quantify for the first time the physical exergy supplied naturally by the reservoir in the form of pressure (mechanical exergy) and temperature (thermal exergy). After that, we proposed a new methodology to improve the design of petroleum production systems over their whole life. This methodology permits the simultaneous evaluation of a multitude of development schemes by using generic models. Finally, the multi-period exergoeconomic optimization results highlight a performance gap, quite logical, between the most cost-effective scheme identified and the most energy-efficient one. There are hence excellent opportunities for progress by developing the exergy approach and digital tools for the selection and development of greener and more profitable production concepts, processes, and technologies.",""
"Application Of Thermal Methods For Heavy Oil Recovery: Phase One","https://scispace.com/paper/application-of-thermal-methods-for-heavy-oil-recovery-phase-3lxfmq4nky","2017","Journal Article","International Journal for Advance Research and Development","Usman Abdulkadir
Jamaludden Hashim
Mubarak Alkali
Ajay Kumar","","","In this study, an integrated research review is conducted to figure out the possibility of applying thermal methods for heavy oil recovery since plentiful heavy oil reserves and increasing demands for energy have encouraged more and more interest in the exploitation of heavy oil mostly found within thin pay zones (less than 10 m) in the world, often found in fractured carbonate reservoirs. The whole recovery of heavy oil is demanding due to its high viscosity, different Enhanced Oil Recovery (EOR) methods should be considered and implemented appropriately. The conventional thermal recovery process widely used to reduce the viscosity and increase the mobility of heavy oil includes but not limited to Cyclical Steam Stimulation (CSS) or Huff-and-Puff, in situ combustion (ISC), Steam Solvent Hybrid Steam drive process, steam-assisted gravity drainage (SAGD), Expanding Solvent-Steam Assisted Gravity Drainage (ES-SAGD), Steam injection(Steam Flood) and Vapor Extraction (VAPEX) used with the intention of reducing the high oil viscosity and, as a consequence, improving phase mobility in porous media so as to obtain a more efficient drainage up to the producing well. Vapor extraction (VAPEX) has gained considerable attention because it is energy effective and environmentally friendly. Other emerging Recovery Technologies (Non-Steam) VAPEX (Vapor Extraction) inclusive are JIVE (Joint Implementation of Vapor Extraction), N-Solvent, THAI (Toe to Heel Air Injection), ET-DSP (Electro-Thermal Dynamic Stripping Process) and ESEIEH (Enhanced Solvent Extraction Incorporating Electromagnetic Heating). Thermal Recovery Technology for Heavy Oil has been successfully applied in many parts of the world like Shengli, Henan and Jilin and other heavy oil producing areas of China, and also in heavy oil producing countries of Sudan, Kazakhstan and Venezuela. Conventional thermal recovery techniques are not cost-effective for many heavy oil reservoirs, due to unnecessary heat loss through the overburden which can be reduced through non-conventional thermal methods of either; controlled heating of the pay zone by introducing heat to the reservoir in a controlled manner or Hybrid SAGD and warm VAPEX studied combining the effects of heat conduction and solvent dissolution to be discussed in the next phase of this study.","In this paper, an integrated research review is conducted to figure out the possibility of applying thermal methods for heavy oil recovery since plentiful heavy oil reserves and increasing demands for energy have encouraged more and more interest in the exploitation of heavy oil mostly found within thin pay zones (less than 10 m)."
"New Technology of Optimizing Heavy Oil Reservoir Management by Geochemical Means: A Case Study in Block Leng 43, Liaohe Oilfield, China","https://scispace.com/paper/new-technology-of-optimizing-heavy-oil-reservoir-management-4cyuyz5c2i","2002","Journal Article","Chinese Journal of Geochemistry","Zhao Hong-jing
Zhang Chunming
Mei Bo-wen
Steve Larter
Wu Tiesheng","10.1007/BF02831535","","Geochemical methods can be used to optimize heavy oil reservoir management. The distribution of some biomarkers in oils is different with the degree of biodegradation. Geochemical parameters can be used to predict oil viscosity and thus to preliminarily evaluate the difficulties involved in oil production. The results of viscosity prediction for oils from reservoir S32 in block Leng 43 and preliminary evaluation of oil production difficulty are consistent with the geological data.","In this article, the authors used geochemical parameters to predict oil viscosity and thus to preliminarily evaluate the difficulties involved in oil production, and the results of the prediction for oils from reservoir S32 in block Leng 43 are consistent with the geological data."
"From Syntropic Bacteria to Beyond SAGD! The Origin & Impact of Oil Viscosity Variations in Heavy Oil Reservoirs & Routes to Low Carbon Emissions Energy Recovery","https://scispace.com/paper/from-syntropic-bacteria-to-beyond-sagd-the-origin-impact-of-5de0jltgev","2010","Proceedings Article","","Steve Larter
B. Bennett
Ian Donald Gates","10.3997/2214-4609.20144626","https://scispace.com/pdf/from-syntropic-bacteria-to-beyond-sagd-the-origin-impact-of-5de0jltgev.pdf","The recently discovered anaerobic biological conversion of liquid petroleum hydrocarbons to methane in oil reservoirs (methanogenesis), on geological timescales, occurs through biological action by syntrophic bacteria and methanogenic archaea at temperatures as low as 15°C(Head et al., 2003; Jones et al., 2008). As the oil is destroyed from the bottom of the oil column, large vertical and lateral gradients in oil viscosity are formed which impact optimal placements of wells for oil recovery (Larter et al, 2008). Understanding the biodegradation process that produces heavy oil and methane offers great potential both to improve recovery of existing heavy oil resources, through more efficient use of energy during oil recovery and also, potentially, to move away from oil recovery as the major energy process entirely! The discovery of the MADCOR process (Methanogenic Alkane Degradation by Carbon Dioxide Reduction), as it has been termed, raises many possibilities for reduced emission to atmosphere energy recovery (REAR) processes as methane is quantitatively produced from biodegraded alkanes, utilising water as co-reactant, with large amounts of molecular hydrogen being a principal intermediate (Jones et al., 2008).","The MADCOR process (Methanogenic Alkane Degradation by Carbon Dioxide Reduction) as discussed by the authors has been proposed to improve the recovery of existing heavy oil resources through more efficient use of energy during oil recovery and also to move away from oil recovery as the major energy process entirely."
"Entropy Generation Minimization of Two-Phase Flow Irreversibilities in Hydrocarbon Reservoirs","https://scispace.com/paper/entropy-generation-minimization-of-two-phase-flow-31fx1bkv","2023","Journal Article","Energies","Murtada A. Elhaj
Syed Ahmed Imtiaz
Greg F. Naterer
Sohrab Zendehboudi","10.3390/en16104096","https://scispace.com/pdf/entropy-generation-minimization-of-two-phase-flow-31fx1bkv.pdf","The efficient use of available energy in hydrocarbon extraction processes is essential to reducing overall emissions in the petroleum industry. The inefficient design of an extraction process leads to higher emissions per unit mass of hydrocarbon recovery. Fluid friction and heat transfer are irreversible processes that are vital in decreasing the overall system’s operational efficiency. To reduce these irreversible energy losses in the petroleum reservoir production’s life, contributing factors such as the characteristic features of a reservoir formation, reservoir fluids, and production rate are investigated in this paper. This study examines irreversible energy loss in porous media and wellbore formations using entropy generation minimization at various stages of production and thermodynamic conditions, eventually achieving higher hydrocarbon recovery factors. Entropy production is used to develop predictive models that calculate reservoir and wellbore energy losses for multiphase flow. The proposed models consider oil and water as the working fluids in a porous medium and a wellbore. This paper also investigates the thermophysical effects around the wellbore by incorporating Hawkin’s model. A sensitivity analysis assessed the impact of rock and fluid properties and thermodynamic conditions such as temperature, wettability, and capillary pressure on the total entropy generation. The findings reveal that the capillary pressure significantly impacts the oil and water recovery factor and total entropy production. Additionally, the capillary pressure strongly influences the reservoir production life. The two-phase models show that as the recovery factor increases, the total entropy production decreases at lower production rates. This article helps to address the impact of irreversible processes on multiphase hydrocarbon reservoir operational efficiency. Furthermore, the results obtained from the numerical-simulation model open up a new research area for scholars to maximize the recovery factor using entropy generation minimization in heterogeneous reservoirs.","In this paper , the authors examined irreversible energy loss in porous media and wellbore formations using entropy generation minimization at various stages of production and thermodynamic conditions, eventually achieving higher hydrocarbon recovery factors."
