"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Correlation Between Heavy Oil Composition and Its Viscosity","https://scispace.com/paper/correlation-between-heavy-oil-composition-and-its-viscosity-7dqtm03trz4g","","","","Su Tie-jun
Zheng Yan-cheng","10.3969/j.issn.1673-1409-c.2007.01.019","","A new multivariate linear model was proposed to associate viscosity and group composition of heavy oil.Multiple correlation coefficient of the model is 0.9885.According to action forces among group compositions of heavy oil,the relation which was revealed based on the model is explained.Good result is obtained when the model is applied to different oil samples.","A multivariate linear model correlates heavy oil viscosity with group composition, achieving a 0.9885 multiple correlation coefficient, and demonstrates its applicability to various oil samples through good results."
"Modeling of Oil Viscosity for Southern Iraqi Reservoirs Using Neural Network Method","https://scispace.com/paper/modeling-of-oil-viscosity-for-southern-iraqi-reservoirs-htd1t1escv67","","","","Doaa Mohammed Salih
Sameera M. Hamdalla
Mohammed H. Al-Kabi","10.52716/jprs.v10i1.514","","The calculation of the oil density is more complex due to a wide range of pressuresand temperatures, which are always determined by specific conditions, pressure andtemperature. Therefore, the calculations that depend on oil components are moreaccurate and easier in finding such kind of requirements. The analyses of twenty liveoil samples are utilized. The three parameters Peng Robinson equation of state istuned to get match between measured and calculated oil viscosity. The Lohrenz-Bray-Clark (LBC) viscosity calculation technique is adopted to calculate the viscosity of oilfrom the given composition, pressure and temperature for 20 samples. The tunedequation of state is used to generate oil viscosity values for a range of temperature andpressure extends from the reservoir to surface conditions.The generated viscosity data is utilized in the neural network tool (NN) to get fittingmodel correlates the viscosity of oil with composition, pressure and temperature. Theresulted error and the correlation coefficient of the model constructed are close to 0and 1 respectively. The NN model is also tested with data that are not used in set upthe model. The results proved the validity of the model. Moreover, the model’soutcomes demonstrate its superiority to selected empirical correlations.","A neural network model is developed to accurately predict oil viscosity in Southern Iraqi reservoirs, outperforming empirical correlations, with a correlation coefficient of 1 and error of 0, validated by testing with unseen data."
"Insights into the Prediction of Condensate Viscosity Near the Wellbore by ELM and ANFIS-PSO Strategies","https://scispace.com/paper/insights-into-the-prediction-of-condensate-viscosity-near-4o1wqw6gph","2020","Posted Content","","Maryam Naseri","10.21203/RS.3.RS-115782/V1","https://scispace.com/pdf/insights-into-the-prediction-of-condensate-viscosity-near-4o1wqw6gph.pdf","
 By lowering the pressure beneath the dew point as the result of production in gas condensate (GC) reservoirs, liquid droplets are formed in the borehole zone. Accurate prediction of production and optimization in these reservoirs requires specific properties such as liquid viscosity. Empirical models have already developed to predict this parameter. Due to the peculiar behavior of fluids beneath the dew point pressure (DPP), the prediction of liquid viscosity associates with an error. With the development of machine learning (ML) approaches, studies on fluid properties like other sciences have entered in a new phase. In this study, extreme learning machine (ELM) and adaptive neuro-fuzzy inference system with particle swarm optimization (ANFIS-PSO) methods applied to this end. Therefore, a big data bank including reservoir and fluid properties including reservoir temperature and pressure, specific gravity (SG) of gas, API gravity, and gas to oil ratio (Rs) were used. The results showed that R-squared and RMSE for ANFIS-PSO are 0.755 and 0.15, respectively, while these values are 0.889 and 0.06 for ELM which shows that the last model has a better performance in estimating output values. Also, the range of reliable data is determined, and further, a sensitivity analysis was done, which showed that the greatest impact on the viscosity was from SG and API gravity has the least effect on it. This model can be used as a reference for calculating condensate viscosity and also by expanding the range of datasets, it can be applied in the commercial software.","A sensitivity analysis was done, which showed that the greatest impact on the viscosity was from SG and API gravity has the least effect on it, and this model can be used as a reference for calculating condensate viscosities and also by expanding the range of datasets, it can be applied in the commercial software."
"Prediction of Viscosity\nof Blends of Heavy Oils with\nDiluents by Empirical Correlations and Artificial Neural Network","https://scispace.com/paper/prediction-of-viscosity-nof-blends-of-heavy-oils-with-z8riragvovik","2023","Repository","","","10.1021/acs.iecr.3c02472.s001","","Various straight-run and hydrocracked vacuum residual\noils mixed\nwith dissimilar light oils were tested for their viscosity using an\nEngler specific viscometer, generating 158 heavy oil blend viscosity\ndata points. Twenty-one available from the literature empirical correlations\nwere tested for their capability to accurately predict viscosity.\nIt was confirmed that the heavy oil blend viscosity exponentially\ndecreases with the diluent concentration enhancement. The linearized\nform of double logarithm Walther’s equation, using the concept\nof viscosity blending index, was found to be suitable to model not\nonly the viscosity of distinct residual oils and bitumen with diverse\nlight oil diluents but also heavy crude oil blend viscosity with an\naccuracy very close to that of the equation with interaction parameters.\nThe model parameters, however, are found to be specific to the experimental\ndata and must be tuned to the particular viscosity dataset. The results\nof this work confirm the assertion of other researchers that the artificial\nneural network (ANN) approach provides a higher accuracy of viscosity\nprediction of mixtures of heavy oil and diluent, compared with empirical\ncorrelations. For a set of 109 viscosity data points of vacuum residual\noil–diluent mixtures, the best empirical correlation shows\nan average absolute deviation percentage (% AAD) of 6.7, while\nthe ANN model shows a value of % AAD = 2.2. ",""
"Research and correction of heavy oil viscosity prediction model in Tahe oilfield","https://scispace.com/paper/research-and-correction-of-heavy-oil-viscosity-prediction-kfvu3eark4d3","","","","ZHONG Haiquan
ZHENG Chuangen
REN Chengxiang
ZENG Wenguang
ZHAO Chengjie
FU Yafei","10.3969/j.issn.2095-2783.2023.01.007","","针对现有稠油黏度预测模型大多是关于温度与原油API(American Petroleum Institute)重度的函数，而没有考虑沥青质含量等对稠油黏度影响的问题，基于塔河油田37口井的稠油油样测试数据，对常用的8个稠油黏度预测模型进行了评价。结果显示，8个模型的预测效果均较差，国内、外预测模型的平均误差分别为约30%、95%以上，准确率极低，难以满足稠油井筒黏度预测及摩阻压降梯度预测需要。利用中国塔河油田油样测试数据，考虑沥青质含量的影响，引入变量μ50（50 ℃时的脱气原油黏度），建立了新的稠油黏度预测模型。运用新模型对新油样进行黏度预测并评价，结果表明：在不同温度下，黏度预测总平均误差为9.11%，远小于其他模型，满足实际工程精度要求。","A heavy oil viscosity prediction model was developed for Tahe oilfield, correcting existing models' limitations by incorporating asphalt content and introducing variable μ50, achieving a 9.11% average error, significantly improving accuracy over existing models."
"Prediction of the Viscosity-Temperature Dependence of a Mixture of Oils Based on Information about the Density, Content of Paraffin, Resins, Asphaltenes and Fractional Composition","https://scispace.com/paper/prediction-of-the-viscosity-temperature-dependence-of-a-4bhwj1r1lhi3","2024","Journal Article","Георесурсы","Anvar Valeev
Р.Р. Ташбулатов
Jing Wang
R.M. Karimov","10.18599/grs.2024.3.23","","The article is devoted to the problem of predicting the viscosity of an oil mixture. Viscosity is an important characteristic of oil when calculating pressure losses due to friction when moving in a well, through field pipelines, through a network of main oil pipelines. In the presence of a complex branched network of pipelines and the flow of oil from various wells and fields in the condition of constantly changing production flow rates, a large number of mixture variants can be formed. Laboratory determination of viscosity for each theoretically possible mixture is practically difficult to implement, therefore, it is promising to determine the viscosity of the mixture by a computational method based on parameters amenable to additivity. Such parameters can be density, component composition and its derivatives, such as the content of paraffins, resins, asphaltenes, and fractional composition. The article analyzes various regressions of the first and second kind to obtain equations for determining viscosity depending on the mentioned parameters. A model is being developed to predict the viscosity-temperature dependence of an oil mixture based on information on density, paraffin content, resins, asphaltenes and fractional composition. The results can be applied to the calculation of field and trunk oil pipeline networks. ","Researchers develop a computational model to predict oil mixture viscosity based on density, paraffin content, resins, asphaltenes, and fractional composition, enabling efficient calculation of pressure losses in complex oil pipeline networks."
"Prediction of nigerian crude oil viscosity using artificial neural network","https://scispace.com/paper/prediction-of-nigerian-crude-oil-viscosity-using-artificial-24vjbkwd5e","2009","","","O. Omole
Olugbenga Falode
Deng A. Deng","","","The viscosity parameter is a very important fluid property in reservoir engineering computations. It should be determined in the laboratory but most of the time; the data is not either reliable or unavailable. Hence, empirical correlations were derived to estimate them. However, the success of the correlations in prediction depends on the range of data at which they were originally developed in the region. In this study, artificial neural network (ANN) was used to address the inaccuracy of empirical correlations used for predicting crude oil viscosity. The new artificial neural network model was developed to predict the crude oil viscosity using 32 data sets collected from the Niger Delta Region of Nigeria. About 17 data sets were used to train the model, 10 sets were used to test the accuracy of the model, and remaining 5sets to validate the relationships established during the training process. The test results revealed that the back propagation neural network model (BPNN) were better than the empirical correlations in terms of average absolute relative error and correlation coefficient.","In this article, artificial neural network (ANN) was used to address the inaccuracy of empirical correlations used for predicting crude oil viscosity, and the test results revealed that the back propagation neural network model (BPNN) were better than the empirical correlations in terms of average absolute relative error and correlation coefficient."
"A soft computing approach for the determination of crude oil viscosity: Light and intermediate crude oil systems","https://scispace.com/paper/a-soft-computing-approach-for-the-determination-of-crude-oil-muba6kuklf","2016","Journal Article","Journal of The Taiwan Institute of Chemical Engineers","Abdolhossein Hemmati-Sarapardeh
Babak Aminshahidy
Amin Pajouhandeh
Seyed Hamidreza Yousefi
Seyed Arman Hosseini-Kaldozakh","10.1016/J.JTICE.2015.07.017","","Crude oil viscosity is a key property needed for petroleum engineering analysis such as evaluation of fluid flow in porous media, reservoir performance, reservoir simulation, etc. This property is traditionally measured through expensive and time consuming laboratory measurements. In this communication, about 1500 dead oil viscosity data points of light and intermediate crude oil systems from various geological locations have been collected. Afterward, a soft computing approach, namely least square support vector machine (LSSVM), has been utilized to develop two distinct viscosity models for temperatures below and above 313.15 K. The parameters of these models have been optimized using coupled simulated annealing (CSA) optimization tool. The results of this study indicated that the developed models can predict dead oil viscosity at all temperatures and oil API gravities with enough accuracy. In addition, statistical and graphical error analyses illustrated that the proposed CSA-LSSCM models outperform all of pre-existing models. Besides, the relevancy factor showed that oil API gravity has the greatest effect on dead oil viscosity. Finally, the Leverage approach demonstrated that the proposed models are statistically valid and acceptable, and only 2% of the data points may be regarded as the probable outliers.","The developed models can predict dead oil viscosity at all temperatures and oil API gravities with enough accuracy, and statistical and graphical error analyses illustrated that the proposed CSA-LSSCM models outperform all of pre-existing models."
"Prediction of Viscosity of Blends of Heavy Oils with Diluents by Empirical Correlations and Artificial Neural Network","https://scispace.com/paper/prediction-of-viscosity-of-blends-of-heavy-oils-with-54921jr79t","2023","Journal Article","","Dicho Stratiev
Svetoslav Nenov
Ivelina Shishkova
Sotir Sotirov
Evdokia Sotirova
Rosen Dinkov
Dobromir Yordanov
Dimitar Pilev
Krassimir T. Atanassov
Svetlin Vasilev
Danail D. Stratiev","10.1021/acs.iecr.3c02472","","Various straight-run and hydrocracked vacuum residual oils mixed with dissimilar light oils were tested for their viscosity using an Engler specific viscometer, generating 158 heavy oil blend viscosity data points. Twenty-one available from the literature empirical correlations were tested for their capability to accurately predict viscosity. It was confirmed that the heavy oil blend viscosity exponentially decreases with the diluent concentration enhancement. The linearized form of double logarithm Walther's equation, using the concept of viscosity blending index, was found to be suitable to model not only the viscosity of distinct residual oils and bitumen with diverse light oil diluents but also heavy crude oil blend viscosity with an accuracy very close to that of the equation with interaction parameters. The model parameters, however, are found to be specific to the experimental data and must be tuned to the particular viscosity dataset. The results of this work confirm the assertion of other researchers that the artificial neural network (ANN) approach provides a higher accuracy of viscosity prediction of mixtures of heavy oil and diluent, compared with empirical correlations. For a set of 109 viscosity data points of vacuum residual oil–diluent mixtures, the best empirical correlation shows an average absolute deviation percentage (% AAD) of 6.7, while the ANN model shows a value of % AAD = 2.2. ","This study evaluates empirical correlations and artificial neural networks for predicting heavy oil blend viscosity, finding that ANN models provide higher accuracy than empirical correlations, with a 2.2% average absolute deviation compared to 6.7% for the best correlation."
"The Corresponding States Viscosity Model Applied to Heavy Oil Systems","https://scispace.com/paper/the-corresponding-states-viscosity-model-applied-to-heavy-4qkr88qlk4","2003","Journal Article","Journal of Canadian Petroleum Technology","N. Lindeloff
Karen Schou Pedersen
H.P. Ronningsen
J. Milter","10.2118/04-09-04","","The corresponding states viscosity model is widely accepted in the petroleum industry for calculating oil and gas viscosities. In its classical form, the model predicts the viscosities of complex mixtures using methane as a reference compound. As a result of the chosen reference compound, the corresponding states model has good predictive capabilities for gases and light oil systems, whereas the predictive performance deteriorates for heavier oil systems. The present work discusses how far the performance of the corresponding states model can be stretched in its classical form with methane as the reference compound. It further outlines a procedure based on a viscosity correlation for stable oil mixtures that may take over when the methane reference temperature becomes too low to apply methane as reference compound. In the temperature region where the new correlation is to take over from the classical corresponding states model, there is a smooth transition between the viscosity results obtained with either method. Therefore, the new correlation can be seen as an extrapolation of the corresponding states method to be applicable to heavy aromatic oil mixtures at relatively low temperature.","In this article, the authors discuss how far the performance of the corresponding states model can be stretched in its classical form with methane as the reference compound and outline a procedure based on a viscosity correlation for stable oil mixtures that may take over when the methane reference temperature becomes too low to apply methane as a reference compound."
"Prediction of Viscosity for Characterized Oils and\nTheir Fractions Using the Expanded Fluid Model","https://scispace.com/paper/prediction-of-viscosity-for-characterized-oils-and-ntheir-5zi6trfkt4vv","2016","Repository","","","10.1021/acs.energyfuels.6b01419.s001","","A methodology has been developed\nto predict the viscosity of crude\noils and their fractions from a distillation-based oil characterization.\nThe maltenes were characterized as a set of pseudo-components with\nproperties determined from established generalized correlations. The\nasphaltene fraction was characterized as a single component and its\nproperties were measured. The viscosities of the pseudo-components,\nasphaltenes, whole oils, and their fractions were determined with\nthe Expanded Fluid (EF) viscosity model. The inputs for the model\nare the pressure, the density of the fluid at a given pressure and\ntemperature, the dilute gas viscosity calculated from established\ngeneralized correlations, and three fluid-specific parameters: &lt;i&gt;c&lt;/i&gt;&lt;sub&gt;2&lt;/sub&gt;, ρ&lt;sub&gt;s&lt;/sub&gt;&lt;sup&gt;°&lt;/sup&gt;, and &lt;i&gt;c&lt;/i&gt;&lt;sub&gt;3&lt;/sub&gt;.\nDensities were calculated using the modified Rackett correlation with\nthe Tait-COSTALD compressibility correction. The &lt;i&gt;c&lt;/i&gt;&lt;sub&gt;3&lt;/sub&gt; parameter was determined from a previously developed\ncorrelation. New correlations were developed for the &lt;i&gt;c&lt;/i&gt;&lt;sub&gt;2&lt;/sub&gt; and ρ&lt;sub&gt;s&lt;/sub&gt;&lt;sup&gt;°&lt;/sup&gt; parameters of the maltene pseudo-components,\nas a function of their boiling point and specific gravity. The parameters\nfor the asphaltene fraction were estimated based on the measured viscosity\nof molten asphaltenes. The EF parameters for the whole oil, or any\noil fraction, were determined with mass-based mixing rules and binary\ninteraction parameters, calculated from a previously developed correlation.\nTo develop and test the proposed approach, density and viscosity data\nwere collected for 40 distillation cuts from 6 oils, 7 maltenes, 2\nasphaltenes, 3 partially deasphalted oils, and 14 dead oils. Using\nthis model to predict crude oil viscosity under any conditions requires\nthe distillation assay data, the asphaltene mass content, and the\nspecific gravity and molecular weight of the oil. The approach was\ntested on a development and test dataset of 4 crude oils (this study)\nand an independent test dataset of 4 oils from the literature with\noverall average absolute relative deviation (AARD) values of 41% and\n43%, respectively. Single multiplier tuning of the &lt;i&gt;c&lt;/i&gt;&lt;sub&gt;2&lt;/sub&gt; parameter to one viscosity data point halved the error.\nTuning both the &lt;i&gt;c&lt;/i&gt;&lt;sub&gt;2&lt;/sub&gt; and ρ&lt;sub&gt;s&lt;/sub&gt;&lt;sup&gt;°&lt;/sup&gt; parameters\nusing two viscosity data points reduced the AARD to &lt;8% in both\ncases. ",""
"New models to predict the viscosity of extra-heavy oil in colombian fields","https://scispace.com/paper/new-models-to-predict-the-viscosity-of-extra-heavy-oil-in-32xg7lhpnp","2014","Journal Article","Ciencia Tecnologia y Futuro","Mauricio Pertuz-Parra
Gian Pino-Tarazona
John León-Pabón
Carlos Pérez-Reyes
Carlos-Andrés Díaz-Prada","10.29047/01225383.38","https://scispace.com/pdf/new-models-to-predict-the-viscosity-of-extra-heavy-oil-in-32xg7lhpnp.pdf","Viscosity is one of the fundamental properties of fluids in calculating the pressure drop of fluid flow through pipes or porous media. It is also highly relevant in interpreting production tests, hydrocarbon transport and the analysis of problems that may arise in the well. This paper introduces an adjustment to the De Ghetto viscosity model in order to accurately predict the viscosity of undersaturated extra-heavy oil. The adjustment of the De Ghetto model for undersaturated extra-heavy oil has been developed using a database of PVT analysis of extra-heavy oil to assess the accuracy of the models published in literature. Subsequently, by using statistical analysis and regression techniques, the models with the best approximation to the values of the PVT reports were adjusted, thus resulting in two models with absolute average error rates of 4.69 and 2.42%. These rates are valid for oils with API gravities ranging from 6.5 to 9.5, in order to accurately predict the viscosity of undersaturated extra-heavy oils.","In this article, an adjustment to the De Ghetto viscosity model was proposed to accurately predict the viscosities of undersaturated extra-heavy oil. But the adjustment was performed using a database of PVT analysis of extra heavy oil to assess the accuracy of the models."
"Modeling the Oil Viscosity of Nigerian Crudes Using Machine Learning","https://scispace.com/paper/modeling-the-oil-viscosity-of-nigerian-crudes-using-machine-22ivj42ezz","2023","Journal Article","","Yisa Adeeyo
A. A. Osinaike","10.2118/217190-ms","","Abstract Oil viscosity is an important parameter for estimating the flow behavior of crude oil under varying pressure and temperature regimes encountered in the subsurface and surface components of the petroleum production system. Although experimental data provides the most accurate characterization of this property, obtaining such data in the laboratory is often time-consuming and expensive. Alternatively, one of several empirical correlations can be used, albeit with often poor generalization to samples from differing thermodynamic systems or crude oil types. In this paper, we use a data-driven approach based on machine learning (ML) algorithms to create high-performing models for predicting the dead oil and bubblepoint oil viscosity of Nigerian crudes. Random Forest (RF) and Gradient Boosting (GB) ensembles, as well as Multi-Layer Perceptron (MLP) and Radial Basis Function (RBF) networks, are compared to several widely used correlations, and their performance is evaluated on a large dataset of crude oil samples collected from various Niger Delta oil fields. The ML models are built with minimal and easily accessible input parameters shared by the correlations, allowing for an objective assessment of their superiority to these correlations given the same input framework. These are reservoir temperature and oil API gravity for the dead oil viscosity modeling, and the solution gas-oil ratio and dead oil viscosity for the bubblepoint oil viscosity modeling. Furthermore, the model's reliability is tested by partitioning the dataset into training, validating, and testing sets, and optimal model configurations are achieved through Bayesian Optimization. On the dead oil viscosity modeling task, we achieve a modest improvement over the best-performing correlation developed by Al-Khafaji (1987). The RF model's R2 and mean absolute error (MAE) scores on the testing data are 0.831 and 3.423, respectively, versus 0.809 and 4.439 for the correlation method. However, for the bubblepoint oil viscosity modeling, the improvement recorded using the RF model over the best-performing correlation developed by Beggs and Robinson (1975) is remarkable. In this case, the R2 and MAE scores for the RF model are 0.924 and 0.441, respectively, compared to 0.574 and 0.813 for the correlation method. As a result, our ML models have outperformed conventional correlations for modeling oil viscosity. Ultimately, oil viscosity estimates from the developed ML models can provide a much more accurate characterization of the fluid behavior of Niger Delta crudes than the conventional correlations can. Furthermore, the ML models allow for continuous improvement of their generalization ability by introducing new data from various sources to the models. ","High-performing models for predicting oil viscosity of Nigerian crudes using machine learning algorithms outperform conventional correlations."
"Analysis of grey correlation entropy about the chemical composition influencing viscosity of heavy crude oil","https://scispace.com/paper/analysis-of-grey-correlation-entropy-about-the-chemical-g9481aa44qiy","","","","CHENG Liang
YANG Lin
ZOU Chang-jun
LEI Ji-ming
LUO Tao-tao","10.3969/j.issn.1007-2853.2006.02.007","","Based on the MATLAB,the relationship between family components,element compositions,main functional groups and viscosity of heavy crude oil are analyzed by means of the grey correlation entropy method.Moreover,the influence of chemical composition on viscosity in investigated in detail in this paper.The results show that the influence of asphaltenes on viscosity is the most important,resins and aromatics can stabilize asphaltenes in the oil and prevent it from aggregating and precipitating;mixture atoms,transition metals,polycyclic aromatics,naphthalene rings and aliphatic chains have an effect on the aggregation between asphaltene molecules,and have the same effect between asphaltene molecule and resin molecule.The result coincides with the conclusions such as the asphaltene-resin composite colloidal system,which was put forward by Pfeiffer.It proves that the grey correlation entropy method is dependable in the research of the influence of chemical make-ups on viscosity of heavy crude oil.It could be beneficial in the processing of heavy crude oil.","This study analyzes the relationship between chemical composition and viscosity of heavy crude oil using grey correlation entropy, finding asphaltenes have the most significant influence, with resins and aromatics stabilizing asphaltenes and affecting aggregation."
"Sensitivity Analysis, Calibration and Uncertainty Quantification for Heavy Oil Viscosity Estimates with a Corresponding States Model","https://scispace.com/paper/sensitivity-analysis-calibration-and-uncertainty-vpguwdy5gq","2020","Posted Content","ChemRxiv","Diego Volpatto
Lucas Oliveira
Sofia Bittencourt
Danilo Fernandes da Silva
Edson Manoel
Vinicius Girardi","10.33774/CHEMRXIV-2021-9KNVM-V2","","The main goal of this work is to assess heavy oil
viscosity estimates by a Corresponding States
Principle (CSP) model using a Bayesian approach in an efficient way. To determine and select relevant parameters for model calibration,
an enhanced Elementary Effects method is used
to evaluate sensitivity measures of CSP tuning
parameters. With the combination of sensitivity analysis and Bayesian calibration, a unified
procedure to automatically tune CSP viscosity
model while reducing the number of tuning parameters is devised. Moreover, the Bayesian approach provides additional information on CSP
model uncertainties and credible regions inherited from experimental data. To evaluate such
uncertainties in CSP viscosity model, it was
used five heavy oil samples available in the literature. The viscosity curves constructed by
50th-percentile from Monte Carlo realizations
for the CSP calibration show good agreement
when compared with classical Least-Squares regression (deterministic), demonstrating the potential of the sensitivity assessment for both
Bayesian and deterministic approaches. However, when Bayesian calibration is used, limitations of CSP viscosity estimates are detected
through violation of credible regions, suggesting that heavy oil viscosity estimates for relatively low pressure conditions can be insufficiently accurate for the CSP model considered
in this study.","Limits of CSP viscosity estimates for relatively low pressure conditions can be insufficiently accurate for the CSP model considered in this study."
"Viscosity estimation of Athabasca bitumen in solvent injection process using genetic programming strategy","https://scispace.com/paper/viscosity-estimation-of-athabasca-bitumen-in-solvent-13g2m9kwvq","2018","Journal Article","Energy Sources Part A-recovery Utilization and Environmental Effects","Alireza Rostami
Hojatollah Ebadi
Amir H. Mohammadi
Alireza Baghban","10.1080/15567036.2018.1465490","","A large portion of the total oil-in-place around the globe is composed of heavy/ultra-heavy oils and bitumen. The main challenge for producing bitumen is its large viscosity inhibiting the easy fluid flow through the pipeline transportation and wellbore productions. In this study, genetic programming (GP) as a powerful strategy was utilized to develop a symbolic formula for accurate prediction of bitumen/n-tetradecane mixture viscosity. Several statistical and graphical tools were applied to demonstrate the supremacy of the GP model in comparison with the formerly published correlations. As a result, the GP model is the best acting model with the lowest average absolute relative deviation percent (AARD%) of 9.43. Based on the sensitivity analysis, it is proved that solvent concentration is the most affecting variable on output estimation. Lastly, it can be concluded that the proposed GP equation can be a good nominee in research studies dealing with bitumen recovery.","In this study, genetic programming as a powerful strategy was utilized to develop a symbolic formula for accurate prediction of bitumen/n-tetradecane mixture viscosity and it is proved that solvent concentration is the most affecting variable on output estimation."
"Sensitivity Analysis, Calibration and Uncertainty Quantification for Heavy Oil Viscosity Estimates with a Corresponding States Model","https://scispace.com/paper/sensitivity-analysis-calibration-and-uncertainty-x3efq25bm2ua","","","","Diego Volpatto
Lucas V. A. Oliveira
Sofia P. Bittencourt
Danilo Silva
Edson T. M. Manoel","10.26434/chemrxiv.12853874","","The main goal of this work is to assess heavy oil viscosity estimates by a Corresponding States Principle (CSP) model using a Bayesian approach in an efficient way. To determine and select relevant parameters for model calibration, an enhanced Elementary Effects method is used to evaluate sensitivity measures of CSP tuning parameters. With the combination of sensitivity analysis and Bayesian calibration, a unified procedure to automatically tune CSP viscosity model while reducing the number of tuning parameters is devised. Moreover, the Bayesian approach provides additional information on CSP model uncertainties and credible regions inherited from experimental data. To evaluate such uncertainties in CSP viscosity model, it was used five heavy oil samples available in the literature. The viscosity curves constructed by 50th-percentile from Monte Carlo realizations for the CSP calibration show good agreement when compared with classical Least-Squares regression (deterministic), demonstrating the potential of the sensitivity assessment for both Bayesian and deterministic approaches. However, when Bayesian calibration is used, limitations of CSP viscosity estimates are detected through violation of credible regions, suggesting that heavy oil viscosity estimates for relatively low pressure conditions can be insufficiently accurate for the CSP model considered in this study.","This study employs a Bayesian approach and sensitivity analysis to calibrate a Corresponding States Principle model for heavy oil viscosity estimates, reducing tuning parameters and quantifying uncertainties, but detects limitations in low-pressure conditions."
"Enhanced intelligent approach for determination of crude oil viscosity at reservoir conditions","https://scispace.com/paper/enhanced-intelligent-approach-for-determination-of-crude-oil-mqhkjszu","2023","Journal Article","Dental science reports","Kiana Peiro Ahmady Langeroudy
Parsa Kharazi Esfahani
Mohammad Reza Khorsand Movaghar","10.1038/s41598-023-28770-2","https://scispace.com/pdf/enhanced-intelligent-approach-for-determination-of-crude-oil-mqhkjszu.pdf","Abstract Oil viscosity plays a prominent role in all areas of petroleum engineering, such as simulating reservoirs, predicting production rate, evaluating oil well performance, and even planning for thermal enhanced oil recovery (EOR) that involves fluid flow calculations. Experimental methods of determining oil viscosity, such as the rotational viscometer, are more accurate than other methods. The compositional method can also properly estimate oil viscosity. However, the composition of oil should be determined experimentally, which is costly and time-consuming. Therefore, the occasional inaccessibility of experimental data may make it inevitable to look for convenient methods for fast and accurate prediction of oil viscosity. Hence, in this study, the error in viscosity prediction has been minimized by taking into account the amount of dissolved gas in oil (solution gas–oil ratio: R s ) as a representative of oil composition along with other conventional black oil features including temperature, pressure, and API gravity by employing recently developed machine learning methods based on the gradient boosting decision tree (GBDT): extreme gradient boosting (XGBoost), CatBoost, and GradientBoosting. Moreover, the advantage of the proposed method lies in its independence to input viscosity data in each pressure region/stage. The results were then compared with well-known correlations and machine-learning methods employing the black oil approach applying least square support vector machine (LSSVM) and compositional approach implementing decision trees (DTs). XGBoost is offered as the best method with its greater precision and lower error. It provides an overall average absolute relative deviation (AARD) of 1.968% which has reduced the error of the compositional method by half and the black oil method (saturated region) by five times. This shows the proper viscosity prediction and corroborates the applied method's performance. ","In this paper , the authors used the gradient boosting decision tree (GBDT) to estimate the amount of dissolved gas in oil (solution gas-oil ratio: R s ) as a representative of oil composition along with other conventional black oil features including temperature, pressure, and API gravity."
"Viscosity and Q in heavy-oil reservoir characterization","https://scispace.com/paper/viscosity-and-q-in-heavy-oil-reservoir-characterization-4ufnhv1gla","2009","Journal Article","Geophysics","Fereidoon Vasheghani
Larry Lines","10.1190/1.3167789","","In heavy oil reservoirs, viscosity of fluids is very high and the mobility of the fluids in the reservoir is very low. Different production scenarios are used, depending on oil and reservoir properties, such as cold heavy oil production with sand (CHOPS) or steam-assisted gravity drainage (SAGD). In the former method, a progressive cavity pump is used to extract oil, water, gas, and sand simultaneously from the reservoir; in the latter, the viscosity of the fluid is lowered by injecting steam into the reservoir.","In this article, different production scenarios are used, depending on oil and reservoir properties, such as cold heavy oil production with sand (CHOPS) or steam-assisted gravity drainage (SAGD)."
