"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The effects of biodegradation on biomarker maturity indicators in sequentially biodegraded oils from Liaohe Basin, China","https://scispace.com/paper/the-effects-of-biodegradation-on-biomarker-maturity-2doih65qo9","2009","Journal Article","Science in China Series D: Earth Sciences","JianPing Bao
CuiShan Zhu","10.1007/S11430-009-5015-7","","By aid of gas chromatogram/mass spectrometry (GC-MS), the distributions and the compositions of biomarkers in a set of sequentially biodegraded oils from Liaohe Basin, China, have been quantitatively analyzed, and it has been found that during the biodegradation process of crude oils, the molecular maturity parameters such as Ts/Tm, homohopane C31 22S/(22S+22R) and sterane C29 20S/(20S+20R) ratios will be affected to different extent The results show that except homohopane C31 22S/(22S+22R) ratio, Ts/Tm ratio will decrease with increasing biodegradation, but for C29 20S/(20S+20R) ratio, it will almost remain constant in slightly and moderately biodegraded oils, and then will increase quickly in severely biodegraded oils The main reason is that there are some differences in the ability of resistant biodegradation for different isomer of biomarkers with different stereo configuration, resulting in the fact that destroying rate by bacteria for those biomarkers with weak ability will be higher than those with strong ability in resistant biodegradation For example, 18α(H)-22,29,30-trisnorhopanes (Ts) will be destroyed more quickly than 17α(H)-22,29,30-trisnorshopanres (Tm), and 20R isomer is more quickly than 20S isomer for C29 sterane, resulting in the relative ratios changed with increasing biodegradation Therefore, much more attention should be paid to the biodegradation extent of crude oils and the type of biomarker maturity indicators, when the distributions and the compositions of biomarkers in biodegraded oils are used to determine the maturity of biodegraded oils","It has been found that during the biodegradation process of crude oils, the molecular maturity parameters such as Ts/Tm, homohopane C31 22S/(22S+22R) and sterane C29 20S/(20S+20R) ratios will be affected to different extent."
"The Impact of Oil Viscosity Heterogeneity on the Production Characteristics of Tar Sand and Heavy Oil Reservoirs. Part II: Intelligent, Geotailored Recovery Processes in Compositionally Graded Reservoirs","https://scispace.com/paper/the-impact-of-oil-viscosity-heterogeneity-on-the-production-1p37bfmxfs","2007","Journal Article","Journal of Canadian Petroleum Technology","Ian D. Gates
Jennifer D. Adams
Steve Larter","10.2118/08-09-40","","Compositional and fluid property gradients are common and documented in conventional heavy oilfields and in super heavy oil occurrences such as oil sand reservoirs. In the severely biodegraded oils of both Athabasca and Peace River oil sand reservoirs, highly non-linear vertical and lateral chemical compositional and fluid viscosity gradients are common and have been shown to dramatically impact existing generation recovery processes such as SAGD and CSS. The fluid and geological heterogeneities at a variety of spatial scales in heavy oil and bitumen reservoirs, combined with the dynamic evolution of produced fluids during solvent or thermal recovery, should be integrated into recovery methods tailored to each reservoir which are operated using time-variant production strategies informed by produced fluid composition, flow rates and detailed history matching. We describe here, two new approaches of a new generation of transitional and initial thermal recovery processes that take advantage of mobility gradients: JAGD (J-well and Gravity Drainage) and gSAGD (mobility ratio optimized SAGD), which demonstrate significant improvements in recovery, economics and, thus, carbon dioxide emissions over existing thermal methods. Well configurations tailored to specific reservoir geometries and properties as well as fluid property distributions for primary thermal recovery increase initial production by 50 to 100%. Substantial cost savings are achieved in transitional cold primary to thermal secondary recovery methods (JAGD) by using a production J-well placed below what is initially a CHOPS production well, which is then later used to inject steam, as in SAGD. Three-dimensional reservoir simulations predict 25% more oil recovery with up to a 50% decrease in cumulative steam-oil ratio compared to standard SAGD in an identical reservoir. The JAGD process has many similarities to SAGD, such as steam trap control and potential for low pressure and solvent-assisted operation. Such geotailored processes (processes tailored, operated and optimized to reservoir fluid and geological heterogeneities) are expected to out-perform conventional 'off the shelf' well placement designs and operating strategies.","In this paper, two new approaches of a new generation of transitional and initial thermal recovery processes that take advantage of mobility gradients are described: JAGD (J-well and Gravity Drainage) and gSAGD (mobility ratio optimized SAGD), which demonstrate significant improvements in recovery, economics and, thus, carbon dioxide emissions over existing thermal methods."
"Diffusion Model Coupled with the Flory–Huggins–Zuo Equation of State and Yen–Mullins Model Accounts for Large Viscosity and Asphaltene Variations in a Reservoir Undergoing Active Biodegradation","https://scispace.com/paper/diffusion-model-coupled-with-the-flory-huggins-zuo-equation-2g1j7k1f5w","2015","Journal Article","Energy & Fuels","Julian Y. Zuo
Richard E. Jackson
Ankit Agarwal
Bernd Herold
Sanjay Kumar
Ilaria De Santo
Hadrien Dumont
Cosan Ayan
Martyn Beardsell
Oliver C. Mullins","10.1021/EF502586Q","","A very large monotonic variation of asphaltenes and viscosity has been measured by downhole fluid analysis (DFA) in crude oils in five-stacked sandstone reservoirs in the northern part of the Barmer Basin, northwest India, undergoing active biodegradation; each of the five-layered sand bodies shows overlaying fluid gradients with depth providing replicate validation of the measurements. Fluid data from four wells across the field shows that the gradients are uniform across the formation. The crude oil in the upper half of the oil column exhibits an equilibrium distribution of asphaltenes matching predictions of the Flory–Huggins–Zuo Equation of state (FHZ EoS) with the gravity term only using asphaltene nanoaggregates of the Yen–Mullins model. However, the bottom half of the reservoir reveals a large asphaltene gradient approximately three times larger than the equilibrium predictions from the FHZ EoS. This increase in asphaltenes creates a very large (8×) viscosity gradient and is a major production conc...","In this article, a monotonic variation of asphaltenes and viscosity has been measured by downhole fluid analysis (DFA) in crude oils in five-stacked sandstone reservoirs in the northern part of the Barmer Basin, northwest India, undergoing active biodegradation; each of the five-layered sand bodies shows overlaying fluid gradients with depth providing replicate validation of the measurements."
"Identifying Lower Viscosity Intervals within Heavy Oil Accumulations","https://scispace.com/paper/identifying-lower-viscosity-intervals-within-heavy-oil-3fj9gsbujx","2010","Proceedings Article","","Mark McCaffery
Kate S. Weissenburger","10.3997/2214-4609.20144625","","In heavy oil accumulations, vertical variations in oil producibility are controlled by (1) vertical variations in reservoir porosity/permeability, and (2) vertical variations in oil viscosity. Unfortunately, due to perceived difficulties in quantifying oil viscosity, development strategies often focus solely on the reservoir rock properties. Such development strategies are not acceptable. Identifying zones of lower viscosity oil is critical to efficient field development, and geochemical analysis of Side Wall Cores (SWC) can yield the needed viscosity information.","In heavy oil accumulations, vertical variations in oil producibility are controlled by the vertical variation in reservoir porosity/permeability and the vertical variations of oil viscosity."
"The Impact of Oil Viscosity Heterogeneity on Production from Heavy Oil and Bitumen Reservoirs: Geotailoring Recovery Processes to Compositionally Graded Reservoirs","https://scispace.com/paper/the-impact-of-oil-viscosity-heterogeneity-on-production-from-p24aoj1l9j","2010","Book Chapter","","Ian D. Gates
J. J. Adams
Steve Larter","10.1190/1.9781560802235.CH22","","The majority of the world’s petroleum resources are contained in heavy oil and oil sand reservoirs. Average recoveries from heavy oil and oil sand reservoirs are typically low ranging from 5 to 15 percent for cold heavy oil production and from 30 to 85 percent for steam-based in situ processes. Two reasons account for this: first, geological heterogeneity in the form of variable rock and rock-fluid properties and second, fluid heterogeneities in the form of variable fluid composition. Geological heterogeneities refer to spatial variations of porosity, permeability, relative-permeability curves, shale and mud layers, etc. Fluid heterogeneities refer to spatial variations of the fluid composition and properties such as viscosity and density. We will show that the controlling variable on recovery of these resources is fluid compositional variations.","This article showed that the controlling variable on recovery of heavy oil and oil sand resources is fluid compositional variations, which refers to spatial variations of the fluid composition and properties such as viscosity and density."
"Modelling of in-reservoir petroleum biodegradation : principles and application","https://scispace.com/paper/modelling-of-in-reservoir-petroleum-biodegradation-2167cw9wlz","2011","","","Irene Ortrun Blumenstein-Weingartz
Ralf Littke","","","The correct prediction of petroleum quality constitutes a major challenge for risk assessment in petroleum exploration. While oil and gas compositions and PVT properties are routinely forecast as part of petroleum systems analysis, the in-reservoir processes that may lead to petroleum deterioration cannot yet be adequately quantified. The economically most important in-reservoir process is the microbial degradation of hydrocarbon fluids, commonly referred to as biodegradation. This process results in an increase of viscosity of the crude oil, enrichment in polar and high molecular compounds and a decrease in its economic value. The occurrence and extent of biodegradation strongly depend on the temperature and charge history as well as on reservoir geometry. All of these influences can be quantified by means of petroleum systems modelling which is therefore a suitable tool for the assessment and prediction of biodegradation. Based on theoretical considerations and analysis of widely accepted concepts of biodegradation, a Microsoft Excel-based calculation scheme named Biodexx has been designed in the frame of this study to predict the extent of in-reservoir petroleum biodegradation. The mass balance concept is based on a compositional description of the petroleum in terms of 14 individual compounds and compound groups. Each is attributed a specific ""biodegradability"" and biodegradation rate to account for observed differences in their susceptibility to biodegradation. The necessary information on original petroleum composition, temperature histories, reservoir filling rates and volumetrics for individual drainage areas is extracted from the petroleum systems models. Dynamic 3D petroleum systems modelling was performed for two study areas with different geological regimes – one onshore and one offshore sedimentary basin. This provided detailed information on the timing of petroleum generation and reservoir filling. The temperature and charge histories of individual petroleum reservoir traps as well as the respective petroleum composition were then used as input to the Biodexx routine. The first case study was conducted for the Gifhorn Trough area in the Lower Saxony Basin, Northern Germany. This study provided a first set of important calibration parameters for the prediction of biodegradation processes in petroleum reservoirs. It could be shown that reservoir temperature histories were not critical for explaining the present differences in oil quality of two reservoirs in the study region. The present day oil qualities are rather controlled by the filling histories. For biodegradation prediction this implies that the reconstruction of filling histories of reservoirs should be given highest priority. The second case study from offshore UK aimed to reproduce and explain subtle biodegradation-induced differences in oil composition within a single oil/gas field. A new flexible workflow for biodegradation prediction in a more complex biodegradation scenario was designed and applied in this case study. Here, too, temperature was found to be of minor influence on the extent of biodegradation. Instead, biodegradation variations can be attributed to different ratios of oil volume vs. oil-water contact area, whereas charge history was found to be of lesser importance. The part of the reservoir with the larger oil-water contact area in comparison with the oil volume was more biodegraded despite having received a later charge. In another section of the field, a larger early charge was almost protected from biodegradation due to a small oil-water contact area despite a long residence time. The results of this work indicate that petroleum systems modelling in combination with a simple spreadsheet-based calculation scheme may allow a good qualitative assessment of biodegradation risk ahead of drilling.","In this article, a Microsoft Excel-based calculation scheme named Biodexx was designed to predict the extent of in-reservoir petroleum biodegradation, based on theoretical considerations and analysis of widely accepted concepts of biodegradability."
"Chemical and Microbial Characterization of North Slope Viscous Oils to Assess Viscosity Reduction and Enhanced Recovery","https://scispace.com/paper/chemical-and-microbial-characterization-of-north-slope-biomk5x407","2008","Report","","Shirish Patil
Abhijit Dandekar
Mary Beth Leigh","10.2172/963366","https://scispace.com/pdf/chemical-and-microbial-characterization-of-north-slope-biomk5x407.pdf","A large proportion of Alaska North Slope (ANS) oil exists in the form of viscous deposits, which cannot be produced entirely using conventional methods. Microbially enhanced oil recovery (MEOR) is a promising approach for improving oil recovery for viscous deposits. MEOR can be achieved using either ex situ approaches such as flooding with microbial biosurfactants or injection of exogenous surfactant-producing microbes into the reservoir, or by in situ approaches such as biostimulation of indigenous surfactant-producing microbes in the oil. Experimental work was performed to analyze the potential application of MEOR to the ANS oil fields through both ex situ and in situ approaches. A microbial formulation containing a known biosurfactant-producing strain of Bacillus licheniformis was developed in order to simulate MEOR. Coreflooding experiments were performed to simulate MEOR and quantify the incremental oil recovery. Properties like viscosity, density, and chemical composition of oil were monitored to propose a mechanism for oil recovery. The microbial formulation significantly increased incremental oil recovery, and molecular biological analyses indicated that the strain survived during the shut-in period. The indigenous microflora of ANS heavy oils was investigated to characterize the microbial communities and test for surfactant producers that are potentially useful for biostimulation. Bacteria that reduce the surface tension of aqueous media were isolated from one of the five ANS oils (Milne Point) and from rock oiled by the Exxon Valdez oil spill (EVOS), and may prove valuable for ex situ MEOR strategies. The total bacterial community composition of the six different oils was evaluated using molecular genetic tools, which revealed that each oil tested possessed a unique fingerprint indicating a diverse bacterial community and varied assemblages. Collectively we have demonstrated that there is potential for in situ and ex situ MEOR of ANS oils. Future work should focus on lab and field-scale testing of ex situ MEOR using Bacillus licheniformis as well as the biosurfactant-producing strains we have newly isolated from the Milne Point reservoir and the EVOS environment.","In this paper, a microbial formulation containing a known biosurfactant-producing strain of Bacillus licheniformis was developed in order to simulate MEOR and quantify the incremental oil recovery."
"EOR Mechanism of Viscosity Reducer Flooding in Heavy Oil Reservoirs","https://scispace.com/paper/eor-mechanism-of-viscosity-reducer-flooding-in-heavy-oil-7v2lhqv1lxrj","","","","WEI Chaoping
LI Weizhong
WU Guanghuan
DENG Hongwei
SUN Yeheng
MIN Lingyuan","10.13673/j.cnki.cn37-1359/te.2020.02.017","","为系统研究降黏剂驱这一新的开发方式提高采收率机理,应用单管填砂驱油模型、三维填砂驱油模型和微观玻璃刻蚀驱油模型,测试降黏剂驱的驱油效率和波及系数,并对其原因进行分析.实验结果表明,降黏剂驱通过提高驱油效率和增加波及系数提高采收率.与水驱相比,降黏剂驱可提高驱油效率13％,其机理为:①分散乳化,形成水包油的小油滴,有利于通过狭窄的喉道,降低原油的表观黏度;②降低界面张力,增加毛管数,降低残余油饱和度.同时,降黏剂驱将波及系数由水驱时18.8％提高到39.9％,其机理为:①乳液调驱,分散乳化的原油进入水窜通道,水渗流面积减小、阻力增加,后续注入液进入以前未波及区域;②贾敏效应,降黏乳化小油滴聚并成大油滴堵在孔喉处,周围驱替液转向.研究明晰了降黏剂驱提高采收率机理,为后续开发技术界限研究及现场应用奠定基础.","This study investigates the enhanced oil recovery (EOR) mechanism of viscosity reducer flooding in heavy oil reservoirs, demonstrating a 13% increase in oil recovery efficiency and 121% increase in sweep efficiency compared to water flooding."
"Prediction of difficulty for developing heavy oil reservoir with geochemical parameters","https://scispace.com/paper/prediction-of-difficulty-for-developing-heavy-oil-reservoir-3zx398vrej","2004","Journal Article","Acta Petrologica Sinica","Zhao Hong-jing","","","The viscosity of biodegraded oil is highly correlated to biodegradation degree.The distribution of some biomarkers in oil varies with the different biodegradation degrees.Oil viscosity in negatively correlated to saturated hydrocarbon concentration in oil and w(Pr+ Ph)-to- w(C 30 hopane)ratio,and it is also positively correlated to polar compounds' concentration and w(Pr+Ph)-to-w(nC 17 +nC 18 ) ratio.In addition,oil viscosity has close correlation with w(Pr+Ph)-to-w(carotene) ratio.Those geochemical parameters can be used to predict oil viscosity and thus to preliminarily evaluate oil production difficulty.The predicted resuls from six sand bodies of second member of Sha?3 in Leng-43 block of Liaohe Oilfield show that the viscosity of oil increase with well depth and reaches the highest value near oil-water contact.The distribution of production difficulty in this reservoir is similar to the distribution of oil viscosity.","In this article, the predicted resuls from six sand bodies of second member of Sha?3 in Leng-43 block of Liaohe Oilfield show that the viscosity of oil increase with well depth and reaches the highest value near oil-water contact."
"Prediction of Difficulty for Developing Heavy Oil Reservoir with Geochemical Parameters","https://scispace.com/paper/prediction-of-difficulty-for-developing-heavy-oil-reservoir-0g5ueo4apid4","","","","赵红静
张春明
梅博文
张敏
尹太举","10.3321/j.issn:0253-2697.2004.03.012","","The viscosity of biodegraded oil is highly correlated to biodegradation degree.The distribution of some biomarkers in oil varies with the different biodegradation degrees.Oil viscosity in negatively correlated to saturated hydrocarbon concentration in oil and w(Pr+ Ph)-to- w(C 30 hopane)ratio,and it is also positively correlated to polar compounds' concentration and w(Pr+Ph)-to-w(nC 17 +nC 18 ) ratio.In addition,oil viscosity has close correlation with w(Pr+Ph)-to-w(carotene) ratio.Those geochemical parameters can be used to predict oil viscosity and thus to preliminarily evaluate oil production difficulty.The predicted resuls from six sand bodies of second member of Sha?3 in Leng-43 block of Liaohe Oilfield show that the viscosity of oil increase with well depth and reaches the highest value near oil-water contact.The distribution of production difficulty in this reservoir is similar to the distribution of oil viscosity.","Researchers developed a geochemical parameter-based model to predict oil viscosity and production difficulty in heavy oil reservoirs, demonstrating its applicability in evaluating oil production challenges in the Leng-43 block of Liaohe Oilfield."
"New Technology of Optimizing Heavy Oil Reservoir Management by Geochemical Means: A Case Study in Block Leng 43, Liaohe Oilfield, China","https://scispace.com/paper/new-technology-of-optimizing-heavy-oil-reservoir-management-4cyuyz5c2i","2002","Journal Article","Chinese Journal of Geochemistry","Zhao Hong-jing
Zhang Chunming
Mei Bo-wen
Steve Larter
Wu Tiesheng","10.1007/BF02831535","","Geochemical methods can be used to optimize heavy oil reservoir management. The distribution of some biomarkers in oils is different with the degree of biodegradation. Geochemical parameters can be used to predict oil viscosity and thus to preliminarily evaluate the difficulties involved in oil production. The results of viscosity prediction for oils from reservoir S32 in block Leng 43 and preliminary evaluation of oil production difficulty are consistent with the geological data.","In this article, the authors used geochemical parameters to predict oil viscosity and thus to preliminarily evaluate the difficulties involved in oil production, and the results of the prediction for oils from reservoir S32 in block Leng 43 are consistent with the geological data."
"Quantitative Study of Biomarker Composition in Biodegrated Oils","https://scispace.com/paper/quantitative-study-of-biomarker-composition-in-biodegrated-ecs8ee5spn2g","","","","包建平
朱翠山
马安来
朱俊章
张俊","10.3969/j.issn.1000-9752.2002.02.007","","Analytical study of chain alkanes and various biomarkers is performed on oils of different biodegradation degree in Lengdong faulted zone of Liaohe Oilfield by using the chromatographic-mass spectrographic analysis. The results show that the chain alkanes are very sensitive to the biodegradation. There is a negative correlation between the change of chain alkane content and the viscosity of the biodegraded oil. There is also negative correlation between drimance content and its viscosity, and there is positive correlation between the content and viscosity in tricyclic terpances, tetracycliz terpanes, gammacerances and hopanes, sterane content increases first, and then reduces. During the biodegradation, Pr/nC17 and Ph/nC18 ratios increase first and then decrease, but both of them are not synchronous, the biodegradation resisting ability is more weak than that of phytane C24 Te/C26 TT, C29 Ts/C29 H, gammacerane index and gammacerane/C31 H ratio are positive correlation with crude oil viscosity.","A quantitative study of biomarker composition in biodegraded oils from Liaohe Oilfield reveals correlations between chain alkanes, biomarkers, and oil viscosity, with implications for understanding biodegradation processes and oil properties."
